,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
243,0.0094,0.2174,0.6648,0.056,0.0018,0.2473,0.0001,0.0465,0.1325,0.0002,0.0957,0.2963,0.8945,1.797,4.5772,0.5954,7.0938
244,0.0095,0.2266,0.6288,0.0581,0.0029,0.2215,0.0001,0.0529,0.1295,0.0001,0.0983,0.2888,0.8657,1.7413,4.5681,0.6006,7.0323
245,0.0099,0.2135,0.6422,0.0565,0.0028,0.285,0,0.0481,0.1312,0.0003,0.1531,0.2751,0.9748,1.8489,4.6062,0.6014,7.1807
246,0.01,0.2222,0.6499,0.0527,0.0017,0.3057,0.0001,0.0446,0.1282,0.0002,0.1387,0.265,0.9479,1.8406,4.5509,0.5952,7.1074
247,0.0095,0.2182,0.6447,0.0558,0.0016,0.243,0.0001,0.0458,0.1283,0.0002,0.095,0.2658,0.8469,1.7273,4.5165,0.5883,6.9544
248,0.0102,0.1991,0.6296,0.0594,0.0017,0.2931,0.0001,0.0439,0.122,0.0002,0.139,0.2807,0.9513,1.7993,7.7161,1.0292,10.6672
249,0.0101,0.2256,0.6337,0.0554,0.0016,0.2414,0.0001,0.047,0.1304,0.0002,0.0942,0.2994,0.8841,1.7615,6.7562,0.596,9.242
250,0.0097,0.227,0.6516,0.0582,0.0038,0.3015,0.0001,0.0506,0.1317,0.0002,0.1375,0.2891,0.9931,1.8922,4.5172,0.5913,7.1221
251,0.0103,0.2191,0.6534,0.0539,0.0018,0.2317,0.0001,0.0483,0.13,0.0003,0.0993,0.2864,0.8728,1.7662,4.554,0.5939,7.0362
252,0.01,0.2166,0.6577,0.0533,0.0042,0.2335,0.0001,0.0489,0.1317,0.0002,0.0965,0.28,0.8678,1.7626,4.548,0.5925,7.0258
253,0.0097,0.2081,0.6479,0.0544,0.0018,0.2739,0.0001,0.0487,0.1346,0.0002,0.1382,0.2859,0.9569,1.8315,4.5338,0.5958,7.084
254,0.0095,0.2169,0.6599,0.0548,0.0035,0.2329,0.0001,0.0474,0.1347,0.0003,0.0986,0.2899,0.8817,1.7779,4.5168,0.5898,7.0073
255,0.0093,0.2153,0.6125,0.0601,0.0039,0.2411,0,0.0535,0.1373,0.0003,0.0996,0.2797,0.8954,1.7412,4.6774,0.5876,7.13
256,0.0097,0.1115,0.6719,0.0556,0.0036,0.2947,0.0001,0.0527,0.1223,0.0002,0.1485,0.3185,1.0188,1.8245,5.9716,0.5854,8.5118
257,0.0108,0.2394,0.676,0.0574,0.0034,0.2885,0.0001,0.0445,0.1293,0.0001,0.1365,0.2777,0.9579,1.8925,5.3128,0.5888,7.9259
258,0.0096,0.2184,0.6478,0.0575,0.0021,0.2393,0.0002,0.0482,0.1311,0.0002,0.0999,0.278,0.8745,1.7594,4.6037,0.5872,7.0798
259,0.0099,0.2165,0.6417,0.0581,0.0022,0.2528,0.0001,0.051,0.1334,0.0002,0.0962,0.2818,0.8965,1.7724,4.5485,0.5865,7.0368
260,0.0105,0.2171,0.6699,0.06,0.0033,0.2521,0.0001,0.0472,0.1349,0.0002,0.0997,0.2705,0.8874,1.7941,4.6376,0.5929,7.1498
261,0.0101,0.2192,0.6518,0.054,0.0033,0.2952,0.0001,0.0524,0.13,0.0002,0.1396,0.2922,0.9858,1.8764,4.5371,0.5931,7.13
262,0.0101,0.2295,0.6476,0.0552,0.0037,0.2949,0.0001,0.0492,0.1314,0.0002,0.144,0.2788,0.977,1.8737,4.6976,0.5923,7.2881
263,0.0098,0.2144,0.6344,0.0567,0.0056,0.2473,0.0001,0.0527,0.131,0.0002,0.0935,0.2913,0.8973,1.7654,4.4843,0.5793,6.9515
264,0.0099,0.1959,0.6507,0.0585,0.0023,0.2909,0.0001,0.0513,0.1231,0.0002,0.1455,0.2887,0.9843,1.8549,7.0929,0.8794,9.9604
265,0.0097,0.2443,0.6796,0.0567,0.0022,0.2474,0.0001,0.0483,0.1296,0.0002,0.0975,0.2761,0.8757,1.8196,6.896,0.5839,9.425
266,0.0094,0.2261,0.6343,0.0533,0.0015,0.2292,0,0.0519,0.1284,0.0002,0.0919,0.2831,0.8489,1.7248,4.5131,0.5895,6.9556
267,0.0096,0.2109,0.6112,0.0548,0.0015,0.2629,0,0.0433,0.1283,0.0002,0.1352,0.2715,0.9063,1.7429,4.4792,0.5866,6.9295
268,0.0102,0.2106,0.5913,0.0519,0.0014,0.2304,0.0001,0.043,0.1279,0.0001,0.0925,0.2572,0.8133,1.6301,4.4943,0.5864,6.8355
269,0.0096,0.2268,0.5906,0.0529,0.0015,0.2304,0,0.0493,0.1398,0.0001,0.0935,0.2655,0.8818,1.7158,4.5191,0.5897,6.9468
270,0.0094,0.2093,0.6183,0.0535,0.0014,0.2154,0.0001,0.0432,0.1285,0.0001,0.0931,0.2668,0.8107,1.6527,4.5044,0.5841,6.866
271,0.0096,0.2288,0.6384,0.0551,0.0037,0.2358,0.0002,0.0477,0.1313,0.0003,0.0986,0.2845,0.8791,1.7652,4.5855,0.5785,7.053
272,0.0101,0.1952,0.6889,0.0569,0.0017,0.2381,0.0001,0.0461,0.1261,0.0002,0.0968,0.2889,0.8742,1.7807,7.4664,0.9778,10.3557
273,0.0098,0.2398,0.6565,0.0577,0.0041,0.3001,0,0.0481,0.1341,0.0002,0.1415,0.2872,0.9941,1.9117,6.5048,0.5888,9.1334
274,0.0096,0.2268,0.6335,0.0568,0.0019,0.2431,0.0002,0.0455,0.1316,0.0003,0.0961,0.2956,0.892,1.7726,4.5461,0.5859,7.03
275,0.0097,0.2172,0.6322,0.0582,0.0017,0.2394,0.0001,0.0446,0.1308,0.0002,0.1009,0.2637,0.8501,1.7191,4.5611,0.5809,6.9878
276,0.01,0.2259,0.6133,0.0563,0.0015,0.2274,0.0001,0.046,0.1325,0.0001,0.0949,0.2798,0.852,1.7119,4.5558,0.5959,6.9864
277,0.0092,0.2187,0.6211,0.0525,0.0015,0.2828,0.0001,0.0451,0.129,0.0002,0.1343,0.2729,0.9276,1.7817,4.5068,0.5793,6.9898
278,0.0094,0.2186,0.5976,0.0545,0.0015,0.238,0.0001,0.0439,0.1291,0.0001,0.095,0.2714,0.8462,1.6796,4.5494,0.5918,6.943
279,0.0102,0.2167,0.6421,0.0576,0.0017,0.2372,0.0001,0.0488,0.1342,0.0002,0.0985,0.282,0.8822,1.7626,4.5518,0.5959,7.0338
280,0.0113,0.2,0.6746,0.0634,0.0025,0.2527,0.0001,0.0492,0.1232,0.0003,0.1027,0.2864,0.9004,1.799,8.1605,1.0462,11.1444
281,0.0101,0.2467,0.6518,0.0595,0.0024,0.3003,0.0001,0.0475,0.1296,0.0002,0.1458,0.29,0.9956,1.9152,6.1948,0.589,8.8273
282,0.0098,0.22,0.6316,0.0642,0.0025,0.2386,0.0001,0.0545,0.131,0.0002,0.0974,0.2825,0.882,1.7537,4.4544,0.5784,6.9106
283,0.0095,0.2235,0.6107,0.0549,0.0016,0.2422,0.0001,0.0451,0.1323,0.0002,0.0988,0.2781,0.8637,1.717,4.5122,0.5903,6.9416
284,0.0095,0.2139,0.621,0.053,0.0015,0.2389,0.0001,0.0435,0.1323,0.0002,0.0973,0.283,0.8617,1.7134,4.4949,0.5916,6.9242
285,0.0109,0.2295,0.6323,0.0517,0.002,0.2522,0.0001,0.0481,0.1375,0.0003,0.1002,0.2689,0.8806,1.7653,4.526,0.5905,7.0046
286,0.0099,0.2194,0.645,0.0551,0.0031,0.2459,0.0001,0.0475,0.1407,0.0002,0.0964,0.272,0.8801,1.7631,4.5874,0.5949,7.0705
287,0.0098,0.221,0.6459,0.0496,0.0016,0.2394,0.0001,0.0446,0.1304,0.0002,0.0928,0.2685,0.8382,1.7253,4.5458,0.5914,6.985
288,0.0095,0.082,0.6443,0.0542,0.0015,0.234,0.0001,0.0451,0.1198,0.0001,0.0914,0.2736,0.8296,1.5746,7.0133,1.0226,9.7393
289,0.0102,0.2449,0.6442,0.0722,0.002,0.2712,0.0002,0.0471,0.1404,0.0002,0.1037,0.2943,0.954,1.8637,7.2676,0.5782,9.8385
290,0.0097,0.2227,0.6402,0.0585,0.0045,0.2433,0,0.0535,0.1269,0.0002,0.095,0.2686,0.8677,1.7483,4.5114,0.5831,6.9672
291,0.0092,0.2268,0.6456,0.0611,0.0022,0.2309,0.0001,0.0489,0.1318,0.0002,0.1019,0.2896,0.8851,1.7773,4.4942,0.5761,6.97
292,0.0096,0.2159,0.6426,0.0578,0.0034,0.2454,0.0002,0.0475,0.1336,0.0003,0.0949,0.2713,0.8743,1.7518,4.4874,0.5889,6.9511
293,0.0097,0.2284,0.6138,0.0645,0.0038,0.2352,0.0001,0.0478,0.1309,0.0003,0.0985,0.2943,0.896,1.7567,4.4971,0.5919,6.9685
294,0.0096,0.2155,0.6453,0.0539,0.0019,0.2502,0.0001,0.047,0.1363,0.0003,0.0988,0.274,0.8803,1.7597,4.5434,0.5895,7.0149
295,0.0097,0.2245,0.6281,0.0561,0.0045,0.2429,0,0.0442,0.1366,0.0002,0.0971,0.2915,0.8887,1.7613,4.5817,0.5904,7.0586
296,0.0102,0.19,0.7012,0.0555,0.0023,0.2557,0.0001,0.0492,0.12,0.0003,0.1003,0.2948,0.9002,1.8157,7.0695,0.8789,9.9032
297,0.0101,0.237,0.6608,0.0646,0.0024,0.2411,0.0001,0.0474,0.1359,0.0002,0.0947,0.2919,0.8994,1.8181,4.9521,0.5864,7.4833
298,0.0092,0.2251,0.6339,0.0583,0.0026,0.2319,0.0001,0.0492,0.1298,0.0002,0.0996,0.2676,0.858,1.7368,4.5621,0.5836,7.0115
299,0.0103,0.2122,0.6332,0.0589,0.0037,0.2413,0.0001,0.0503,0.1348,0.0002,0.0976,0.2863,0.8902,1.7548,4.481,0.5786,6.94
300,0.0099,0.2262,0.6507,0.0557,0.002,0.2477,0.0001,0.0534,0.1247,0.0003,0.0967,0.2675,0.8682,1.7668,4.512,0.5843,6.9855
301,0.0096,0.2112,0.6455,0.0553,0.0033,0.265,0.0001,0.0542,0.1335,0.0003,0.1009,0.2873,0.9242,1.8002,4.4761,0.5841,6.9844
302,0.0098,0.2183,0.6648,0.056,0.0039,0.2332,0.0001,0.0494,0.1313,0.0002,0.093,0.2798,0.8655,1.7684,4.5039,0.5871,6.982
303,0.01,0.2116,0.6408,0.0537,0.0023,0.2496,0.0001,0.0477,0.135,0.0003,0.0983,0.2698,0.8737,1.7604,4.5084,0.5837,6.9753
304,0.0115,0.196,0.6571,0.0566,0.0021,0.2444,0.0001,0.0523,0.1288,0.0003,0.0945,0.2823,0.8815,1.7573,7.7215,0.8827,10.5018
305,0.0093,0.2417,0.636,0.0529,0.0015,0.2203,0.0001,0.074,0.1298,0.0001,0.0943,0.2855,0.8687,1.763,5.9445,0.5763,8.4066
306,0.0098,0.2209,0.6347,0.0532,0.0015,0.2351,0.0001,0.044,0.1288,0.0001,0.0923,0.2839,0.85,1.7244,4.5043,0.5703,6.9208
307,0.0092,0.2141,0.6038,0.0512,0.0014,0.238,0.0001,0.0446,0.127,0.0002,0.0922,0.251,0.8148,1.6496,4.4718,0.5778,6.8214
308,0.0094,0.2208,0.5944,0.0543,0.0014,0.2342,0.0001,0.0453,0.1299,0.0001,0.0903,0.2847,0.849,1.6785,4.4737,0.584,6.8578
309,0.0091,0.2146,0.6375,0.055,0.0035,0.2519,0.0002,0.0451,0.1288,0.0003,0.0979,0.2947,0.8986,1.7696,4.4893,0.5772,6.9586
310,0.0088,0.2134,0.6465,0.0526,0.0018,0.3013,0.0001,0.0506,0.1332,0.0003,0.1545,0.2806,0.9917,1.8697,4.5246,0.5831,7.0997
311,0.0102,0.2143,0.6235,0.0551,0.0015,0.2336,0.0001,0.0445,0.1264,0.0002,0.0938,0.2601,0.8247,1.6778,4.5445,0.5849,6.9311
312,0.0095,0.1971,0.6582,0.0571,0.0015,0.2262,0.0001,0.054,0.1183,0.0002,0.1044,0.2622,0.8352,1.7101,6.5839,0.7342,9.1542
313,0.0091,0.2253,0.6344,0.0522,0.0014,0.2326,0.0001,0.0454,0.1278,0.0001,0.0963,0.2805,0.8458,1.72,4.4998,0.5805,6.9228
314,0.0093,0.2201,0.6136,0.0527,0.0014,0.2183,0,0.0503,0.127,0.0002,0.0971,0.272,0.8281,1.677,4.4882,0.5798,6.8664
315,0.0093,0.2126,0.6095,0.0529,0.0017,0.2446,0.0001,0.0449,0.1209,0.0001,0.0951,0.277,0.847,1.6858,4.5658,0.5819,6.9598
316,0.0092,0.216,0.588,0.0545,0.0014,0.2201,0.0001,0.0464,0.1259,0.0001,0.0933,0.261,0.8117,1.6297,4.4522,0.5723,6.7763
317,0.0091,0.2162,0.6181,0.0525,0.0014,0.2222,0.0001,0.0434,0.1296,0.0002,0.0975,0.2674,0.8226,1.6707,4.5031,0.5824,6.8779
318,0.0091,0.2243,0.5963,0.0522,0.0013,0.2235,0.0001,0.0429,0.1301,0.0002,0.0937,0.2763,0.8294,1.664,4.4633,0.5744,6.8233
319,0.0092,0.2122,0.6074,0.057,0.0014,0.2336,0,0.0441,0.1307,0.0002,0.0924,0.2706,0.8389,1.6726,4.484,0.5835,6.8619
320,0.0093,0.1914,0.6275,0.0628,0.0045,0.2273,0,0.0458,0.1192,0.0001,0.0939,0.2842,0.8533,1.6896,6.9694,0.9236,9.7126
321,0.0097,0.2457,0.6509,0.0595,0.002,0.2399,0.0001,0.0506,0.1301,0.0002,0.0941,0.2891,0.8843,1.8032,4.6663,0.5881,7.1872
322,0.01,0.2267,0.672,0.0543,0.0036,0.2346,0.0001,0.048,0.1293,0.0002,0.0942,0.2723,0.8554,1.774,4.748,0.5755,7.2248
323,0.0103,0.2223,0.6346,0.0552,0.0021,0.237,0.0001,0.044,0.1334,0.0002,0.093,0.292,0.878,1.7539,4.4548,0.5724,6.9067
324,0.0098,0.21,0.6177,0.0566,0.0033,0.2266,0.0001,0.0449,0.1315,0.0002,0.0967,0.281,0.8604,1.7066,4.4601,0.5764,6.8711
325,0.0102,0.2279,0.6282,0.054,0.0022,0.2904,0.0001,0.0456,0.1316,0.0001,0.142,0.2824,0.9682,1.8455,4.5056,0.5728,7.0478
326,0.009,0.222,0.6415,0.0576,0.0019,0.2313,0.0001,0.0451,0.1252,0.0003,0.1022,0.2764,0.8566,1.7387,4.449,0.575,6.8853
327,0.0098,0.2305,0.6204,0.0574,0.0037,0.2505,0.0001,0.0523,0.1313,0.0002,0.097,0.306,0.9181,1.7894,4.5181,0.578,7.0109
328,0.0109,0.1866,0.6897,0.0595,0.0024,0.2866,0.0001,0.0491,0.1181,0.0002,0.1511,0.2683,0.9539,1.8526,6.611,0.6213,9.2214
329,0.0097,0.2235,0.6668,0.0577,0.0016,0.2203,0.0001,0.0453,0.125,0.0001,0.0963,0.2968,0.8579,1.768,4.4557,0.5776,6.9235
330,0.0094,0.2116,0.6317,0.0531,0.0057,0.2345,0.0001,0.0477,0.1281,0.0003,0.0968,0.2732,0.8611,1.7229,4.488,0.5827,6.9169
331,0.01,0.2183,0.6504,0.0621,0.0031,0.2453,0.0001,0.0544,0.131,0.0002,0.0995,0.2863,0.9018,1.7879,4.4443,0.577,6.9306
332,0.0106,0.2148,0.6618,0.0575,0.0033,0.2506,0.0001,0.0527,0.1299,0.0002,0.1015,0.2763,0.8914,1.7886,4.4727,0.5776,6.963
333,0.0097,0.2304,0.6605,0.0561,0.0023,0.2318,0.0001,0.046,0.1311,0.0003,0.094,0.2909,0.8712,1.7826,4.4861,0.579,6.9706
334,0.0095,0.2155,0.6215,0.0491,0.0036,0.2459,0.0001,0.0513,0.1384,0.0003,0.0986,0.2733,0.8804,1.7358,4.4596,0.5752,6.8933
335,0.0097,0.2244,0.626,0.0573,0.0037,0.2318,0.0001,0.0477,0.1339,0.0002,0.0944,0.2887,0.8778,1.748,4.4833,0.5776,6.9314
336,0.0099,0.1919,0.6736,0.0558,0.0022,0.2351,0.0001,0.0504,0.1355,0.0003,0.0976,0.2864,0.886,1.774,7.3861,0.8677,10.1745
337,0.0107,0.2432,0.6841,0.0548,0.0024,0.2398,0.0001,0.0499,0.1266,0.0002,0.098,0.2788,0.8712,1.8205,6.1256,0.5693,8.6462
338,0.0094,0.2265,0.6237,0.0552,0.0016,0.2274,0.0001,0.0512,0.132,0.0002,0.1024,0.2895,0.8783,1.7475,4.4299,0.5715,6.8753
339,0.01,0.2156,0.6086,0.0585,0.0053,0.2462,0.0001,0.0471,0.1283,0.0003,0.0974,0.2805,0.884,1.7254,4.4159,0.5758,6.8427
340,0.0109,0.2293,0.6284,0.0535,0.0036,0.2801,0.0002,0.0457,0.1255,0.0002,0.1582,0.2863,0.9747,1.8528,4.4539,0.5697,7.0067
341,0.0098,0.2159,0.6683,0.0592,0.0023,0.2243,0.0001,0.0458,0.1286,0.0003,0.0989,0.2831,0.8613,1.7659,4.4813,0.5787,6.9477
342,0.01,0.2263,0.6326,0.0511,0.0024,0.2844,0.0001,0.0476,0.1299,0.0002,0.137,0.2731,0.945,1.8253,4.4667,0.5696,6.9856
343,0.0099,0.221,0.6547,0.047,0.0019,0.2335,0.0001,0.0488,0.1262,0.0003,0.0939,0.2996,0.8726,1.7667,4.4279,0.572,6.8893
344,0.0108,0.1976,0.6691,0.0498,0.002,0.2923,0.0002,0.0497,0.1361,0.0002,0.1492,0.3029,1.0054,1.8933,5.2704,0.5775,7.878
345,0.0102,0.2276,0.668,0.0584,0.0037,0.247,0.0001,0.0505,0.1321,0.0002,0.0978,0.2897,0.8994,1.816,4.5496,0.5774,7.0727
346,0.0094,0.2287,0.6417,0.064,0.0023,0.2352,0.0001,0.0482,0.1316,0.0001,0.1003,0.2976,0.9002,1.7903,5.1391,0.5734,7.628
347,0.0096,0.2119,0.6512,0.0552,0.0016,0.2867,0.0001,0.0529,0.1314,0.0002,0.1417,0.295,0.9847,1.867,4.4132,0.5579,6.9613
348,0.0098,0.2277,0.6372,0.0556,0.0018,0.2479,0.0001,0.0479,0.1301,0.0003,0.0941,0.2786,0.8755,1.7607,4.406,0.5682,6.8576
349,0.0097,0.2145,0.6257,0.0549,0.0015,0.2407,0.0001,0.0471,0.1253,0.0003,0.0986,0.2797,0.8657,1.7238,4.4641,0.5749,6.8859
350,0.0105,0.2203,0.6208,0.0553,0.0042,0.2405,0.0001,0.0478,0.1281,0.0002,0.0931,0.2801,0.8696,1.7291,4.4509,0.5708,6.873
351,0.0104,0.2161,0.6186,0.0511,0.0015,0.2194,0.0001,0.0427,0.1243,0.0001,0.1007,0.2735,0.8235,1.6804,4.4002,0.555,6.7583
352,0.0103,0.1057,0.6139,0.0519,0.0015,0.2806,0,0.0561,0.1154,0.0002,0.1414,0.2727,0.9294,1.6658,7.7522,0.5578,10.0998
353,0.0096,0.229,0.615,0.0625,0.0015,0.225,0.0001,0.049,0.1292,0.0002,0.098,0.2891,0.8676,1.7266,4.9184,0.5765,7.3438
354,0.0093,0.2165,0.6655,0.0556,0.0016,0.2338,0.0001,0.0514,0.1252,0.0002,0.0931,0.2667,0.8376,1.7371,4.5294,0.5704,6.9612
355,0.0094,0.2128,0.613,0.0551,0.0015,0.2226,0,0.0441,0.128,0.0001,0.0926,0.2722,0.8251,1.6654,4.5195,0.5661,6.8735
356,0.0096,0.2186,0.6099,0.0582,0.0016,0.2167,0.0001,0.0428,0.1276,0.0002,0.0922,0.2712,0.8202,1.6651,4.4683,0.5632,6.8208
357,0.0103,0.2152,0.6131,0.0537,0.0015,0.2175,0,0.0433,0.1201,0.0001,0.0952,0.2753,0.8154,1.6589,4.5143,0.5677,6.8645
358,0.0097,0.2238,0.5997,0.057,0.0015,0.2184,0.0001,0.0461,0.1269,0.0002,0.095,0.2784,0.8331,1.6735,4.5183,0.5729,6.8874
359,0.0101,0.2157,0.6174,0.0537,0.0015,0.2431,0.0001,0.0439,0.127,0.0001,0.092,0.2532,0.8234,1.6721,4.4497,0.5592,6.8058
360,0.0092,0.1903,0.6304,0.0556,0.0015,0.2675,0.0001,0.0485,0.119,0.0001,0.1404,0.292,0.9352,1.771,5.819,0.5597,8.2692
361,0.0099,0.2257,0.6429,0.0557,0.0014,0.2208,0.0001,0.0462,0.1254,0.0001,0.0931,0.2765,0.828,1.7117,4.5804,0.5528,6.967
362,0.0091,0.2248,0.6023,0.0553,0.0014,0.2159,0.0001,0.0444,0.1264,0.0001,0.0934,0.2638,0.8092,1.65,6.616,0.8383,9.2275
363,0.0101,0.2187,0.6425,0.058,0.0019,0.2439,0,0.0483,0.1252,0.0001,0.0918,0.276,0.8562,1.7344,6.4522,0.8999,9.2086
364,0.0097,0.2281,0.5989,0.062,0.0046,0.2318,0.0001,0.0473,0.1298,0.0001,0.0957,0.2714,0.8571,1.6987,5.9908,0.9535,8.7644
365,0.0095,0.2189,0.6146,0.0489,0.0022,0.2247,0.0001,0.0428,0.1287,0.0002,0.0933,0.2822,0.835,1.6855,5.2759,0.5576,7.6403
366,0.0099,0.2097,0.6082,0.0531,0.0015,0.2348,0.0001,0.0495,0.1256,0.0001,0.0916,0.2715,0.837,1.6707,4.5523,0.9162,7.2614
367,0.0098,0.2739,0.6215,0.0548,0.0015,0.2832,0,0.0508,0.1269,0.0002,0.1392,0.2738,0.9391,1.8495,5.2279,0.5554,7.7542
368,0.0093,0.1892,0.6621,0.0596,0.0018,0.2285,0.0001,0.0438,0.1179,0.0002,0.0934,0.2893,0.8487,1.7164,7.6929,0.9727,10.503
369,0.0102,0.2257,0.6821,0.0586,0.0031,0.2408,0.0001,0.0492,0.1304,0.0002,0.0994,0.2969,0.9019,1.8295,7.6427,0.5537,10.1524
370,0.0089,0.237,0.639,0.0549,0.0035,0.2337,0.0001,0.0484,0.1346,0.0002,0.0964,0.2694,0.8798,1.7749,4.3962,0.5585,6.8535
371,0.0099,0.2148,0.6396,0.0571,0.0042,0.2276,0.0001,0.05,0.127,0.0002,0.0961,0.2843,0.8659,1.7404,6.2389,0.8904,8.9972
372,0.0091,0.2329,0.6428,0.0538,0.0019,0.244,0.0001,0.0469,0.1302,0.0002,0.0982,0.2857,0.8807,1.775,4.5343,0.5558,6.9868
373,0.01,0.2148,0.6365,0.0573,0.0036,0.2297,0.0001,0.0455,0.1249,0.0002,0.0931,0.2918,0.8642,1.7357,6.3529,0.9792,9.19
374,0.0098,0.2304,0.601,0.0494,0.0015,0.2213,0.0001,0.0469,0.1269,0.0002,0.0904,0.2583,0.8042,1.6524,6.1062,0.5483,8.4283
375,0.0093,0.2116,0.5972,0.0484,0.0014,0.2274,0.0001,0.0509,0.1334,0.0001,0.0988,0.2718,0.8521,1.6754,5.7458,0.7134,8.2616
376,0.0089,0.1863,0.6702,0.0617,0.0024,0.2403,0.0001,0.0568,0.1336,0.0003,0.1089,0.264,0.8893,1.7664,6.8659,0.9643,9.7221
377,0.0101,0.2445,0.6659,0.0545,0.0024,0.2394,0.0001,0.0502,0.1329,0.0002,0.0971,0.2887,0.8853,1.8176,6.1254,0.5509,8.6207
378,0.0094,0.2205,0.6468,0.0567,0.0018,0.2794,0.0001,0.053,0.1255,0.0002,0.138,0.2843,0.9589,1.8463,5.8449,0.5488,8.3622
379,0.009,0.2172,0.6683,0.0559,0.0035,0.2224,0.0001,0.0461,0.135,0.0002,0.099,0.2914,0.8737,1.7786,4.3755,0.554,6.8299
380,0.01,0.22,0.6454,0.0574,0.0031,0.2374,0.0001,0.0527,0.131,0.0003,0.0945,0.2723,0.8694,1.7555,6.2161,0.6962,8.7944
381,0.0096,0.2319,0.6314,0.0568,0.0031,0.2334,0.0002,0.0479,0.1239,0.0002,0.0965,0.287,0.867,1.7496,4.3717,0.5515,6.7993
382,0.0097,0.2199,0.6365,0.0544,0.0046,0.2399,0.0001,0.0477,0.1304,0.0002,0.0958,0.2899,0.8829,1.7589,5.4167,0.7623,8.062
383,0.0098,0.2289,0.6417,0.0493,0.0018,0.2301,0.0001,0.059,0.1306,0.0003,0.0964,0.2829,0.8699,1.7591,4.4008,0.5521,6.8339
384,0.0101,0.0983,0.6515,0.0541,0.0051,0.229,0.0001,0.0462,0.1166,0.0001,0.0924,0.2715,0.8349,1.6076,6.5086,0.7053,8.9596
385,0.0097,0.238,0.6854,0.0577,0.002,0.2587,0.0001,0.0536,0.1348,0.0002,0.0992,0.309,0.9344,1.8762,5.4789,0.853,8.3381
386,0.0097,0.241,0.6403,0.064,0.0032,0.2462,0.0001,0.048,0.1325,0.0002,0.1012,0.2955,0.9124,1.8125,6.0424,0.748,8.7307
387,0.0109,0.2306,0.6713,0.0598,0.0057,0.2603,0.0002,0.0571,0.1441,0.0003,0.1119,0.3106,0.9766,1.9004,4.5514,0.551,7.1277
388,0.0097,0.2395,0.6504,0.0552,0.0045,0.2846,0.0001,0.0449,0.1287,0.0002,0.1468,0.2772,0.9621,1.8715,4.3796,0.5508,6.9227
389,0.01,0.2163,0.6387,0.0606,0.0032,0.2491,0.0002,0.0488,0.128,0.0003,0.0993,0.2686,0.8778,1.7534,4.3879,0.5558,6.8212
390,0.0101,0.23,0.6163,0.0648,0.0032,0.2862,0.0001,0.0483,0.1352,0.0003,0.1442,0.2877,0.9899,1.8538,4.37,0.5488,6.8949
391,0.0098,0.2152,0.6595,0.0572,0.0034,0.2504,0.0001,0.0537,0.1349,0.0002,0.0975,0.2787,0.8974,1.7906,4.3868,0.5516,6.854
392,0.0101,0.1093,0.6859,0.0601,0.0022,0.2349,0.0002,0.0548,0.118,0.0003,0.0962,0.2802,0.8656,1.6815,6.7628,0.7341,9.3127
393,0.0097,0.2468,0.6708,0.0605,0.0021,0.241,0.0001,0.045,0.1341,0.0003,0.0933,0.2854,0.8811,1.818,6.154,0.778,8.8814
394,0.0098,0.222,0.6448,0.0534,0.0017,0.2336,0.0001,0.0444,0.1259,0.0002,0.096,0.2736,0.8449,1.7346,4.3531,0.5431,6.7588
395,0.0096,0.2196,0.5973,0.0545,0.0016,0.2204,0.0001,0.0444,0.1273,0.0002,0.0923,0.272,0.8217,1.6533,4.3441,0.5505,6.6737
396,0.0091,0.2172,0.6393,0.0576,0.0019,0.2368,0.0001,0.0491,0.1285,0.0004,0.0982,0.2744,0.8674,1.7425,4.3399,0.5424,6.7466
397,0.0093,0.2279,0.6562,0.0527,0.0034,0.2378,0.0001,0.0539,0.1346,0.0002,0.0947,0.2919,0.8884,1.7903,4.3402,0.5458,6.8035
398,0.0097,0.2114,0.6167,0.057,0.0016,0.2235,0.0001,0.0483,0.1288,0.0001,0.1009,0.2806,0.853,1.7004,4.3504,0.5524,6.7275
399,0.0099,0.217,0.6439,0.0529,0.0018,0.2293,0.0001,0.0517,0.1291,0.0003,0.0965,0.2844,0.8663,1.7464,4.3053,0.5402,6.7141
400,0.0099,0.0868,0.7012,0.0611,0.0023,0.289,0.0001,0.0478,0.1236,0.0002,0.1459,0.3038,0.9944,1.8056,6.4994,0.7994,9.2376
401,0.0098,0.241,0.6687,0.0511,0.0016,0.221,0.0001,0.0439,0.1285,0.0001,0.0941,0.2778,0.8288,1.759,4.3299,0.5408,6.7534
402,0.0098,0.2112,0.6212,0.0562,0.0058,0.2841,0.0001,0.0484,0.1291,0.0002,0.138,0.2825,0.9682,1.8189,4.3193,0.5441,6.8039
403,0.0094,0.2133,0.6615,0.0564,0.0031,0.2296,0.0001,0.0535,0.1257,0.0002,0.0987,0.2694,0.8537,1.7478,4.3459,0.5459,6.7631
404,0.0098,0.2213,0.6199,0.0615,0.0034,0.2298,0.0002,0.0508,0.1291,0.0003,0.1067,0.2795,0.8803,1.7425,4.3302,0.5464,6.741
