0,0.8038,1.1518,13.288,0.0588,0.0036,0.7596,0,0.3104,1.923,0.0001,5.5832,8.6494,0.5993,24.5075,368.599,58.1212,462.649,
1,0.807,1.5992,13.0083,0.0631,0.0038,0.9278,0.0002,0.3117,1.9479,0.0003,5.5284,8.8055,0.5983,24.8431,375.819,58.7639,472.692,
2,0.7874,1.6073,13.2312,0.0658,0.0036,0.8863,0.0001,0.3023,1.9143,0.0004,5.5046,8.6984,0.5944,24.939,381.91,58.9992,478.875,
3,0.7942,1.6489,12.9401,0.0625,0.0043,0.929,0.0003,0.3221,1.934,0.0003,5.5044,8.7805,0.5962,24.7821,375.665,58.9272,472.423,
4,0.7962,1.7195,13.917,0.0543,0.0028,0.7178,0.0001,0.3227,1.9336,0.0003,5.4954,8.5439,0.5902,25.5885,375.349,58.0598,472.264,
5,0.7756,1.5565,13.0693,0.1314,0.0024,0.9061,0.0003,0.3145,1.9175,0.0003,5.5095,8.7938,0.6101,24.8256,376.923,58.3223,473.234,
6,0.8082,1.7522,14.0672,0.062,0.003,0.7336,0.0001,0.3178,1.9147,0.0003,5.4972,8.5497,0.5913,25.7965,373.274,58.8251,471.143,
7,0.7892,1.6043,12.9691,0.0626,0.0028,0.9584,0.0002,0.3173,1.9188,0.0003,5.5043,8.7912,0.5994,24.7728,372.585,60.0644,470.643,
8,0.8075,1.0469,12.972,0.0825,0.0042,0.7031,0.0001,0.3104,1.9201,0.0002,5.537,8.5713,0.6101,24.0251,374.864,59.6463,470.184,
9,0.8063,1.6513,13.0129,0.0599,0.0023,0.9568,0.0001,0.3116,1.9244,0.0003,5.5191,8.7861,0.5958,24.8716,379.507,59.8999,477.594,
10,0.7801,1.7661,14.398,0.0568,0.0027,0.7397,0.0001,0.301,1.9244,0.0005,5.5102,8.5566,0.5908,26.1121,374.655,59.9018,474.077,
11,0.7748,1.6203,13.1683,0.0664,0.0048,0.9998,0.0001,0.3153,1.9416,0.0003,5.5138,8.8648,0.5986,25.0455,380.006,59.8991,478.308,
12,0.7828,1.7501,13.8841,0.0655,0.0045,0.7665,0.0001,0.3157,1.914,0.0003,5.5156,8.6053,0.5955,25.638,375.931,60.3929,475.295,
13,0.8001,1.802,12.715,0.0587,0.0024,0.8846,0.0002,0.3032,1.9331,0.0002,5.5263,8.7208,0.5949,24.6537,383.295,60.7136,482.046,
14,0.8919,1.7532,14.2819,0.0622,0.0025,0.7544,0.0001,0.3107,1.9153,0.0006,5.5097,8.5754,0.5957,26.1198,378.052,60.5079,478.206,
15,0.7858,1.6,12.9264,0.0631,0.0045,0.957,0.0002,0.3208,1.948,0.0004,5.5509,8.8667,0.6252,24.8233,383.991,63.6391,485.852,
16,0.8187,1.0496,13.6609,0.0608,0.0037,0.7349,0.0001,0.3064,1.939,0.0002,5.6164,8.6711,0.6017,24.8178,379.58,60.1813,476.45,
17,0.7895,1.5893,12.9596,0.0617,0.0028,0.9268,0.0001,0.3154,1.952,0.0003,5.5342,8.8106,0.5924,24.7597,380.164,60.3136,478.586,
18,0.8035,1.7815,14.1063,0.0572,0.0025,0.7611,0.0001,0.3172,1.9452,0.0003,5.5331,8.6279,0.5881,25.9241,385.246,60.8246,485.395,
19,0.8033,1.615,12.892,0.0605,0.0038,0.9716,0.0002,0.3124,1.9591,0.0002,5.5411,8.865,0.6632,24.8582,386.125,60.786,485.355,
20,0.7593,1.83,14.1774,0.0672,0.0044,0.7852,0.0001,0.32,1.9573,0.0003,5.5814,8.7429,0.5966,26.1262,389.619,61.1457,490.645,
21,0.8146,1.6237,13.0686,0.064,0.0053,0.9886,0.0001,0.3251,1.9719,0.0004,5.556,8.9332,0.6005,25.0648,384.398,61.2164,484.236,
22,0.7816,1.7583,14.1174,0.0544,0.004,0.7774,0.0001,0.3073,1.9689,0.0005,5.6177,8.7539,0.5965,26.0304,396.919,62.432,499.055,
23,0.8,1.5068,13.003,0.0631,0.0045,0.9731,0.0002,0.3136,1.9788,0.0004,5.5928,8.9495,0.6092,24.8874,388.367,61.0704,487.857,
24,0.8089,1.0371,13.0993,0.061,0.0035,0.6716,0.0001,0.3036,1.9549,0.0002,5.5824,8.5876,0.6217,24.1699,391.794,61.1853,488.977,
25,0.7937,1.6586,13.079,0.0633,0.0041,1.0048,0.0001,0.3189,1.9864,0.0005,5.5942,8.9934,0.6032,25.1487,395.083,61.7512,495.528,
26,0.8359,1.7576,14.2917,0.0663,0.0049,0.7376,0.0001,0.308,1.9605,0.0003,5.6004,8.7,0.596,26.2059,393.865,61.3362,495.108,
27,0.7868,1.6125,13.0376,0.0706,0.0049,0.9982,0.0001,0.3118,1.9859,0.0005,5.5901,8.9867,0.5926,25.0363,392.403,61.2353,492.233,
28,0.7868,1.765,14.2453,0.0743,0.0046,0.7841,0.0001,0.3171,1.9601,0.0004,5.5965,8.7599,0.5911,26.1702,394.607,61.4428,495.973,
29,0.7713,1.6201,12.998,0.0643,0.0042,0.9772,0.0001,0.3153,1.9752,0.0003,5.613,8.9652,0.5891,24.966,395.414,61.7114,495.62,
30,0.8748,1.9313,14.191,0.0589,0.0028,0.7751,0.0002,0.3167,1.9598,0.0004,5.6261,8.7602,0.5896,26.3685,391.888,65.1096,496.715,
31,0.7852,1.5575,13.0707,0.0711,0.0048,0.941,0.0002,0.3157,1.9702,0.0003,5.6234,8.9467,0.5977,24.978,393.872,61.5561,493.875,
32,0.8343,1.0451,13.7163,0.0688,0.0038,0.7696,0,0.3095,1.9755,0.0004,5.6334,8.8721,0.6288,25.1134,397.31,61.9186,496.135,
33,0.8002,1.6294,13.1965,0.0672,0.0041,1.0254,0.0002,0.3386,1.9975,0.0004,5.647,9.1069,0.5949,25.3514,403.429,62.2517,504.339,
34,0.8013,1.8437,13.4934,0.0558,0.0041,0.7736,0.0004,0.3389,1.9893,0.0003,5.6545,8.8377,0.6042,25.6028,402.278,62.8371,504.178,
35,0.7891,1.6057,12.8369,0.0678,0.0039,0.9864,0.0001,0.3209,1.9835,0.0003,5.6663,9.0541,0.617,24.9281,405.207,62.8782,506.535,
36,0.8012,1.7393,13.9163,0.0602,0.0028,0.7871,0.0002,0.3258,1.9848,0.0002,5.6694,8.8532,0.5909,25.9224,404.947,62.5861,506.782,
37,0.7999,1.5965,12.9854,0.0618,0.0044,0.9505,0.0004,0.3114,1.9909,0.0003,5.6724,9.0151,0.604,25.0219,410.034,62.7334,511.273,
38,0.7811,1.7437,14.1432,0.06,0.0044,0.8164,0.0003,0.3197,1.993,0.0002,5.6804,8.8958,0.595,26.1823,406.519,62.8942,508.81,
39,0.7916,1.6123,13.1258,0.0631,0.0043,1.0117,0.0001,0.3187,2.0178,0.0004,5.6937,9.1323,0.5972,25.2824,415.244,63.6612,517.698,
40,0.8135,1.0426,14.2861,0.0625,0.0034,0.7896,0.0002,0.3613,1.9984,0.0001,5.7151,8.94,0.6122,25.7079,409.538,63.1661,510.15,
41,0.7618,1.613,12.9977,0.0692,0.004,1.0193,0.0001,0.3063,2.023,0.0004,5.7334,9.1777,0.5935,25.1673,420.476,63.7629,522.813,
42,0.7994,1.7248,14.0175,0.0594,0.0039,0.7444,0.0001,0.3044,1.9917,0.0004,5.7184,8.8446,0.5951,26.0038,416.331,63.8646,519.595,
43,0.8034,1.7986,13.1351,0.072,0.0041,1.014,0.0001,0.3098,2.0419,0.0003,5.7539,9.2182,0.596,25.5734,426.411,65.5076,531.046,
44,0.795,1.7104,14.1376,0.0567,0.0048,0.7795,0.0001,0.3148,2.0216,0.0002,5.7357,8.9365,0.5955,26.1959,421.431,64.2145,525.252,
45,0.7866,1.5871,13.0107,0.0667,0.0048,1.0099,0.0001,0.3134,2.0268,0.0004,5.7559,9.1997,0.5962,25.2046,426.582,64.7883,530.087,
46,0.8116,1.7758,14.2031,0.0615,0.0036,0.7765,0.0001,0.3119,2.0266,0.0004,5.7566,8.9595,0.5938,26.3668,426.72,64.981,531.657,
47,0.7903,1.6054,12.7548,0.0629,0.0034,0.9652,0.0001,0.3142,2.0293,0.0003,5.7773,9.1656,0.6016,24.9367,442.019,64.4253,544.73,
48,0.8101,1.0392,13.597,0.0586,0.0045,0.7631,0.0001,0.3095,2.0406,0.0004,5.7904,8.9799,0.6082,25.0509,431.888,65.6359,534.4,
49,0.793,1.6333,13.0764,0.063,0.003,1.0207,0.0001,0.3132,2.0585,0.0003,5.8231,9.3047,0.6635,25.4923,433.478,70.7903,543.13,
50,0.7667,1.7998,14.1808,0.0615,0.007,0.8238,0.0001,0.3552,2.0395,0.0003,5.8218,9.1346,0.5929,26.4964,437.231,66.3077,543.395,
51,0.7715,1.5798,13.0695,0.064,0.0048,1.0187,0.0001,0.31,2.0531,0.0004,5.8357,9.3123,0.5967,25.3512,448.713,66.224,553.632,
52,0.7551,1.7707,14.2443,0.0587,0.0039,0.7991,0.0002,0.3113,2.0594,0.0004,5.8397,9.0942,0.5959,26.4842,442.647,66.5989,549.374,
53,0.7529,1.6224,12.9867,0.0594,0.0024,1.0069,0.0001,0.3077,2.075,0.0003,5.8758,9.3438,0.5993,25.3279,448.446,66.5462,553.863,
