0,5.9904,23.2611
1,4.1196,21.1809
2,5.162,22.8408
3,5.5128,26.5411
4,4.1152,18.713
5,4.1441,18.8998
6,4.0899,19.0053
7,4.116,19.0134
8,5.9519,22.6675
9,4.1255,18.9965
10,4.0936,19.1721
11,4.1118,19.1124
12,4.3336,19.398
13,4.0956,19.2834
14,4.127,19.2643
15,4.0988,19.3595
16,6.4878,23.256
17,4.1516,19.5849
18,4.1583,19.7702
19,4.1794,19.8617
20,4.271,19.9593
21,4.2719,20.1382
22,4.2731,21.8028
23,4.3183,20.417
24,4.8345,23.7231
25,4.3477,20.7569
26,4.2665,20.7089
27,4.3351,20.7801
28,4.4476,21.1123
29,4.5168,21.3455
30,4.4789,21.3999
31,4.5066,21.411
32,6.9799,24.906
33,4.5637,21.9533
34,4.5835,22.8592
35,4.6531,22.2865
36,4.7724,22.7118
37,4.7427,22.6949
38,4.7598,22.9203
39,4.8205,23.3074
40,5.1687,32.6686
41,4.8623,28.5329
42,4.9047,26.3204
43,4.9381,24.1359
44,4.9542,24.4341
45,5.0711,24.5709
46,5.1625,24.9566
47,5.134,25.1259
48,5.1608,28.0409
49,5.3229,28.2344
50,7.0573,34.7749
51,7.5667,28.9735
52,5.2639,26.4722
53,5.3762,27.3584
54,5.3706,26.4965
55,5.4167,26.7834
56,5.3367,32.2948
57,5.5066,31.7684
58,8.031,36.0194
59,5.7417,30.2035
60,5.5255,31.2038
61,5.5798,31.2034
62,5.9863,41.6557
63,5.5375,31.7946
64,6.1756,32.3344
65,5.577,28.2705
66,5.6066,28.4247
67,5.6517,28.3361
68,5.6572,28.3758
69,5.6106,28.4849
70,5.7552,28.7625
71,5.6084,29.1361
72,6.1399,31.2064
73,5.6756,28.5029
74,5.6759,28.6701
75,5.694,28.7467
76,5.6475,28.5014
77,5.6868,29.0681
78,5.6663,28.6221
79,5.6507,28.6256
80,7.3459,32.3258
81,5.6841,28.681
82,5.6783,28.631
83,6.3243,29.2431
84,5.7174,28.8107
85,5.7029,28.6611
86,5.7013,31.5582
87,8.2975,37.2125
88,8.9059,32.7076
89,5.6646,30.2279
90,5.7204,28.8531
91,5.7598,28.8841
92,5.6908,28.9423
93,5.7165,32.0325
94,5.6986,37.9588
95,6.789,32.4014
96,8.8241,32.4486
97,5.7242,28.9981
98,5.738,28.9654
99,5.7615,29.0308
100,5.7391,31.9537
101,8.2896,34.611
102,8.2358,39.1853
103,5.7258,29.0335
104,6.7984,32.4047
105,5.7394,29.2107
106,5.7601,29.0647
107,5.7628,29.0747
108,5.7773,29.1949
109,5.7468,29.1986
110,5.7887,29.132
111,5.7517,29.0914
112,8.9745,32.6346
113,5.7516,29.0569
114,5.7384,29.1579
115,5.7381,29.154
116,5.7468,29.2808
117,5.7675,29.2298
118,5.7464,29.2372
119,5.7194,30.321
120,9.6113,33.0135
121,5.7748,29.2143
122,5.7985,29.2692
123,5.7637,29.5478
124,5.7352,29.2169
125,5.78,29.1672
126,5.803,29.2496
127,5.7712,29.3245
128,6.229,32.0297
129,5.783,35.7024
130,8.9794,35.7027
131,8.4611,35.0946
132,5.776,29.3538
133,5.8124,29.3751
134,5.8232,29.3505
135,5.7699,29.3688
136,9.3188,36.1436
137,5.8356,38.6514
138,8.08,32.8049
139,5.7965,29.4076
140,5.8028,29.4037
141,5.7482,29.9864
142,5.8251,29.85
143,5.7765,29.3278
144,8.8499,42.0191
145,6.0872,29.7942
146,5.8194,29.9616
147,5.7875,29.4141
148,5.7896,29.4001
149,5.7542,29.2726
150,5.8157,29.3225
151,5.7651,31.0754
152,8.8982,32.9173
153,5.7404,29.3402
154,5.7917,29.5341
155,5.803,29.6007
156,5.7932,29.4664
157,5.7982,29.9381
158,5.7678,29.776
159,5.7612,29.4154
160,9.3693,33.0967
161,5.7902,29.4899
162,5.783,29.3969
163,5.8282,29.6956
164,5.8805,29.6042
165,5.8091,29.4856
166,5.7778,29.5813
167,5.792,29.412
168,9.1385,32.9095
169,5.7556,29.3689
170,5.7893,29.466
171,5.8267,29.4246
172,5.7662,29.4399
173,5.8088,32.3508
174,8.1729,37.8143
175,9.007,35.2321
176,6.1161,32.1441
177,5.7938,29.5359
178,5.81,29.4609
179,5.753,30.1788
180,5.7693,35.404
181,8.9091,37.7392
182,7.5567,33.6725
183,8.9481,32.6016
184,9.3618,32.9329
185,5.7245,30.1005
186,6.5146,31.7003
187,8.9655,38.092
188,9.315,36.8333
189,7.6727,31.8237
190,7.1427,32.1347
191,7.0824,31.7184
192,6.0457,35.0544
193,6.5684,33.1258
194,5.7989,31.1392
195,5.7752,29.4634
196,5.793,29.9041
197,5.7867,29.5075
198,5.8179,29.428
199,5.8011,29.4941
200,9.5128,33.0113
201,5.7807,29.45
202,5.7632,29.4886
203,5.8034,30.0759
204,5.7469,29.4702
205,5.8166,29.5801
206,5.7746,29.5415
207,5.8076,29.5094
208,8.9728,32.7388
209,5.8537,29.7093
210,5.9045,29.5382
211,5.7509,30.8678
212,5.7821,29.4763
213,5.7807,29.4062
214,5.7657,29.4637
215,5.7655,30.2918
216,7.3486,36.5804
217,9.005,35.8864
218,5.7708,29.4483
219,5.7664,29.3801
220,5.8049,29.4237
221,5.8176,29.5081
222,5.8493,29.5575
223,8.1662,38.6085
224,9.6189,33.2192
225,5.8159,29.4238
226,5.9188,29.565
227,5.8197,29.4949
228,5.792,29.5834
229,5.8321,32.0783
230,8.5147,37.2104
231,8.9079,36.1398
232,9.7534,33.2494
233,5.8262,29.4775
234,5.7401,29.32
235,5.7409,29.32
236,5.8242,29.4274
237,5.7929,29.4034
238,5.739,29.3758
239,5.8131,29.4629
240,9.3772,32.9738
241,5.8257,29.5071
242,5.8235,29.4521
243,5.8147,29.7354
244,5.7747,29.3714
245,5.8056,29.4045
246,5.7905,29.3897
247,5.8019,29.4053
248,6.2554,32.2448
249,5.8152,30.0844
250,5.7694,29.4325
251,5.7783,29.4886
252,5.8218,29.4755
253,5.8,29.4883
254,5.8142,29.4112
255,5.814,29.4136
256,9.384,33.0521
257,5.8095,29.3814
258,5.8342,29.5001
259,5.8268,29.4389
260,5.7979,35.3451
261,8.7599,38.2148
262,5.8197,31.8761
263,5.7982,29.4718
264,9.0946,32.7825
265,5.7672,32.1044
266,5.814,39.0755
267,8.9035,34.3183
268,5.8255,29.4044
269,5.7787,29.3494
270,5.764,29.3718
271,5.7675,29.4181
272,9.1714,36.7623
273,5.8537,39.9594
274,5.8245,29.5778
275,5.7223,29.2832
276,5.7976,29.4324
277,5.8208,29.5246
278,5.7961,29.9432
279,5.8194,29.3417
280,8.9688,32.5437
281,5.7709,29.5006
282,5.7956,29.4368
283,5.7797,29.4754
284,5.7923,29.45
285,5.8422,29.6955
286,5.8168,29.4199
287,5.808,29.4461
288,5.9417,31.9486
289,5.7951,29.3861
290,5.8003,29.4438
291,5.7449,29.359
292,5.7835,29.3324
293,5.7948,29.4029
294,5.7556,29.4185
295,5.7648,29.339
296,6.5467,32.0925
297,5.7872,29.4896
298,5.7788,29.3891
299,5.7939,29.3306
300,5.7118,29.2387
301,5.8147,29.7615
302,5.7771,30.9031
303,5.7568,34.3206
304,9.0196,37.0668
305,5.7846,29.2552
306,5.7589,29.4071
307,5.7322,29.2923
308,5.7775,29.3561
309,8.8629,41.4224
310,5.8133,34.0418
