,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Count GPU to CPU,Execute kncomputeNeighbours,Neighbour resize,Copy neighbour & offset to CPU,Compute neighbours,Copy sorting indexes to CPU,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
163,0.4543,1.2445,8.2722,0.0709,0.0077,0.9102,0.0002,0.2249,1.5768,0.0003,4.2084,7.0575,0.4087,17.4585,362.817,49.0603,436.155
164,0.4845,1.2625,7.9002,0.0708,0.0039,0.9077,0.0001,0.2171,1.5782,0.0004,4.2111,7.0124,0.3989,17.0798,362.308,48.9476,435.132
165,0.4882,1.4297,8.224,0.0717,0.0046,0.9074,0.0001,0.2171,1.5707,0.0003,4.2578,7.0564,0.4476,17.6717,386.637,49.8874,461.391
166,0.4558,1.2471,8.2469,0.0717,0.0049,0.9028,0.0001,0.2199,1.5583,0.0003,4.2249,7.0059,0.4066,17.3836,377.362,48.7779,450.394
167,0.4858,1.4265,8.1656,0.0635,0.0025,0.8773,0.0001,0.2223,1.5663,0.0003,4.2026,6.9468,0.4043,17.4451,363.825,48.9649,436.998
168,0.5028,0.7981,9.0803,0.0697,0.0036,0.9178,0.0001,0.2176,1.5521,0.0001,4.2154,6.9841,0.4106,17.7886,361.133,48.8318,433.41
169,0.4532,1.3084,8.085,0.0606,0.007,0.8871,0.0002,0.2184,1.5612,0.0004,4.235,6.9944,0.4107,17.2696,361.208,49.1993,434.489
170,0.4891,1.3092,8.3422,0.0781,0.0039,0.9054,0.0001,0.2266,1.5766,0.0002,4.2205,7.0332,0.4067,17.6025,362.171,48.8099,435.457
171,0.4863,1.3656,8.1457,0.0711,0.0039,0.8937,0.0001,0.2195,1.5789,0.0003,4.2642,7.0554,0.4046,17.4789,384.763,51.5629,460.579
172,0.488,1.296,8.3352,0.0818,0.0036,0.9353,0.0001,0.2358,1.5853,0.0004,4.2279,7.0933,0.4129,17.6462,366.936,48.933,440.425
173,0.4878,1.2798,7.9402,0.0684,0.0042,0.8325,0.0001,0.2175,1.5655,0.0003,4.2309,6.9437,0.4178,17.0906,362.577,49.2177,435.69
174,0.4856,1.4688,9.3643,0.0701,0.0033,0.8842,0.0001,0.2784,1.5692,0.0004,4.2222,7.0515,0.4114,18.8016,387.834,48.8499,462.294
175,0.4832,1.3094,8.0033,0.0702,0.0038,0.8638,0.0001,0.2136,1.5526,0.0003,4.2276,6.9484,0.4378,17.1971,381.975,50.5835,456.709
176,0.4949,0.7701,8.9734,0.0691,0.0032,0.87,0,0.213,1.6064,0.0002,4.2273,6.998,0.4072,17.6564,370.223,52.3491,445.908
177,0.4857,1.3013,8.2824,0.0739,0.004,0.8909,0.0001,0.2316,1.5704,0.0002,4.256,7.0515,0.4088,17.5491,391.177,49.2837,464.886
178,0.4872,1.3488,8.9982,0.0744,0.0033,0.8691,0.0002,0.2162,1.5904,0.0003,4.2506,7.0278,0.4067,18.2936,363.412,49.0681,437.686
179,0.4836,1.3923,8.1758,0.0685,0.0038,0.9087,0.0001,0.2211,1.5715,0.0003,4.2363,7.0316,0.4032,17.5074,363.567,49.0649,437.001
180,0.4864,1.2913,7.9375,0.0735,0.0045,0.889,0.0001,0.3095,1.582,0.0002,4.2366,7.1217,0.4002,17.2581,384.953,50.2476,459.319
181,0.4872,1.3112,8.1701,0.0669,0.0036,0.9159,0.0001,0.2237,1.6034,0.0002,4.2372,7.0713,0.4095,17.4693,381.425,49.1532,454.885
182,0.4874,1.2783,7.9755,0.071,0.0041,0.9175,0.0001,0.2158,1.5893,0.0002,4.233,7.056,0.4055,17.2213,363.298,49.2127,436.627
183,0.4962,1.2954,8.2159,0.0715,0.0048,0.9545,0.0002,0.2152,1.5842,0.0003,4.24,7.0966,0.4092,17.5337,383.847,56.4525,464.653
184,0.5087,0.6309,8.9251,0.1004,0.0043,0.8162,0.0001,0.219,1.5573,0.0002,4.2491,6.9601,0.4078,17.4482,362.892,49.1916,435.169
185,0.4829,1.3047,8.2297,0.0722,0.0055,0.9051,0.0002,0.2181,1.5832,0.0004,4.2377,7.0485,0.4248,17.5102,365.509,49.5147,439.383
186,0.4964,1.2944,8.1943,0.1607,0.0047,0.8283,0.0001,0.2187,1.552,0.0003,4.2347,7.0223,0.4015,17.431,388.177,49.2314,461.88
187,0.488,1.3062,8.4143,0.0687,0.0049,0.8865,0.0001,0.2206,1.6247,0.0003,4.2599,7.0912,0.4082,17.7307,365.078,49.3557,439.036
188,0.4845,1.5234,9.1498,0.0733,0.0025,0.8358,0.0001,0.2167,1.597,0.0005,4.2551,6.9973,0.4056,18.5858,363.998,49.3487,438.849
189,0.4862,1.3061,8.421,0.0713,0.0043,0.9596,0.0001,0.2305,1.5819,0.0004,4.2325,7.1052,0.4011,17.7412,393.823,50.4643,468.895
190,0.4833,1.4333,9.1936,0.0712,0.0044,0.8639,0.0001,0.2193,1.5546,0.0004,4.2483,6.9855,0.406,18.5256,374.742,49.382,449.517
191,0.488,1.2957,8.2141,0.06,0.0022,0.863,0.0001,0.2113,1.58,0.0004,4.2577,6.9924,0.4052,17.4137,365.121,49.3586,438.744
192,0.4735,0.7802,8.7834,0.0697,0.0036,0.864,0.0001,0.2271,1.5981,0.0004,4.2335,7.0062,0.4013,17.4582,385.307,49.2936,457.819
193,0.4545,1.3079,8.1696,0.0751,0.0027,0.8734,0.0001,0.2173,1.5901,0.0003,4.2885,7.0696,0.4235,17.4485,366.17,49.2733,439.697
194,0.4843,1.4258,8.9992,0.1018,0.004,0.8513,0.0001,0.2187,1.5585,0.0002,4.252,7.0035,0.3989,18.3334,372.414,53.7453,451.326
195,0.4858,1.3003,8.388,0.1439,0.0044,0.9003,0.0001,0.2238,1.5494,0.0003,4.2618,7.1449,0.4174,17.7582,381.132,50.899,456.634
196,0.4831,1.2082,8.2398,0.0724,0.0039,0.8703,0.0002,0.2242,1.5825,0.0001,4.2499,7.018,0.4041,17.3712,366.016,49.5627,439.824
197,0.4926,1.2918,8.1027,0.0706,0.0067,0.8366,0.0001,0.2259,1.5642,0.0003,4.3002,7.0295,0.4038,17.3452,367.791,49.4558,441.384
198,0.4872,1.3639,7.9449,0.0707,0.0029,0.9111,0.0001,0.2198,1.592,0.0002,4.2661,7.0796,0.4021,17.2981,390.012,49.969,464.168
199,0.4899,1.314,8.488,0.0692,0.0039,0.875,0.0001,0.2168,1.5763,0.0002,4.2427,6.9975,0.4013,17.7079,379.576,49.4171,453.701
200,0.4947,0.6317,8.8707,0.0591,0.0036,0.8396,0.0001,0.2297,1.5419,0.0001,4.2682,6.9513,0.4267,17.3875,379.556,55.7852,458.762
201,0.489,1.293,8.3908,0.0668,0.0048,0.8786,0.0001,0.2171,1.5923,0.0003,4.276,7.0616,0.4396,17.6941,382.697,49.6821,456.914
202,0.487,1.4285,9.0599,0.0725,0.0024,1.0064,0.0001,0.2313,1.5969,0.0003,4.2203,7.1487,0.4703,18.6144,379.134,51.7035,456.298
203,0.4851,1.2963,8.4717,0.0671,0.0024,0.9289,0.0002,0.2211,1.5746,0.0003,4.254,7.0626,0.4115,17.7454,370.63,53.9471,449.119
204,0.4901,1.5089,9.423,0.0786,0.0053,0.8686,0.0001,0.2532,1.5738,0.0003,4.2343,7.0384,0.4012,18.8813,370.142,49.5448,445.463
205,0.4864,1.3338,8.1689,0.0705,0.0043,0.8761,0.0001,0.2155,1.5708,0.0006,4.2521,7.0127,0.4044,17.4253,375.484,49.4003,449.126
206,0.4887,1.2726,7.8396,0.0716,0.0046,0.9565,0.0001,0.2153,1.5794,0.0003,4.2488,7.102,0.4009,17.1224,365.554,49.5318,439.114
207,0.4865,1.3944,8.0343,0.0705,0.0048,0.8809,0.0001,0.2139,1.5558,0.0003,4.246,6.9939,0.4555,17.3865,381.643,51.6994,457.625
208,0.4671,0.6467,8.9715,0.07,0.0036,0.9382,0.0001,0.216,1.5503,0.0001,4.2734,7.061,0.4034,17.5634,363.154,49.3769,435.788
209,0.4853,1.3123,8.4105,0.0684,0.0044,0.9512,0,0.2232,1.5756,0.0002,4.256,7.0909,0.4016,17.7205,378.264,56.0272,458.88
210,0.4879,1.2897,8.1951,0.0761,0.0039,0.8634,0.0002,0.2261,1.6117,0.0003,4.2593,7.0665,0.406,17.4661,380.376,49.6141,454.292
211,0.4898,1.3203,8.2486,0.0632,0.0034,0.8843,0.0001,0.2219,1.5884,0.0002,4.2472,7.0229,0.4631,17.5606,382.856,49.7335,457.049
212,0.4845,1.4458,9.3116,0.0631,0.0055,0.8644,0.0001,0.222,1.5631,0.0003,4.2809,7.0247,0.4104,18.7004,372.771,56.2896,454.685
213,0.4873,1.3133,8.3477,0.0721,0.0039,0.8866,0.0001,0.2161,1.5833,0.0003,4.2609,7.0397,0.4118,17.6257,388.186,49.621,462.239
214,0.4881,1.3783,9.1769,0.0674,0.0025,0.8329,0.0001,0.2522,1.5518,0.0002,4.2441,6.9626,0.4167,18.4421,365.58,49.6628,440.513
215,0.4879,1.3159,8.0352,0.0701,0.0041,0.811,0.0001,0.2856,1.5432,0.0003,4.2696,7.0086,0.4092,17.2753,366.603,49.6653,440.368
216,0.4647,0.6252,9.5297,0.0728,0.0035,0.8415,0.0001,0.2257,1.5932,0.0001,4.2337,6.9787,0.4071,18.0176,364.853,49.6699,438.194
217,0.4587,1.3013,8.2831,0.0646,0.0025,0.8028,0.0001,0.2168,1.5665,0.0005,4.2273,6.894,0.4014,17.355,364.704,49.7883,438.713
218,0.4883,1.2926,8.1966,0.083,0.0073,0.8754,0.0001,0.2268,1.5277,0.0003,4.2398,6.9842,0.3955,17.3787,379.601,51.5299,455.37
219,0.4912,1.3064,8.2813,0.0732,0.0034,0.8893,0.0001,0.2764,1.5834,0.0002,4.243,7.0879,0.41,17.598,371.982,66.2318,462.696
220,0.4877,1.2731,7.9798,0.0702,0.0026,0.9106,0.0003,0.217,1.5687,0.0006,4.2525,7.0343,0.3902,17.1798,393.822,49.4931,467.211
221,0.4829,1.3012,8.2105,0.0721,0.0046,0.8293,0.0001,0.2252,1.547,0.0003,4.2458,6.9474,0.404,17.3678,373.142,54.0906,451.451
222,0.4887,1.4365,9.2771,0.0688,0.0023,0.8377,0.0001,0.2108,1.5734,0.0003,4.2387,6.9438,0.3932,18.5545,384.338,63.1366,472.833
223,0.4875,1.2962,8.4027,0.0694,0.0025,0.8707,0.0001,0.2216,1.5818,0.0002,4.2416,7.0038,0.405,17.6119,365.364,49.6997,439.528
224,0.4807,0.7673,8.8227,0.0719,0.0035,0.8522,0,0.2398,1.5469,0.0002,4.2179,6.9404,0.423,17.4451,387.751,50.1564,461.034
225,0.4832,1.2989,8.1611,0.0789,0.0044,0.8881,0.0002,0.2256,1.5901,0.0002,4.2402,7.05,0.4023,17.4191,376.363,49.693,450.409
226,0.4886,1.6429,9.1219,0.0763,0.0046,0.8507,0.0001,0.2282,1.5691,0.0004,4.2344,6.9888,0.4028,18.6656,367.685,49.6987,442.849
227,0.4916,1.3118,8.269,0.064,0.0044,0.8765,0.0001,0.2201,1.567,0.0003,4.2613,7.0173,0.4068,17.5192,379.317,49.8247,453.524
228,0.4901,1.3865,8.1454,0.0721,0.003,0.8726,0.0002,0.2264,1.5887,0.0004,4.318,7.1059,0.4119,17.5968,387.414,50.3275,462.104
229,0.4888,1.5262,8.216,0.066,0.0046,0.862,0.0001,0.2289,1.5877,0.0003,4.266,7.0389,0.4651,17.7582,395.656,49.8884,470.114
230,0.4846,1.4552,9.2876,0.0665,0.0056,0.8241,0.0002,0.2303,1.5684,0.0003,4.2499,6.9697,0.3962,18.6141,378.582,53.4586,457.473
231,0.4869,1.3725,8.179,0.0763,0.0032,0.8688,0.0002,0.2171,1.5886,0.0003,4.2677,7.0455,0.4112,17.5164,370.703,53.1543,448.266
232,0.5003,0.6322,9.391,0.0687,0.0044,0.8424,0.0001,0.2188,1.557,0.0003,4.2385,6.9444,0.4033,17.887,366.181,49.8206,439.526
233,0.492,1.2169,8.0125,0.0769,0.0046,0.8348,0.0001,0.2153,1.5508,0.0002,4.2639,6.971,0.4036,17.1198,386.671,50.6405,461.372
234,0.4856,1.3632,9.4771,0.0686,0.0024,0.8501,0.0001,0.2195,1.6193,0.0003,4.2648,7.042,0.4107,18.7986,369.412,51.1557,446.24
235,0.4887,1.39,8.1599,0.0721,0.0055,0.881,0.0002,0.2223,1.5808,0.0003,4.2931,7.0791,0.4145,17.553,367.448,50.0282,441.924
236,0.4938,1.4825,7.9276,0.0723,0.0039,0.8785,0.0002,0.218,1.6037,0.0003,4.2553,7.0548,0.4079,17.3883,392.627,50.9462,468.151
237,0.4859,1.2994,8.3712,0.0641,0.0035,0.7564,0.0001,0.2153,1.5699,0.0004,4.2609,6.8883,0.3989,17.4609,383.724,49.7925,457.835
238,0.4551,1.341,7.8,0.1067,0.0083,0.9374,0.0001,0.2171,1.5792,0.0003,4.2362,7.1003,0.4409,17.1508,383.304,50.0399,457.4
239,0.4887,1.3086,8.4373,0.0742,0.0046,0.9118,0.0002,0.2491,1.5816,0.0004,4.2607,7.1073,0.4048,17.7687,376.272,51.4392,452.584
240,0.4971,0.6219,9.2793,0.0759,0.0033,0.8168,0.0001,0.2153,1.5636,0.0002,4.26,6.9473,0.4064,17.764,367.253,49.9984,440.748
241,0.4882,1.2893,8.0729,0.0811,0.0033,0.8697,0.0001,0.2296,1.5691,0.0002,4.2398,7.0124,0.3994,17.2788,368.054,50.0457,442.28
242,0.4913,1.3984,8.0173,0.0779,0.0064,0.9193,0.0001,0.2714,1.603,0.0004,4.2569,7.1648,0.415,17.5116,410.983,50.5354,485.854
243,0.4909,1.2917,8.3523,0.0734,0.0043,0.8687,0.0001,0.2286,1.5784,0.0004,4.2622,7.0384,0.4686,17.6661,367.591,50.0819,442.153
244,0.4899,1.4383,9.1053,0.0718,0.004,0.8721,0.0001,0.219,1.5744,0.0002,4.2811,7.0477,0.4073,18.512,367.329,50.0528,442.757
245,0.4867,1.2842,8.1705,0.0729,0.004,0.8326,0.0001,0.2361,1.5676,0.0003,4.2431,6.9789,0.4007,17.3421,379.634,52.1106,456.011
246,0.4891,1.2906,8.1658,0.1524,0.0035,0.8543,0.0002,0.2249,1.6547,0.0006,4.2313,7.1429,0.4031,17.5134,388.036,50.02,462.38
247,0.4836,1.3094,8.1074,0.0719,0.0026,0.8891,0.0001,0.2207,1.5999,0.0003,4.2856,7.0924,0.4126,17.4293,377.725,51.2013,453.246
248,0.5018,0.6263,8.9593,0.0777,0.0032,0.8164,0.0001,0.2161,1.5524,0.0001,4.2516,6.9257,0.419,17.4452,387.839,50.0749,461.107
249,0.4876,1.2992,8.0996,0.0721,0.0025,0.8188,0.0004,0.2218,1.539,0.0003,4.2541,6.9227,0.4457,17.2749,368.226,50.4976,442.786
250,0.4552,1.2904,8.1274,0.0659,0.0024,0.7926,0.0001,0.2119,1.551,0.0002,4.254,6.8949,0.4014,17.1823,367.347,50.1549,441.51
251,0.4542,1.3155,8.0477,0.0654,0.0023,0.793,0.0001,0.2191,1.5473,0.0002,4.2447,6.886,0.4061,17.123,393.268,54.0171,471.315
252,0.4945,1.5067,9.1684,0.0676,0.0045,0.8133,0.0001,0.2237,1.5827,0.0003,4.2428,6.9596,0.3985,18.5507,367.336,50.1495,443.057
253,0.4861,1.3296,8.205,0.063,0.0038,0.7514,0.0002,0.2217,1.5617,0.0002,4.2777,6.9004,0.4081,17.3503,368.467,50.2965,443.011
254,0.4863,1.2677,7.9558,0.0738,0.0048,0.8426,0.0001,0.2223,1.581,0.0003,4.2472,6.9975,0.3987,17.126,389.286,52.4923,466.134
255,0.4858,1.3209,8.1276,0.0683,0.0033,0.842,0.0001,0.2095,1.5773,0.0003,4.2684,6.982,0.409,17.341,379.233,49.9773,453.439
256,0.5022,0.6501,8.988,0.0723,0.0034,0.8256,0,0.2416,1.5603,0.0001,4.2325,6.9448,0.4056,17.5027,374.347,50.2936,447.807
257,0.4887,1.3046,8.2126,0.0759,0.0035,0.8396,0.0001,0.2302,1.5768,0.0003,4.2539,7.0022,0.4082,17.4369,380.415,50.2212,454.948
258,0.4854,1.3776,7.8001,0.088,0.003,0.8306,0.0001,0.2268,1.5829,0.0003,4.2535,7.0072,0.4017,17.0934,376.848,50.054,450.852
259,0.4835,1.2962,8.048,0.0711,0.0029,0.8503,0.0001,0.2186,1.5698,0.0005,4.235,6.9592,0.4039,17.2084,367.979,50.1173,442.149
260,0.4882,1.3055,7.9522,0.0747,0.0044,0.8577,0.0001,0.2173,1.5905,0.0002,4.2651,7.1227,0.4041,17.2942,393.525,52.9485,470.656
261,0.4894,1.3081,8.3231,0.0701,0.0026,0.8453,0.0001,0.2208,1.5742,0.0003,4.2715,7.0063,0.41,17.56,369.093,50.1142,443.709
262,0.4874,1.4527,9.3392,0.0743,0.0035,0.8051,0.0001,0.2275,1.5677,0.0003,4.2524,6.9555,0.4011,18.659,368.129,50.1009,443.804
263,0.4865,1.2944,8.1236,0.0692,0.0038,0.8527,0.0001,0.231,1.5647,0.0003,4.2643,7.0146,0.4123,17.3507,388.065,50.5693,462.857
264,0.5087,0.6261,9.0705,0.0611,0.0041,0.8589,0.0001,0.2629,1.5591,0.0002,4.2766,7.0372,0.4076,17.6666,365.47,50.0487,438.837
265,0.4536,1.3655,8.0171,0.07,0.0024,0.7594,0.0001,0.2176,1.5672,0.0002,4.2421,6.8747,0.4055,17.1306,372.045,52.5468,448.552
266,0.4888,1.4565,9.0154,0.0627,0.0036,0.866,0.0001,0.2274,1.5743,0.0003,4.249,7.0038,0.4458,18.4329,379.457,50.1973,455.022
267,0.4848,1.2293,8.324,0.0652,0.0076,0.8543,0.0001,0.2312,1.5918,0.0003,4.2874,7.0634,0.4163,17.5368,365.538,50.1783,440.101
268,0.4857,1.4106,8.201,0.0692,0.0038,0.8312,0.0004,0.2212,1.5544,0.0003,4.2433,6.9451,0.4081,17.474,369.381,50.1217,443.883
269,0.4837,1.3412,8.06,0.0715,0.0038,0.8483,0.0001,0.2318,1.5739,0.0003,4.2529,7.0001,0.4077,17.3165,396.187,50.2589,470.623
270,0.4926,1.6295,9.1464,0.0683,0.0042,0.8559,0.0001,0.2256,1.5528,0.0002,4.245,6.9748,0.3976,18.663,381.692,50.1292,457.535
271,0.4854,1.309,8.072,0.0663,0.0044,0.873,0.0001,0.2295,1.5832,0.0003,4.2711,7.0516,0.4065,17.3459,366.663,50.2204,441.12
272,0.4809,0.8249,9.2084,0.0668,0.0037,0.8274,0.0001,0.2161,1.5514,0.0002,4.3108,6.9908,0.4086,17.9285,386.507,50.2198,460.344
273,0.4851,1.2416,8.208,0.068,0.0024,0.8525,0.0001,0.2185,1.5683,0.0003,4.2579,6.9821,0.4093,17.3476,367.84,50.2465,442.316
274,0.4869,1.4438,9.2607,0.0828,0.0031,0.8887,0.0001,0.2196,1.5868,0.0003,4.2599,7.0679,0.3956,18.6763,377.162,52.3646,455.061
275,0.5459,1.3875,8.1964,0.0656,0.0048,0.8847,0.0001,0.2167,1.5687,0.0003,4.2685,7.0302,0.4047,17.5825,395.25,50.7106,470.522
276,0.4886,1.4495,9.2836,0.0681,0.0035,0.9359,0.0001,0.2114,1.5522,0.0002,4.2382,7.0211,0.4114,18.6755,369.184,50.5331,445.326
277,0.4846,1.2779,8.0315,0.0713,0.0023,0.8543,0.0001,0.2122,1.5717,0.0002,4.2722,7.0008,0.4167,17.2341,368.037,50.2877,442.418
278,0.4846,1.3041,7.905,0.0759,0.0038,0.9284,0.0001,0.2258,1.5796,0.0002,4.2317,7.0676,0.4028,17.1883,394.547,50.3298,469.176
279,0.4837,1.2525,8.0823,0.0625,0.003,0.8149,0.0001,0.225,1.5524,0.0002,4.2714,6.95,0.4082,17.1989,369.863,50.3255,444.363
280,0.4993,0.6078,9.4897,0.0663,0.0035,0.8173,0,0.2133,1.5195,0.0002,4.3178,6.9464,0.4128,17.9679,388.34,51.6915,463.804
281,0.4826,1.3061,8.3455,0.0712,0.0025,0.8622,0.0001,0.2266,1.5658,0.0002,4.239,6.9796,0.4749,17.6089,387.762,50.2053,462.471
282,0.4856,1.454,9.125,0.0885,0.008,0.8503,0.0001,0.2295,1.5667,0.0003,4.2427,7.0104,0.4021,18.4985,392.259,50.5565,468.149
283,0.4856,1.3081,8.0764,0.0699,0.0048,0.8858,0.0002,0.2207,1.5815,0.0002,4.3225,7.1112,0.4057,17.406,380.825,58.7434,463.839
284,0.4846,1.4416,9.0465,0.0695,0.0028,0.8559,0.0001,0.2256,1.5623,0.0002,4.2453,6.9783,0.3975,18.3656,386.33,50.1713,461.704
285,0.4842,1.2829,8.1022,0.0859,0.0043,0.84,0.0004,0.2246,1.5917,0.0002,4.2612,7.0313,0.4033,17.3285,367.626,50.1892,442.003
286,0.4862,1.2664,7.8509,0.0721,0.0048,0.9084,0.0001,0.2614,1.5935,0.0002,4.2479,7.1154,0.3999,17.1384,368.521,52.851,445.443
287,0.4978,1.2836,8.0853,0.0826,0.0042,0.9054,0.0001,0.2216,1.6034,0.0003,4.2586,7.0963,0.4101,17.3917,382.322,50.4926,457.074
288,0.4742,0.6249,9.2491,0.0621,0.0036,0.7758,0.0001,0.2281,1.5527,0.0001,4.2626,6.8949,0.4156,17.6716,368.492,50.3093,442.256
289,0.4919,1.282,8.1515,0.0713,0.0046,0.8427,0.0001,0.2188,1.5737,0.0003,4.2667,6.9945,0.4099,17.3527,386.216,50.5638,461.077
290,0.485,1.2809,7.9283,0.0744,0.0042,0.8818,0.0001,0.2293,1.5624,0.0003,4.2464,7.0226,0.453,17.1914,397.543,50.349,472.015
291,0.4861,1.3073,8.4528,0.0639,0.0042,0.862,0.0001,0.2221,1.5619,0.0002,4.2834,7.025,0.4167,17.7065,375.403,50.4104,450.395
292,0.4847,1.5264,9.2995,0.0689,0.003,0.7923,0.0001,0.2273,1.5706,0.0003,4.2615,6.9422,0.4002,18.672,380.362,52.1854,458.084
293,0.4866,1.3651,8.0599,0.0735,0.0048,0.8298,0.0002,0.2237,1.5775,0.0004,4.2547,6.9892,0.4065,17.3268,382.895,50.3588,457.462
294,0.4856,1.4676,9.2047,0.0714,0.0045,0.9215,0.0001,0.2182,1.5695,0.0002,4.2552,7.0612,0.3989,18.6394,368.82,50.1923,444.562
295,0.4834,1.3506,8.1521,0.0797,0.0049,0.7986,0.0001,0.221,1.568,0.0003,4.2751,6.9729,0.4094,17.3924,368.511,59.6799,452.466
296,0.4995,0.6141,8.9686,0.0734,0.0048,0.9254,0.0001,0.2305,1.5543,0.0003,4.3026,7.1045,0.4035,17.6076,367.974,50.1558,441.45
297,0.4528,1.3642,8.1037,0.0641,0.0038,0.8356,0.0003,0.231,1.5538,0.0003,4.2434,6.9536,0.4002,17.297,369.945,50.2349,444.345
298,0.4552,1.3573,8.0263,0.0718,0.0024,0.8331,0.0001,0.2164,1.5294,0.0003,4.2441,6.9098,0.4075,17.1704,377.005,52.8891,453.928
299,0.4884,1.2762,8.0663,0.0702,0.0038,0.8245,0.0001,0.2167,1.5804,0.0003,4.2788,6.9922,0.4086,17.2512,383.171,50.3082,457.64
300,0.4864,1.4163,8.9861,0.069,0.0026,0.8381,0.0001,0.2644,1.5604,0.0003,4.2616,7.0162,0.4057,18.3326,393.593,50.2745,469.089
301,0.4831,1.2913,8.2036,0.0706,0.0054,0.8712,0.0001,0.2276,1.6119,0.0002,4.2747,7.0851,0.4065,17.4944,389.894,52.2579,466.557
302,0.4871,1.3877,9.3654,0.067,0.0027,0.8004,0.0001,0.2193,1.5698,0.0006,4.2466,6.9244,0.3974,18.577,382.647,50.1376,458.323
303,0.4885,1.3179,8.1552,0.069,0.0033,0.8711,0.0001,0.2244,1.5534,0.0004,4.2549,6.9878,0.4009,17.3631,368.481,50.2681,442.979
304,0.4956,0.7288,8.8506,0.0695,0.0037,0.8367,0.0001,0.2223,1.5661,0.0001,4.263,6.9707,0.4351,17.4935,395.942,50.5005,469.601
305,0.4916,1.3749,8.144,0.0709,0.0037,0.7892,0.0001,0.221,1.5659,0.0002,4.2507,6.9174,0.4274,17.3705,369.24,50.5483,444.075
306,0.4865,1.2855,8.2102,0.0734,0.0039,0.8395,0.0001,0.226,1.5953,0.0003,4.2528,7.0144,0.4058,17.4252,368.92,50.1898,443.419
307,0.4875,1.3604,8.1538,0.0695,0.0027,0.8101,0.0001,0.2147,1.5781,0.0004,4.2547,6.9417,0.4044,17.363,383.991,52.8715,461.272
308,0.4913,1.443,9.3637,0.0617,0.0039,0.8559,0.0003,0.2487,1.5557,0.0002,4.2334,6.98,0.4268,18.727,384.333,51.0159,460.88
309,0.4866,1.3048,8.236,0.0673,0.0028,0.8218,0.0001,0.2105,1.5703,0.0003,4.2681,6.9538,0.399,17.399,396.511,50.114,470.919
310,0.4836,1.4354,9.2781,0.0678,0.0039,0.8139,0.0002,0.2212,1.5677,0.0003,4.255,6.9537,0.4033,18.5776,378.618,60.5862,464.69
311,0.4851,1.291,8.1871,0.0723,0.0028,0.8192,0.0002,0.2171,1.5825,0.0003,4.3285,7.0433,0.4079,17.4359,381.093,50.2211,455.579
312,0.4569,0.6198,8.9112,0.0728,0.0041,0.9297,0.0001,0.2353,1.5538,0.0001,4.2747,7.0803,0.4103,17.4936,367.955,52.7552,443.897
313,0.4845,1.2454,8.3275,0.0769,0.0058,0.8452,0.0001,0.2289,1.5794,0.0003,4.2639,7.029,0.4059,17.5132,374.792,66.3885,465.656
314,0.486,1.2317,8.1438,0.0726,0.0044,0.8506,0.0001,0.225,1.5686,0.0004,4.2605,7.0061,0.404,17.296,368.241,50.3642,442.775
315,0.4862,1.3022,8.1833,0.0719,0.0056,0.8532,0.0002,0.2154,1.5712,0.0003,4.3081,7.049,0.4114,17.4549,369.363,50.3627,444.074
316,0.4524,1.3859,9.2923,0.0773,0.0039,0.798,0.0001,0.2182,1.551,0.0002,4.2648,6.9304,0.4016,18.487,398.285,50.3374,474.106
317,0.4849,1.2127,8.2387,0.0749,0.0031,0.8775,0.0001,0.2215,1.5667,0.0002,4.3034,7.0685,0.4159,17.443,370.818,52.5129,447.789
318,0.4815,1.5187,9.392,0.0964,0.0054,0.8206,0.0001,0.224,1.5483,0.0006,4.262,6.9807,0.3981,18.7922,375.787,50.2816,452.151
319,0.483,1.3779,8.1338,0.0713,0.0077,0.8789,0.0001,0.233,1.5727,0.0003,4.2946,7.0835,0.4089,17.5052,384.467,50.2115,459.056
320,0.4944,0.7721,9.3075,0.0616,0.0033,0.7915,0.0001,0.2162,1.5308,0.0002,4.3535,6.9661,0.4004,17.9524,369.532,50.2232,443.354
321,0.4852,1.305,8.1698,0.0754,0.0043,0.8802,0.0002,0.2186,1.5814,0.0003,4.3117,7.0973,0.3987,17.4767,372.499,53.0545,449.862
322,0.4865,1.3397,7.8248,0.0685,0.0047,0.9522,0.0001,0.2215,1.5796,0.0004,4.2556,7.1091,0.3971,17.1803,395.844,50.3482,470.23
323,0.49,1.3041,8.1489,0.0702,0.0043,0.9447,0.0001,0.2159,1.5686,0.0002,4.2737,7.1037,0.4098,17.4798,366.255,50.2738,440.937
324,0.4977,1.447,9.3428,0.074,0.0041,0.8092,0.0001,0.2408,1.5592,0.0003,4.2448,6.9569,0.4005,18.6659,368.136,50.6238,444.431
325,0.4874,1.275,8.0998,0.0664,0.0041,0.7902,0.0001,0.2219,1.5776,0.0002,4.2732,6.9901,0.4059,17.2802,384.221,51.0198,459.44
326,0.4837,1.2994,8.1001,0.0836,0.0041,0.8732,0.0001,0.2184,1.5662,0.0004,4.2878,7.0581,0.4843,17.4479,391.876,54.3976,470.62
327,0.4879,1.3019,8.4301,0.0737,0.0029,0.8347,0.0001,0.2195,1.5507,0.0003,4.2637,6.9625,0.4137,17.6207,369.279,50.2083,443.983
