,Unnecessary Copy,Copy to GPU,Arrange data,Full count array and resize neighbour array,Execute kncomputeNeighboursCount and resize neighbour offsets,Execute exclusive_scan over counts,Count resize,Set inverse offsets and counts,Execute kncomputeNeighbours,Neighbour resize,Inverse particle indexes,Copy neighbour data to CPU,Compute neighbours,neighborhood search, constraint projection,XSPH viscosity computation,SimStep
36,0.0947,0.4661,2.2331,0.0531,0.0028,0.4433,0.0001,0.0574,0.4159,0.0001,0.8635,1.0966,2.954,5.7607,48.7071,7.4194,63.6345
37,0.0955,0.4007,2.2146,0.0645,0.0036,0.3904,0.0001,0.0555,0.4001,0.0002,0.8357,1.0982,2.8683,5.5927,49.0417,7.4436,63.8227
38,0.0953,0.3946,2.2091,0.0569,0.0038,0.4438,0.0001,0.0578,0.4225,0.0002,0.8788,1.1148,3.0013,5.7113,49.576,7.5096,64.5519
39,0.0948,0.3956,2.2262,0.055,0.0038,0.4423,0.0002,0.0645,0.4279,0.0002,0.8652,1.1146,2.997,5.728,53.9173,7.5355,68.9024
40,0.0989,0.2435,2.2852,0.0563,0.002,0.4405,0.0001,0.0579,0.4038,0.0002,0.8588,1.0954,2.9375,5.5807,57.9073,7.5668,72.7884
41,0.0978,0.4035,2.235,0.0576,0.0035,0.4362,0.0001,0.0568,0.4259,0.0003,0.903,1.1278,3.0345,5.7847,50.6734,7.602,65.8182
42,0.0959,0.4622,2.235,0.057,0.0017,0.3966,0.0001,0.0589,0.4242,0.0003,0.8233,1.1119,2.8971,5.7023,51.2001,7.6359,66.309
43,0.1219,1.7704,2.5159,0.053,0.0016,0.4291,0.0001,0.0548,0.424,0.0001,0.8608,1.1159,2.9553,7.376,51.8998,7.7045,68.7212
44,0.0937,1.0014,2.2517,0.0541,0.0016,0.4353,0.0001,0.0547,0.4264,0.0002,0.8787,1.1183,2.9851,6.3436,52.8063,7.7844,68.6966
45,0.097,0.8028,2.5495,0.0631,0.0038,0.4565,0.0001,0.0584,0.4265,0.0002,0.8764,1.1305,3.0404,6.5013,52.5867,7.8563,68.7011
46,0.0953,0.8033,2.3275,0.0566,0.0015,0.4537,0.0001,0.0579,0.4319,0.0002,0.8892,1.1303,3.0375,6.2734,53.5175,7.8606,69.3878
47,0.1224,0.7998,2.2487,0.0546,0.0015,0.4421,0.0001,0.0559,0.4293,0.0002,0.8899,1.1337,3.0217,6.2029,57.2457,7.8786,73.0864
48,0.1103,0.3893,2.2851,0.0588,0.0024,0.4394,0.0001,0.0587,0.4162,0.0002,0.8993,1.1368,3.0363,5.8369,60.7769,7.9406,76.4526
49,0.096,0.8039,2.4857,0.0547,0.0026,0.451,0.0001,0.0571,0.4314,0.0001,0.8795,1.1412,3.0381,6.4355,60.6426,7.9795,76.8179
50,0.0976,0.8821,2.3283,0.0552,0.0016,0.4382,0.0001,0.056,0.4265,0.0002,0.8912,1.1425,3.0288,6.3484,60.1877,8.0664,76.4301
51,0.0992,1.0131,2.4254,0.0528,0.0021,0.4436,0.0001,0.0628,0.4237,0.0002,0.9017,1.1369,3.0458,6.5954,69.3001,8.1763,85.8114
52,0.1248,0.909,2.2813,0.0638,0.0043,0.4611,0.0001,0.0613,0.4289,0.0003,0.897,1.1419,3.0821,6.406,70.0159,8.2265,86.3999
53,0.0973,0.8547,2.2782,0.0587,0.0034,0.4476,0.0002,0.0609,0.4322,0.0002,0.915,1.1481,3.0889,6.3317,58.5248,10.2097,76.833
54,0.0966,0.8556,2.6562,0.0545,0.0042,0.4397,0.0001,0.0628,0.433,0.0002,0.9152,1.1549,3.0849,6.7057,72.1471,13.0529,93.6696
55,0.1234,0.8737,2.5939,0.0533,0.0022,0.4457,0.0001,0.0589,0.4324,0.0002,0.9141,1.1429,3.0694,6.6723,62.4004,8.3766,79.1826
56,0.1187,0.2128,2.2734,0.0587,0.0028,0.4596,0.0002,0.0631,0.4223,0.0002,0.9278,1.1683,3.127,5.7469,62.7493,8.3896,78.7985
57,0.0997,0.7973,2.3895,0.0641,0.0038,0.4559,0.0001,0.058,0.4325,0.0002,0.9182,1.1432,3.0985,6.3981,58.8778,8.4333,75.4589
58,0.1224,0.8097,2.337,0.0529,0.0015,0.4371,0.0001,0.0579,0.4304,0.0001,0.9388,1.1551,3.0871,6.3654,59.3386,8.5032,75.968
59,0.1237,0.8668,2.465,0.0527,0.0016,0.432,0.0001,0.0552,0.4299,0.0001,0.9396,1.1763,3.103,6.5666,60.1792,8.5619,77.0693
60,0.0965,0.8951,2.381,0.0509,0.0015,0.4271,0.0002,0.0554,0.4354,0.0002,0.947,1.1633,3.0949,6.4813,60.6109,8.5657,77.4102
61,0.0962,0.921,2.4226,0.0644,0.0035,0.4495,0.0002,0.0566,0.439,0.0002,0.9467,1.1705,3.153,6.6065,61.1842,8.6707,78.2072
62,0.0967,0.8515,2.3954,0.0595,0.0057,0.4494,0.0001,0.0588,0.4365,0.0002,0.975,1.1962,3.2056,6.562,61.4527,8.7515,78.5274
63,0.0974,0.8599,2.5895,0.0555,0.0015,0.4325,0,0.0555,0.4376,0.0001,0.9574,1.1765,3.1457,6.7038,61.4923,8.7331,78.6877
64,0.1145,0.2353,2.3167,0.0566,0.0019,0.4535,0.0001,0.0619,0.4303,0.0003,1.0105,1.1729,3.2135,5.8964,69.7184,8.7171,86.2374
65,0.0967,0.859,2.3727,0.0565,0.0039,0.4556,0.0001,0.0582,0.4437,0.0002,0.9853,1.2033,3.2324,6.5742,72.9657,8.8231,90.1217
66,0.1243,0.9387,2.2985,0.0585,0.0017,0.4347,0.0001,0.0577,0.4348,0.0001,0.9886,1.1837,3.2175,6.5905,71.4366,8.7981,88.5795
67,0.0959,0.8189,2.4504,0.0577,0.002,0.4656,0.0001,0.0597,0.4481,0.0002,0.9999,1.1892,3.2474,6.627,77.2296,9.9886,95.6116
68,0.0949,0.7852,2.6794,0.0625,0.0027,0.4805,0.0001,0.0714,0.4573,0.0003,1.0147,1.1954,3.3167,6.8891,72.6596,8.7323,90.0429
69,0.0953,0.8591,2.5828,0.0567,0.0017,0.4528,0.0002,0.065,0.4393,0.0001,1.0359,1.1987,3.2688,6.8141,65.1275,8.7178,82.4084
70,0.0981,0.8609,2.5582,0.0632,0.0016,0.4409,0.0001,0.0533,0.4398,0.0001,1.0185,1.1837,3.2118,6.7424,65.528,8.7702,82.7631
71,0.0966,0.9834,2.4046,0.0589,0.0015,0.4325,0.0001,0.0542,0.4388,0.0002,1.0691,1.1889,3.254,6.746,66.0609,8.7584,83.2892
72,0.0974,0.3211,2.308,0.0544,0.0045,0.443,0.0001,0.059,0.4342,0.0002,1.0503,1.1849,3.2545,5.9952,72.2464,8.7973,88.6703
73,0.0957,0.798,2.4234,0.0653,0.0038,0.4613,0.0001,0.0598,0.4435,0.0002,1.1133,1.2134,3.3803,6.7109,66.5719,8.907,83.9168
74,0.0949,0.853,2.5291,0.0623,0.0057,0.4538,0.0001,0.058,0.4456,0.0002,1.0856,1.2117,3.3438,6.8327,66.892,8.9328,84.3831
75,0.0953,0.9373,2.4392,0.0571,0.0035,0.4526,0.0001,0.0582,0.4491,0.0002,1.0999,1.2099,3.35,6.8328,67.3022,8.981,84.8067
76,0.0945,0.9967,2.422,0.0597,0.0036,0.4497,0.0001,0.0594,0.4416,0.0001,1.1099,1.2005,3.3458,6.8708,66.7692,9.0203,84.3883
77,0.0948,0.8497,2.3757,0.0608,0.0017,0.4445,0.0001,0.0547,0.443,0.0001,1.1114,1.2263,3.3613,6.6942,69.9109,9.7965,88.0953
78,0.1038,0.8622,2.5305,0.0598,0.008,0.4737,0.0002,0.0622,0.4525,0.0001,1.1277,1.2407,3.4541,6.9655,69.9431,9.6242,88.2771
79,0.1004,0.82,2.4429,0.0584,0.0018,0.4392,0.0001,0.0565,0.4428,0.0002,1.1288,1.2419,3.3864,6.7631,68.3314,9.1065,85.9093
80,0.1047,0.3155,2.3039,0.0574,0.0053,0.4527,0.0001,0.0593,0.4352,0.0002,1.1482,1.2205,3.4017,6.1403,80.5139,13.2323,101.535
81,0.1001,0.8499,2.2755,0.0657,0.0019,0.448,0.0001,0.0553,0.4414,0.0002,1.1385,1.2212,3.3939,6.6328,77.7918,12.8427,98.9282
82,0.0966,0.9445,2.4449,0.0621,0.0017,0.4595,0.0002,0.0549,0.4586,0.0002,1.1287,1.2382,3.4155,6.915,80.1664,9.2353,98.0193
83,0.0977,0.8792,2.385,0.0533,0.0015,0.4395,0.0001,0.0562,0.4463,0.0001,1.1464,1.2255,3.3792,6.7523,69.4708,9.2739,87.2046
84,0.1025,0.8548,2.3713,0.0548,0.0031,0.4455,0.0001,0.0615,0.4433,0.0002,1.1614,1.2285,3.421,6.763,69.8542,9.3963,87.7123
85,0.0969,0.8602,2.5746,0.0526,0.003,0.4479,0.0001,0.0565,0.4529,0.0003,1.1701,1.2345,3.4365,6.9813,69.8917,9.3279,87.8947
86,0.0952,0.9318,2.4322,0.0533,0.0031,0.4723,0.0002,0.0582,0.4584,0.0002,1.1639,1.2344,3.4676,6.9376,70.2181,9.412,88.2468
87,0.0965,0.8817,2.4377,0.064,0.0035,0.4554,0.0002,0.0597,0.4498,0.0003,1.1658,1.2382,3.4575,6.886,70.4072,9.3626,88.3755
88,0.099,0.2337,2.274,0.0598,0.0022,0.4523,0.0001,0.0487,0.4586,0.0002,1.1938,1.2315,3.4714,6.0925,77.3253,9.4196,94.4806
89,0.0954,0.8462,2.2773,0.0553,0.0041,0.4569,0.0001,0.0614,0.4614,0.0002,1.1834,1.2433,3.4913,6.7217,70.7834,9.5175,88.7281
90,0.0958,0.8566,2.2947,0.0552,0.0016,0.4361,0.0001,0.054,0.4561,0.0001,1.188,1.2372,3.4411,6.7008,70.4184,9.4496,88.2811
91,0.0957,0.9512,2.4494,0.0583,0.0029,0.482,0.0001,0.0599,0.4601,0.0002,1.2047,1.2338,3.521,7.0303,70.3569,9.503,88.5815
92,0.095,0.9301,2.2743,0.053,0.0015,0.4293,0,0.0556,0.4471,0.0002,1.194,1.2354,3.4266,6.7376,70.2842,9.4782,88.1955
93,0.0955,0.8013,2.5041,0.0521,0.0014,0.4389,0.0001,0.0541,0.4419,0.0001,1.1749,1.2384,3.4114,6.8188,70.3273,9.4642,88.2913
94,0.097,0.8652,2.5523,0.0549,0.0015,0.4408,0,0.0544,0.4516,0.0001,1.1885,1.2252,3.4283,6.9498,70.6475,9.5292,88.8116
95,0.0963,1.0199,2.4063,0.0516,0.0014,0.4381,0.0001,0.0553,0.4572,0.0002,1.1902,1.2389,3.4427,6.9716,86.4691,9.5866,104.713
96,0.1133,0.3201,2.3048,0.0554,0.0023,0.4238,0.0002,0.054,0.4414,0.0003,1.1865,1.2408,3.4295,6.1832,80.5352,9.5004,98.0619
97,0.0973,0.9793,2.4428,0.0575,0.0031,0.4471,0.0002,0.0644,0.453,0.0002,1.1935,1.2512,3.4905,7.021,73.6337,9.4702,91.8242
98,0.097,0.8646,2.2907,0.0591,0.0038,0.4579,0.0001,0.0587,0.4519,0.0001,1.1929,1.2596,3.507,6.7695,74.1557,15.8762,98.4866
99,0.0952,0.8541,2.4022,0.0536,0.0031,0.4518,0.0001,0.0586,0.457,0.0002,1.1891,1.2362,3.4714,6.8361,79.271,9.6167,97.4234
100,0.0961,0.8649,2.4204,0.058,0.0021,0.4541,0.0001,0.0578,0.466,0.0002,1.2042,1.2552,3.5227,6.9172,71.7601,9.4907,89.8743
101,0.1142,0.8609,2.3357,0.0688,0.0039,0.45,0.0001,0.0605,0.4482,0.0002,1.2187,1.2534,3.5265,6.8501,72.7406,15.9385,97.2377
102,0.1065,0.863,2.4401,0.0556,0.0063,0.4567,0.0001,0.0609,0.4662,0.0002,1.2078,1.2501,3.5283,6.9517,70.5672,9.4899,88.659
103,0.1019,0.8668,2.3492,0.0561,0.004,0.4634,0.0001,0.0568,0.4618,0.0001,1.2106,1.2369,3.5123,6.8421,70.7454,9.4967,88.7888
104,0.1061,0.3173,2.353,0.0567,0.0022,0.4423,0.0002,0.0635,0.4391,0.0002,1.1773,1.2489,3.4567,6.2473,79.9319,9.4805,97.2862
105,0.1006,0.8954,2.3953,0.057,0.0033,0.449,0.0001,0.055,0.4595,0.0002,1.2088,1.2466,3.5021,6.9053,71.3089,9.546,89.4558
106,0.0962,0.8749,2.5076,0.0565,0.0033,0.4522,0.0001,0.0591,0.4535,0.0002,1.202,1.2543,3.5032,6.9956,70.8466,9.4885,89.0229
107,0.0955,0.8639,2.4439,0.0576,0.0034,0.4414,0.0001,0.0565,0.4541,0.0002,1.2088,1.2429,3.4883,6.9018,70.4827,9.4863,88.5726
108,0.1005,0.8545,2.4256,0.0544,0.0031,0.4497,0.0002,0.0712,0.4524,0.0002,1.2198,1.2549,3.5302,6.9215,75.7629,9.669,94.0606
109,0.1247,0.8658,2.5911,0.0553,0.0037,0.4705,0.0002,0.062,0.4734,0.0003,1.2151,1.2513,3.5559,7.148,83.8044,16.219,108.88
110,0.1254,0.8656,2.6115,0.053,0.002,0.4412,0.0002,0.0539,0.4494,0.0002,1.2143,1.2573,3.4913,7.1072,81.8532,10.7049,101.384
111,0.0959,0.9401,2.3786,0.056,0.0015,0.4506,0.0001,0.0542,0.4543,0.0002,1.2177,1.2486,3.4962,6.9188,71.8313,9.567,89.9747
112,0.0982,0.2343,2.2649,0.0579,0.0035,0.4398,0.0001,0.0572,0.46,0.0002,1.2163,1.2306,3.4885,6.099,79.9439,9.5619,97.1895
113,0.0975,0.8461,2.3742,0.0616,0.0036,0.4475,0.0002,0.0571,0.4504,0.0003,1.2196,1.2541,3.5174,6.8464,70.7764,9.5524,88.8683
114,0.0973,0.9302,2.4189,0.0533,0.0042,0.4494,0.0002,0.06,0.4526,0.0002,1.2147,1.2498,3.5074,6.9646,70.8554,9.5409,89.0818
115,0.0975,0.8628,2.6307,0.054,0.0018,0.4475,0.0001,0.0633,0.4633,0.0002,1.2209,1.2422,3.515,7.1157,71.7017,9.4892,90.0259
116,0.0979,0.855,2.5486,0.0552,0.0043,0.4485,0.0001,0.0686,0.4574,0.0002,1.2098,1.2737,3.5407,7.0525,71.1429,9.546,89.4277
117,0.0957,0.8545,2.5722,0.0526,0.0059,0.4588,0.0001,0.0588,0.4553,0.0002,1.2097,1.2469,3.5116,7.0464,70.8411,9.5647,89.1695
118,0.1254,0.8118,2.2901,0.0559,0.0039,0.4508,0.0002,0.058,0.4607,0.0002,1.218,1.2595,3.5292,6.7684,71.1891,9.5924,89.2615
119,0.1247,0.8611,2.6079,0.0566,0.0059,0.4545,0.0001,0.0564,0.4549,0.0003,1.2104,1.2557,3.5182,7.1237,71.3494,9.5292,89.7092
120,0.1178,0.3088,2.2671,0.0563,0.0028,0.4336,0.0001,0.0591,0.4698,0.0003,1.2271,1.242,3.517,6.2232,83.8386,9.5557,101.476
121,0.1007,0.9538,2.4471,0.0538,0.0021,0.4392,0.0001,0.0595,0.4548,0.0002,1.2206,1.2589,3.5102,7.0252,71.2595,9.7462,89.7331
122,0.0996,0.8543,2.6806,0.0568,0.0034,0.4496,0.0001,0.0603,0.4675,0.0002,1.2243,1.2582,3.5422,7.1879,86.8968,9.6581,105.448
123,0.1249,0.9329,2.4295,0.0624,0.0021,0.447,0.0001,0.0554,0.4524,0.0001,1.2304,1.2568,3.522,7.0199,88.199,9.7246,106.64
124,0.1236,0.9471,2.3262,0.0572,0.0022,0.452,0.0001,0.0583,0.46,0.0002,1.2159,1.2563,3.5232,6.9328,88.2579,9.5838,106.592
125,0.0987,0.869,2.3262,0.059,0.0033,0.433,0.0001,0.0556,0.4541,0.0002,1.2322,1.2676,3.5284,6.8356,71.6004,9.6161,89.7418
126,0.1234,0.8526,2.4202,0.0539,0.0021,0.4707,0.0001,0.0576,0.462,0.0002,1.2104,1.2659,3.5451,6.9512,71.7091,9.588,89.9514
127,0.1236,0.8682,2.3842,0.0537,0.0042,0.4533,0.0002,0.0574,0.4545,0.0002,1.2354,1.2501,3.5327,6.9182,71.6314,9.6588,89.9024
128,0.1014,0.2306,2.3023,0.0704,0.0023,0.4612,0.0001,0.0609,0.4568,0.0003,1.2419,1.2538,3.5719,6.2183,74.7178,9.6201,92.1802
129,0.1284,0.8768,2.4269,0.0666,0.002,0.445,0.0002,0.0631,0.4596,0.0002,1.2348,1.2605,3.5562,7.0021,71.4805,9.644,89.8395
130,0.1064,0.8166,2.5969,0.0629,0.0037,0.4458,0.0001,0.0569,0.4624,0.0002,1.245,1.2528,3.5526,7.084,71.4378,9.6162,89.86
131,0.0964,0.8565,2.566,0.0615,0.002,0.4422,0.0001,0.0557,0.458,0.0002,1.2471,1.2613,3.5485,7.0784,71.5274,9.657,89.9633
132,0.0983,1.0267,2.4424,0.0547,0.0017,0.4359,0.0001,0.0555,0.4575,0.0001,1.2232,1.2819,3.5264,7.1624,71.5915,9.6833,90.13
133,0.0984,0.8694,2.3584,0.0562,0.0043,0.4577,0.0002,0.0592,0.4577,0.0002,1.2347,1.2684,3.5639,6.9019,71.5326,9.6587,89.8341
134,0.099,0.8549,2.3045,0.0601,0.0045,0.4478,0.0001,0.0575,0.4593,0.0002,1.2478,1.2659,3.5665,6.8389,73.0673,9.6899,91.3218
135,0.1239,0.8597,2.4348,0.0586,0.0033,0.442,0.0001,0.0604,0.4609,0.0002,1.242,1.2577,3.5489,6.9812,71.6751,9.7012,90.0561
136,0.117,0.2206,2.2753,0.0594,0.0025,0.4633,0.0002,0.0586,0.4561,0.0002,1.2203,1.2468,3.5327,6.1624,97.8332,9.7054,115.373
137,0.0987,0.8661,2.4505,0.0548,0.0017,0.4426,0.0002,0.0578,0.464,0.0002,1.254,1.2739,3.5732,7.0002,87.7224,9.6535,106.073
138,0.0951,0.9421,2.4552,0.0514,0.0017,0.4311,0.0001,0.0547,0.4589,0.0001,1.2272,1.2577,3.4978,7.0083,75.0788,9.6405,93.4293
139,0.0968,0.8797,2.6222,0.0553,0.0022,0.4443,0.0001,0.0622,0.4615,0.0002,1.224,1.2722,3.5438,7.1554,87.9721,9.7259,106.598
140,0.0969,0.8753,2.4407,0.0565,0.0041,0.4497,0.0001,0.0585,0.4554,0.0002,1.2598,1.2642,3.572,6.9961,78.2724,9.7739,96.7274
141,0.0978,0.8574,2.2804,0.0585,0.0045,0.4478,0.0002,0.0607,0.4506,0.0002,1.2438,1.2557,3.5438,6.7908,73.4153,9.6629,91.5689
142,0.097,0.9374,2.3832,0.0581,0.0038,0.4605,0.0001,0.059,0.4566,0.0002,1.2354,1.3195,3.614,7.0453,73.4875,9.6736,91.9519
143,0.0968,0.8835,2.584,0.0572,0.0017,0.4326,0.0001,0.0546,0.4544,0.0002,1.2441,1.2677,3.5253,7.1026,72.8862,9.7397,91.4641
144,0.1181,0.2217,2.2871,0.0563,0.0023,0.442,0.0001,0.0645,0.445,0.0002,1.2296,1.248,3.5104,6.1528,81.1978,9.6819,98.8729
145,0.1002,0.9239,2.4325,0.0608,0.0027,0.4486,0.0002,0.0594,0.4615,0.0003,1.2519,1.2533,3.5621,7.029,71.8272,9.7284,90.2867
146,0.0975,0.8484,2.3475,0.0639,0.0021,0.459,0.0002,0.0574,0.4637,0.0002,1.2518,1.2638,3.5836,6.8865,72.0449,9.7055,90.3599
147,0.0985,0.8571,2.5578,0.0611,0.0016,0.4281,0.0001,0.0534,0.4551,0.0002,1.2449,1.2489,3.5051,7.0323,71.8579,9.6885,90.2773
148,0.0971,0.8641,2.5083,0.0668,0.0038,0.4334,0.0001,0.0528,0.4497,0.0002,1.2392,1.2593,3.5187,6.9981,71.9453,9.7242,90.3567
149,0.0968,0.8548,2.3979,0.0582,0.0017,0.4304,0.0001,0.0574,0.455,0.0001,1.2496,1.2658,3.5309,6.8925,72.4379,9.7511,90.7829
150,0.0985,0.9337,2.4424,0.0548,0.0017,0.4462,0.0001,0.0595,0.465,0.0002,1.2252,1.2594,3.5336,7.0211,81.4105,9.919,100.069
151,0.0974,0.8674,2.5701,0.0548,0.002,0.4447,0.0002,0.0575,0.4595,0.0003,1.2617,1.2588,3.5577,7.1058,84.8721,9.7958,103.459
152,0.1213,0.332,2.2703,0.0576,0.0035,0.3983,0.0001,0.061,0.4486,0.0002,1.1803,1.2667,3.4398,6.1789,81.1448,9.6802,98.8594
153,0.0967,0.8397,2.2804,0.06,0.0016,0.4316,0.0001,0.0547,0.4529,0.0001,1.2309,1.2567,3.5024,6.7315,72.0023,9.7626,90.2074
154,0.0977,0.8685,2.2803,0.0534,0.0015,0.4339,0.0001,0.0607,0.462,0.0001,1.2327,1.2518,3.5213,6.7776,72.1687,9.8018,90.4473
155,0.0963,0.7953,2.2552,0.0533,0.0016,0.3893,0.0001,0.0553,0.4468,0.0001,1.2185,1.2611,3.4398,6.5975,72.2206,9.7445,90.2612
156,0.0977,0.852,2.4541,0.0516,0.0017,0.4382,0,0.0571,0.4586,0.0001,1.2545,1.2684,3.5433,6.9579,72.1642,9.7837,90.6104
157,0.0966,0.8536,2.5499,0.0531,0.0017,0.4327,0.0001,0.0572,0.4589,0.0001,1.255,1.268,3.5459,7.0576,72.1842,9.7834,90.7045
158,0.1243,0.8987,2.2907,0.0534,0.0019,0.4322,0.0001,0.0671,0.461,0.0003,1.2606,1.2825,3.58,6.9055,72.3809,9.7394,90.7403
159,0.097,0.8512,2.5526,0.0616,0.0017,0.4414,0.0002,0.0613,0.4635,0.0002,1.2503,1.2663,3.5709,7.0838,72.6881,9.7981,91.2751
160,0.1218,0.3124,2.2762,0.0666,0.0022,0.4492,0.0002,0.0583,0.4472,0.0002,1.2202,1.2647,3.5294,6.2525,78.9604,9.8487,96.9152
161,0.1026,0.8459,2.4139,0.0557,0.0038,0.4445,0.0002,0.0604,0.4545,0.0003,1.2522,1.2687,3.5641,6.9398,73.147,9.7805,91.5659
162,0.0986,0.8835,2.2701,0.0519,0.0015,0.4385,0.0001,0.0523,0.4588,0.0001,1.2539,1.2566,3.5286,6.7941,72.2679,9.7948,90.5312
163,0.0989,0.8695,2.496,0.0574,0.0018,0.4011,0.0001,0.0605,0.4661,0.0002,1.2163,1.2603,3.487,6.9642,72.363,9.7968,90.8463
164,0.1026,0.8547,2.3001,0.0631,0.002,0.4502,0.0002,0.0602,0.4568,0.0001,1.2565,1.2719,3.5815,6.8507,88.4414,9.8847,106.865
165,0.1246,0.8888,2.2938,0.0556,0.0024,0.4501,0.0002,0.0575,0.4598,0.0002,1.2555,1.2593,3.5819,6.899,86.7796,9.8521,105.229
166,0.0967,0.8031,2.3314,0.0509,0.0017,0.3868,0.0002,0.0577,0.4678,0.0003,1.1765,1.2872,3.4552,6.6986,78.0707,9.7367,96.1981
167,0.1257,1.0266,2.4465,0.0546,0.0036,0.4429,0.0001,0.059,0.4622,0.0002,1.2319,1.2729,3.5492,7.1604,72.5145,10.1243,91.5008
168,0.1085,0.3094,2.2989,0.0595,0.0016,0.4242,0.0001,0.0642,0.4562,0.0001,1.2426,1.2437,3.5096,6.2379,82.2882,9.8128,99.9618
169,0.103,0.861,2.6296,0.0548,0.0018,0.4446,0.0001,0.0574,0.4636,0.0003,1.2555,1.2717,3.5743,7.1802,72.5401,9.7656,91.2002
170,0.0984,0.8544,2.5623,0.0596,0.0034,0.4431,0.0001,0.0638,0.4551,0.0002,1.2589,1.2586,3.5634,7.0927,73.05,9.7852,91.6289
171,0.0968,0.8594,2.3465,0.0594,0.0021,0.4434,0.0001,0.0617,0.4622,0.0002,1.2243,1.2634,3.5396,6.8548,72.5135,9.7788,90.8619
172,0.0966,0.8107,2.4492,0.0543,0.004,0.391,0.0001,0.0576,0.4472,0.0002,1.195,1.2561,3.4257,6.7953,72.2448,9.7799,90.5037
173,0.0962,0.9051,2.4061,0.0564,0.0036,0.4368,0.0001,0.0613,0.457,0.0003,1.2493,1.2672,3.5571,6.9781,72.4566,9.817,90.9644
174,0.1242,0.8538,2.5277,0.0531,0.0022,0.3954,0.0002,0.0613,0.4624,0.0002,1.2047,1.2614,3.4617,6.9811,72.4911,9.8239,91.0116
175,0.1279,0.8719,2.5947,0.0528,0.0015,0.4244,0.0001,0.0565,0.4597,0.0002,1.241,1.259,3.5067,7.1133,72.8411,9.7913,91.4689
176,0.1275,0.3149,2.2902,0.0553,0.0022,0.38,0.0001,0.0564,0.4446,0.0001,1.1876,1.2608,3.4092,6.1523,81.7607,9.8279,99.3342
177,0.1251,0.8661,2.2583,0.0528,0.0016,0.4313,0.0001,0.0571,0.4547,0.0002,1.243,1.2542,3.5049,6.7613,88.6059,9.8495,106.926
178,0.1272,0.8148,2.3079,0.0548,0.0023,0.4231,0.0001,0.0607,0.4525,0.0002,1.1581,1.2629,3.4391,6.7004,83.2255,12.5715,104.199
179,0.0953,0.8592,2.3633,0.0599,0.0019,0.4437,0.0001,0.0587,0.4631,0.0002,1.2436,1.2652,3.562,6.8902,87.2671,9.7731,105.636
180,0.097,0.8565,2.582,0.0547,0.0015,0.4333,0.0001,0.055,0.4581,0.0001,1.2321,1.2535,3.4985,7.0455,76.1383,11.961,96.8557
181,0.1227,0.8695,2.2533,0.0542,0.0014,0.4303,0.0001,0.0571,0.4678,0.0002,1.248,1.2529,3.5216,6.7737,94.1793,9.7485,112.385
182,0.1264,0.9092,2.4045,0.0599,0.0042,0.3967,0.0001,0.057,0.4629,0.0002,1.1913,1.2699,3.4638,6.9133,74.3752,9.763,92.7337
183,0.1259,0.8537,2.3833,0.0525,0.0016,0.4122,0.0001,0.055,0.4599,0.0002,1.2289,1.2929,3.5145,6.8844,72.4638,9.7678,90.8285
184,0.1321,0.2413,2.2448,0.0593,0.0025,0.4382,0.0001,0.0589,0.4504,0.0002,1.2459,1.2595,3.5382,6.1677,82.175,9.7768,99.7415
185,0.0993,0.9266,2.3953,0.0576,0.0033,0.4441,0.0001,0.0604,0.4588,0.0002,1.2492,1.2702,3.5676,7.0017,72.439,9.7379,90.8913
186,0.0981,0.8595,2.5113,0.0527,0.0019,0.4469,0.0001,0.0563,0.4603,0.0002,1.2364,1.2666,3.5449,7.0225,72.8583,9.8343,91.4554
187,0.0959,0.8658,2.4218,0.0571,0.002,0.4494,0.0001,0.0586,0.4674,0.0002,1.2557,1.2605,3.5741,6.9701,72.4715,9.7635,90.88
188,0.0952,0.8548,2.2633,0.0577,0.0031,0.4418,0.0001,0.055,0.4584,0.0001,1.232,1.2631,3.5326,6.7569,72.7247,9.7941,90.9698
189,0.1236,0.8554,2.5012,0.0558,0.0016,0.4247,0.0001,0.0552,0.4497,0.0002,1.2469,1.2544,3.5035,6.9998,73.4255,9.8075,91.9423
190,0.1252,0.8732,2.3397,0.0538,0.0015,0.4361,0.0001,0.0531,0.4478,0.0002,1.2428,1.2596,3.51,6.8593,73.178,9.8396,91.587
191,0.1243,0.8592,2.3361,0.058,0.0031,0.3871,0.0001,0.0566,0.4605,0.0001,1.2014,1.2822,3.4623,6.7914,82.3247,9.8758,100.697
192,0.1065,0.3567,2.3015,0.0565,0.0022,0.4059,0.0001,0.057,0.4734,0.0003,1.1878,1.2565,3.4586,6.2362,91.3245,9.8202,109.034
193,0.0978,0.8756,2.4421,0.0544,0.0021,0.3979,0.0001,0.0627,0.4581,0.0003,1.1833,1.265,3.4476,6.8767,72.3552,9.7953,90.7343
194,0.0971,0.8515,2.5908,0.0523,0.0018,0.4469,0.0001,0.0577,0.4577,0.0002,1.2256,1.2679,3.5307,7.0831,72.3276,9.7545,90.885
195,0.1231,0.8454,2.285,0.054,0.0036,0.3953,0.0001,0.0609,0.46,0.0001,1.1921,1.2592,3.4427,6.7091,72.5969,9.8182,90.8381
196,0.095,0.8643,2.565,0.0635,0.0015,0.4255,0.0001,0.0524,0.4576,0.0002,1.2435,1.2579,3.5123,7.0439,73.1708,9.856,91.7838
