0,2.5954,13.501,
1,1.8076,12.7246,
2,1.7758,12.6964,
3,1.8602,12.6666,
4,1.7858,12.6085,
5,1.7761,12.7045,
6,1.7862,12.9585,
7,1.7608,12.8269,
8,2.6002,13.8638,
9,1.7725,13.0121,
10,1.8051,13.0431,
11,1.7963,13.1101,
12,1.7877,13.1363,
13,1.767,13.2419,
14,1.8131,13.327,
15,1.8204,13.364,
16,2.7002,14.4162,
17,1.8462,13.578,
18,1.8278,13.6326,
19,1.867,13.7036,
20,1.8687,13.7751,
21,1.8805,13.8989,
22,1.8989,14.0005,
23,1.8783,13.8516,
24,2.8358,15.2512,
25,1.9372,14.3122,
26,1.9333,14.5579,
27,1.9485,14.556,
28,2.0498,14.8567,
29,2.0191,14.8082,
30,2.049,14.9215,
31,2.0343,15.0206,
32,2.9676,16.3784,
33,2.056,15.401,
34,2.1437,15.6648,
35,2.1508,15.8363,
36,2.1565,15.967,
37,2.2702,16.1703,
38,2.1704,16.2069,
39,2.198,16.4297,
40,3.2869,17.604,
41,2.2275,16.7681,
42,2.2115,16.8902,
43,2.2332,16.9838,
44,2.2938,17.0981,
45,2.2715,17.2742,
46,3.2433,18.1484,
47,2.3228,17.6209,
48,3.4071,18.9061,
49,2.3139,17.8916,
50,2.3333,17.9963,
51,2.3211,18.1536,
52,2.3509,18.1598,
53,2.3605,18.3354,
54,2.3382,18.4126,
55,2.3459,18.512,
56,3.7166,20.2659,
57,2.66,19.1536,
58,2.3801,18.8538,
59,2.3767,18.9269,
60,2.6341,19.187,
61,3.5779,20.1412,
62,2.3826,18.9853,
63,2.3757,19.0348,
64,3.8509,20.6651,
65,2.3859,19.0878,
66,2.3947,19.1391,
67,2.3903,19.186,
68,2.3873,19.1238,
69,2.3869,19.0632,
70,2.4045,19.0953,
71,3.2736,20.0526,
72,3.7948,20.6333,
73,3.365,20.2312,
74,3.6591,20.476,
75,2.4207,19.1507,
76,2.427,19.2822,
77,3.3017,20.1488,
78,2.3996,19.2199,
79,2.4173,19.2557,
80,3.6126,20.7602,
81,3.6289,20.5537,
82,2.4211,19.4142,
83,2.4216,19.2938,
84,2.4171,19.3266,
85,2.8608,19.6875,
86,2.4316,19.3289,
87,2.425,19.3304,
88,3.792,20.8786,
89,2.4295,19.3861,
90,2.4488,19.2654,
91,2.4256,19.3283,
92,2.4389,19.3424,
93,2.4494,19.321,
94,2.4506,19.1648,
95,2.4491,19.299,
96,3.8244,20.8147,
97,2.4431,19.3084,
98,2.4419,19.2929,
99,2.4519,19.3709,
100,2.4396,19.2969,
101,2.4489,19.1975,
102,2.4317,19.1383,
103,2.444,19.3304,
104,3.6153,20.6472,
105,2.502,19.3242,
106,2.4342,19.3679,
107,2.4652,19.3132,
108,2.4475,19.2008,
109,2.4707,19.1375,
110,2.4325,19.1594,
111,2.4625,19.3123,
112,3.6343,20.6409,
113,2.4761,19.2996,
114,2.4314,19.1955,
115,2.4439,19.0983,
116,2.436,19.1914,
117,2.451,19.1874,
118,2.4531,18.9897,
119,2.4553,18.9912,
120,3.7061,20.4247,
121,2.4542,19.045,
122,3.6669,20.3308,
123,2.4449,19.1007,
124,2.4416,19.1661,
125,2.47,19.0046,
126,2.4647,19.1448,
127,2.4587,18.9174,
128,3.632,20.6083,
129,2.463,19.0517,
130,2.4388,19.1427,
131,2.4535,19.0123,
132,2.4417,18.9312,
133,2.4609,18.892,
134,2.7022,19.2419,
135,3.7761,20.1902,
136,4.0425,20.6876,
137,2.4466,19.0214,
138,2.4488,19.0086,
139,2.4503,18.92,
140,2.4266,18.5615,
141,2.4298,18.7671,
142,2.4715,18.8042,
143,2.4378,18.7811,
144,3.8193,20.3607,
145,2.4415,18.9098,
146,3.2784,19.6473,
147,3.4274,19.6128,
148,3.0721,19.3,
149,2.4415,18.8406,
150,2.4384,18.7167,
151,2.4324,18.4568,
152,3.8617,20.2785,
153,2.4554,18.698,
154,2.4576,18.68,
155,2.4502,18.7212,
156,2.4477,18.9461,
157,2.448,18.6919,
158,2.4547,18.828,
159,2.4453,18.1928,
160,3.8728,20.3698,
161,2.4405,18.6138,
162,2.4492,18.5737,
163,2.4589,18.5724,
164,2.4451,18.6633,
165,2.4539,18.561,
166,2.4335,18.6084,
167,2.4952,18.5448,
168,3.6115,20.3248,
169,2.4724,18.4922,
170,2.4275,18.7114,
171,2.4708,18.4207,
172,2.4432,18.6811,
173,2.4834,18.6921,
174,2.4434,18.4358,
175,2.4605,18.4685,
176,3.5968,20.3385,
177,3.1077,19.1441,
178,2.4579,18.408,
179,2.4551,18.5729,
180,2.4309,18.5274,
181,2.4686,18.5488,
182,2.4575,18.2029,
183,2.4461,18.3794,
184,3.6288,20.1203,
185,2.4722,18.4933,
186,2.4505,18.5403,
187,2.503,18.2415,
188,2.4767,18.4103,
189,2.4602,18.2907,
190,2.46,18.354,
191,2.4517,18.3018,
192,4.3506,20.4866,
193,2.4688,18.1518,
194,2.4579,18.3803,
195,2.4721,18.1602,
196,2.4661,18.2766,
197,3.6019,18.9767,
198,3.6559,19.3155,
199,2.4513,17.9151,
200,3.8797,19.9766,
201,2.4739,18.1139,
202,2.4731,18.2423,
203,2.4547,18.3251,
204,2.4711,17.9676,
205,2.455,17.856,
206,2.4543,17.8885,
207,2.4602,18.0663,
208,4.0448,20.2425,
209,2.468,18.0538,
210,3.588,19.0612,
211,2.4578,17.9993,
212,3.1412,18.6338,
213,2.4457,17.8233,
214,2.4683,17.6616,
215,2.4662,18.0926,
216,3.9152,19.9483,
217,2.4466,18.2075,
218,2.4568,18.0024,
219,2.4614,18.0736,
220,2.4727,18.0105,
221,2.4424,17.8076,
222,2.4518,18.1036,
223,2.4557,18.0188,
224,3.7952,19.2502,
225,3.6196,18.7957,
226,2.4418,17.9622,
227,2.4558,17.7358,
228,2.464,17.8243,
229,2.4357,17.6626,
230,2.4967,18.0683,
231,2.4426,17.794,
232,4.0271,19.7039,
233,2.4562,18.0654,
234,2.4435,17.8122,
235,2.4418,18.0011,
236,2.454,17.7328,
237,2.4449,17.6711,
238,2.4454,17.6996,
239,2.4353,17.7514,
240,3.6158,19.4005,
241,2.455,17.6104,
242,2.4556,17.4713,
243,2.4471,17.7111,
244,2.4277,17.7546,
245,2.4255,17.5717,
246,2.4797,17.6808,
247,2.4536,17.5383,
248,3.8603,19.2521,
249,2.4331,17.4687,
250,2.4456,17.4194,
251,2.4345,17.516,
252,2.4402,17.6714,
253,2.4233,17.5729,
254,2.473,17.4294,
255,2.4403,17.4155,
256,3.5858,19.5312,
257,2.4666,17.762,
258,2.4659,17.7321,
259,2.4483,17.5271,
260,2.4561,17.5323,
261,2.4515,17.5395,
262,2.4441,17.3451,
263,2.4449,17.3778,
264,3.9017,19.4381,
265,2.4653,17.5,
266,2.4397,17.4115,
267,2.4427,17.7085,
268,2.4567,17.5021,
269,2.4303,17.357,
270,2.464,17.4686,
271,2.4974,17.3132,
272,3.7015,19.403,
273,2.4451,17.2455,
274,2.4316,17.4919,
275,2.4439,17.3525,
276,2.4791,17.5399,
277,3.4815,18.3077,
278,2.9413,17.7855,
279,2.4601,17.2115,
280,3.8746,19.4516,
281,2.4624,17.5099,
282,2.4325,17.1563,
283,2.4518,17.3133,
284,2.4586,17.4442,
285,2.463,17.4969,
286,2.4799,17.2897,
287,2.427,17.2689,
288,3.854,19.0765,
289,3.3393,18.1383,
290,3.6296,18.3494,
291,3.4886,18.3911,
292,2.4551,17.6047,
293,2.43,17.4665,
294,2.4438,17.4269,
295,2.4372,17.2221,
296,3.7664,19.5946,
297,2.4407,17.4498,
298,2.441,17.4177,
299,2.4429,17.5941,
300,2.4416,17.1887,
301,2.4514,17.3943,
302,2.4362,17.2069,
303,2.4509,17.0755,
304,3.8409,19.1754,
305,2.4695,17.3671,
306,2.4462,17.4198,
307,2.4473,17.2865,
308,2.4451,17.3445,
309,3.4803,18.1248,
310,2.4707,17.1515,
311,3.4079,18.5252,
312,3.883,19.2636,
313,3.4204,18.4243,
314,2.4423,17.4457,
315,2.4562,17.4676,
316,2.4517,17.5237,
317,2.4586,17.2421,
318,2.4823,17.3881,
319,2.4487,16.8863,
320,3.9172,19.1812,
321,2.4547,17.4149,
322,2.4586,17.3796,
323,2.449,17.1785,
324,2.4478,17.3478,
325,2.4607,17.1271,
326,2.4522,17.0861,
327,2.4462,16.9989,
328,3.7869,18.8927,
329,2.4517,17.352,
330,2.439,17.1927,
331,2.4423,17.1218,
332,2.4547,17.2727,
333,2.48,17.1194,
334,2.4532,16.8453,
335,2.4676,16.9411,
336,3.8283,19.3108,
337,2.4412,17.1488,
338,2.4554,17.1525,
339,2.4621,17.1358,
340,2.463,17.4637,
341,2.4636,17.2632,
342,2.4517,16.8951,
343,2.4388,16.9251,
344,3.7291,19.0831,
345,2.4411,16.8634,
346,2.4403,17.246,
347,2.4685,17.0028,
348,2.449,17.1794,
349,2.4441,17.0299,
350,2.4413,17.0051,
351,2.4523,17.0269,
352,3.478,18.796,
353,2.4557,17.1293,
354,2.6882,17.0394,
355,2.4398,17.0097,
356,3.1994,17.7021,
357,3.3868,17.6597,
358,2.4346,16.7486,
359,2.4408,16.7025,
360,3.7756,18.6326,
361,2.4514,16.9955,
362,2.4441,16.8963,
363,2.4426,16.8315,
364,2.4538,16.8191,
365,2.437,16.824,
366,2.4205,16.5517,
367,2.4441,16.5554,
368,3.9384,19.1232,
369,2.4338,16.7043,
370,2.4508,16.5452,
371,3.3581,17.5714,
372,2.4277,16.9723,
373,2.4363,16.5892,
374,2.4292,16.6157,
375,2.4303,16.3945,
376,3.7627,18.503,
377,2.4351,16.678,
378,2.4287,16.7157,
379,2.4253,16.5094,
380,2.4031,16.5907,
381,2.4222,16.4247,
382,2.4071,16.393,
383,2.4662,16.3952,
384,3.7229,18.6101,
385,2.4176,16.504,
386,3.04,17.0751,
387,2.6009,16.6888,
388,2.4115,16.5436,
389,2.4102,16.4835,
390,2.419,16.2817,
391,2.4367,16.3516,
392,3.6223,18.4123,
393,2.4223,16.3367,
394,2.865,16.84,
395,2.4458,16.2927,
396,2.4409,16.1516,
397,2.4222,16.3011,
398,2.4314,16.1708,
399,2.4464,16.3298,
400,3.729,18.4632,
401,2.3958,16.2541,
402,2.3953,16.2176,
403,2.4064,16.1279,
404,2.4241,16.3453,
405,2.4105,16.1154,
406,2.4237,16.1304,
407,2.428,15.9232,
408,3.6583,18.4195,
409,2.4575,16.271,
410,2.4033,16.0493,
411,2.4054,16.0677,
412,2.4013,16.1433,
413,2.3934,15.9194,
414,2.4259,15.9428,
415,2.3998,15.9391,
416,3.5974,17.5692,
417,2.4017,16.0869,
418,2.4079,15.823,
419,2.4077,15.9798,
420,2.4152,15.8557,
421,2.3987,15.8855,
422,2.4084,15.9456,
423,2.3954,15.8751,
424,3.6094,18.1862,
425,2.4208,15.8475,
426,2.3999,15.7178,
427,2.3957,15.889,
428,2.4209,16.0215,
429,2.4025,15.7958,
430,2.3909,15.7819,
431,2.4001,15.828,
432,3.4946,18.0232,
433,2.4172,15.8974,
434,2.3845,15.797,
435,2.3958,15.8159,
436,2.4397,15.935,
437,2.4089,15.8056,
438,2.4103,15.7429,
439,2.3937,15.6216,
440,3.3995,17.6747,
441,2.3996,15.6134,
442,2.4,15.6326,
443,2.3843,15.7385,
444,2.406,15.548,
445,2.3949,15.6541,
446,2.4205,15.6428,
447,2.4355,15.6551,
448,3.6522,17.3637,
449,2.4065,15.5061,
450,2.3757,15.5845,
451,2.3901,15.4439,
452,2.395,15.5998,
453,2.4119,15.5035,
454,2.4298,15.5894,
455,2.406,15.3878,
456,3.5718,17.6354,
457,2.3817,15.5242,
458,3.5214,16.6397,
459,2.3712,15.233,
460,2.4019,15.5424,
461,2.3935,15.5921,
462,2.4116,15.4105,
463,2.3957,15.465,
464,3.3827,17.3519,
465,2.4064,15.3937,
466,2.3934,15.318,
467,2.4176,15.3808,
468,2.4068,15.4316,
469,2.3935,15.3227,
470,2.3883,15.5616,
471,2.3946,15.2195,
472,3.6383,17.2054,
473,3.297,16.0189,
474,3.5487,16.5502,
475,2.4204,15.3608,
476,2.407,15.217,
477,2.4138,15.4259,
478,2.4393,15.2832,
479,2.4137,15.286,
480,3.6511,17.0969,
481,2.3803,15.1783,
482,2.3929,15.424,
483,2.3937,15.3015,
484,2.3969,15.1681,
485,2.4046,15.2478,
486,2.3713,15.1771,
487,2.4085,15.1535,
488,3.6487,17.5649,
489,2.3848,15.267,
490,2.4097,15.2293,
491,2.4089,15.2528,
492,2.3753,15.0806,
493,2.3931,15.258,
494,2.3977,15.1833,
495,2.3974,15.2097,
496,3.5128,17.2504,
497,2.4542,15.2319,
498,2.3774,15.3086,
499,2.4001,15.2056,
500,2.399,15.1801,
501,2.4149,15.2342,
502,2.4033,15.2067,
503,2.4083,15.1589,
504,3.4478,17.4166,
505,2.4194,15.2612,
506,2.4182,15.3344,
507,2.4386,15.2807,
508,2.4279,15.3536,
509,2.43,15.3992,
510,2.4169,15.4217,
511,2.4344,15.2842,
512,3.514,17.6631,
513,2.4306,15.5022,
514,2.4545,15.442,
515,2.4473,15.487,
516,2.453,15.6691,
517,2.465,15.6211,
518,2.4413,15.448,
519,2.4501,15.4188,
