0,0.2464,0.4275,1.5614,0.3674,0.5875,0.1775,0.767,1.5573,0.0003,0.0002,0.1074,0.9186,4.9639,5.2163,48.7259,6.8842,62.7328,
1,0.2317,0.48,1.567,0.3562,0.5979,0.1644,0.7817,1.5472,0.0002,0.0002,0.1097,0.9173,4.9894,5.2245,50.564,6.9384,64.6931,
2,0.2288,0.512,1.5628,0.3866,0.6003,0.1814,0.7713,1.5617,0.0003,0.0002,0.111,0.9203,5.0742,5.3065,43.456,6.8962,57.6554,
3,0.2313,0.5012,1.5431,0.3682,0.5992,0.1807,0.7673,1.5528,0.0003,0.0002,0.1144,0.9405,5.0392,5.2742,43.1998,6.8692,57.3474,
4,0.2294,0.5055,1.5428,0.3844,0.6014,0.2165,0.7824,1.6079,0.0002,0.0002,0.1209,0.9113,5.0941,5.3272,43.2737,6.8951,57.505,
5,0.232,0.506,1.5527,0.3719,0.5991,0.1785,0.7816,1.5671,0.0003,0.0003,0.1287,0.9091,5.0559,5.2913,43.3678,6.8797,57.5348,
6,0.2281,0.5042,1.5501,0.3641,0.6024,0.1702,0.7848,1.5616,0.0003,0.0002,0.1109,0.92,5.031,5.2631,43.4825,7.3424,58.0816,
7,0.2205,0.5277,1.552,0.3683,0.6082,0.2297,0.802,1.6489,0.0002,0.0001,0.1122,0.9316,5.1597,5.3836,43.4705,7.5388,58.4293,
8,0.232,0.4252,1.5367,0.3897,0.6186,0.2413,0.7885,1.6579,0.0003,0.0002,0.1084,0.9165,5.0542,5.2923,48.8995,7.5533,63.7415,
9,0.2257,0.4933,1.5663,0.3736,0.621,0.2308,0.8021,1.6635,0.0003,0.0002,0.1102,0.9223,5.1482,5.3777,43.4934,7.5141,58.5224,
10,0.2207,0.4817,1.5466,0.3666,0.607,0.2295,0.8052,1.6525,0.0003,0.0001,0.1127,0.9229,5.1022,5.3266,49.488,7.5082,64.4095,
11,0.2194,0.4955,1.5442,0.367,0.6047,0.2405,0.7941,1.6482,0.0003,0.0002,0.1139,0.9204,5.1096,5.3325,48.4297,11.1245,66.9964,
12,0.2179,0.9205,1.6494,0.3571,0.6232,0.2079,0.7975,1.6332,0.0003,0.0002,0.118,0.9153,5.6132,5.8344,58.9634,11.5945,78.5072,
13,0.237,0.9632,1.9234,0.348,0.6289,0.1658,0.8071,1.6073,0.0002,0.0002,0.1107,0.9231,5.8932,6.1338,48.0432,7.7051,63.9727,
14,0.2264,0.501,1.5621,0.3679,0.6276,0.2197,0.8321,1.6883,0.0004,0.0002,0.1108,0.9235,5.1738,5.4046,51.8831,7.4977,66.9487,
15,0.2182,0.9567,1.78,0.3776,0.6329,0.2342,0.8148,1.6921,0.0003,0.0002,0.1093,0.9417,5.8742,6.0958,50.963,7.5358,66.6784,
16,0.2685,0.4222,1.5528,0.3834,0.634,0.2266,0.8084,1.6727,0.0002,0.0002,0.1051,0.9422,5.0955,5.371,49.5011,7.478,64.4072,
17,0.2226,0.4979,1.5558,0.3759,0.631,0.1894,0.8242,1.6552,0.0003,0.0002,0.1243,0.9486,5.1772,5.4034,44.8578,7.5426,59.86,
18,0.2183,0.4907,1.582,0.3913,0.6372,0.2153,0.8177,1.6734,0.0002,0.0001,0.1102,0.9397,5.2066,5.4286,45.2434,7.5733,60.3022,
19,0.2219,0.6372,1.5683,0.39,0.6327,0.2275,0.8245,1.6943,0.0002,0.0002,0.1123,0.9498,5.3706,5.5959,45.4524,7.5443,60.6328,
20,0.2174,0.511,1.5594,0.3753,0.6546,0.2249,0.847,1.735,0.0002,0.0001,0.1125,0.9459,5.2588,5.4798,45.5712,7.4941,60.6208,
21,0.2179,0.4885,1.5519,0.3766,0.6541,0.2387,0.838,1.7419,0.0003,0.0002,0.1211,0.9364,5.2337,5.4549,45.5519,7.4944,60.5539,
22,0.2184,0.5136,1.5618,0.3803,0.6848,0.2265,0.8542,1.7737,0.0003,0.0002,0.1116,0.948,5.3082,5.5302,46.6637,7.663,61.9212,
23,0.2168,0.5649,1.5757,0.3678,0.642,0.2151,0.8229,1.6834,0.0002,0.0002,0.1186,0.9378,5.264,5.4841,46.2965,7.6477,61.4811,
24,0.2243,0.3274,1.5394,0.3995,0.6505,0.1747,0.8406,1.6707,0.0001,0.0001,0.1039,0.9412,5.0003,5.2301,48.7168,7.543,63.4555,
25,0.2233,0.5626,1.563,0.3783,0.6649,0.2298,0.8413,1.7461,0.0002,0.0002,0.1131,0.9526,5.3338,5.5608,47.165,7.6561,62.4691,
26,0.2177,0.494,1.5764,0.3673,0.6558,0.2241,0.8553,1.7389,0.0002,0.0001,0.1137,0.9616,5.27,5.4913,47.1505,7.6525,62.3918,
27,0.2177,0.5051,1.5665,0.3737,0.6621,0.223,0.8539,1.7457,0.0003,0.0002,0.1193,0.952,5.2823,5.504,47.3429,7.7174,62.6051,
28,0.2193,0.4867,1.5801,0.3695,0.6809,0.2314,0.8561,1.7751,0.0002,0.0001,0.1096,0.9673,5.3101,5.5359,47.5357,7.8404,62.9436,
29,0.2191,0.4763,1.5653,0.3645,0.6436,0.2252,0.8442,1.7167,0.0002,0.0002,0.1077,0.9792,5.2266,5.4489,47.8387,7.6568,62.9768,
30,0.2173,0.4927,1.5584,0.3633,0.6721,0.2159,0.8611,1.753,0.0002,0.0002,0.1077,0.9649,5.2586,5.4796,55.4331,7.8411,70.8053,
31,0.2191,1.0269,1.7496,0.3856,0.6824,0.1935,0.8673,1.7541,0.0003,0.0002,0.1159,0.9612,6.0147,6.2372,56.4973,14.0565,78.8556,
32,0.2299,0.4216,1.5721,0.374,0.6842,0.2439,0.8616,1.804,0.0003,0.0002,0.1243,0.9543,5.2721,5.5072,57.7968,7.7588,73.0414,
33,0.2228,0.4989,1.5653,0.3713,0.6718,0.2287,0.8644,1.8385,0.0002,0.0002,0.1085,0.9673,5.368,5.5946,49.2691,7.8796,64.7975,
34,0.2196,0.4928,1.5743,0.3569,0.6722,0.205,0.8716,1.7548,0.0003,0.0002,0.1219,0.9611,5.2772,5.5001,49.8644,7.8624,65.3026,
35,0.2188,0.5017,1.5709,0.3752,0.6954,0.2238,0.8621,1.7906,0.0002,0.0001,0.1147,0.9798,5.3568,5.5792,50.0004,7.8246,65.4585,
36,0.2174,0.5107,1.5579,0.3808,0.6861,0.2281,0.866,1.7895,0.0003,0.0002,0.116,0.9777,5.3534,5.5746,50.5006,7.8799,66.0283,
37,0.2192,1.9084,1.5634,0.3753,0.6825,0.1704,0.8782,1.7348,0.0002,0.0002,0.1114,0.9722,6.6795,6.9018,50.5975,7.861,67.4034,
38,0.2187,1.828,1.6082,0.3551,0.6908,0.2196,0.8533,1.7668,0.0002,0.0002,0.1131,0.9737,6.6629,6.8851,52.4345,7.934,69.3068,
39,0.2178,0.9218,1.6075,0.3854,0.6983,0.2292,0.8698,1.805,0.0002,0.0002,0.1183,0.9828,5.8394,6.0607,51.6975,7.9739,67.8011,
40,0.2611,0.4289,1.5684,0.3914,0.7019,0.2378,0.8872,1.8387,0.0003,0.0002,0.1185,0.9648,5.3323,5.5987,58.5984,8.056,74.4161,
41,0.2175,0.9206,1.6537,0.3833,0.7265,0.2292,0.897,1.8611,0.0002,0.0002,0.1127,0.9861,5.9393,6.1607,52.7751,8.6412,69.635,
42,0.2171,0.9377,1.7562,0.3756,0.7224,0.1858,0.8862,1.8009,0.0003,0.0002,0.1138,1.0011,6.0053,6.2257,52.9102,8.1336,69.3128,
43,0.2181,0.9334,1.6196,0.3912,0.7306,0.2433,0.912,1.8929,0.0002,0.0002,0.1143,0.9921,5.9614,6.1828,53.579,8.1365,69.9678,
44,0.2182,0.9367,1.7987,0.3822,0.717,0.2319,0.9144,1.8717,0.0003,0.0001,0.1144,0.9902,6.1132,6.3349,53.6765,8.1913,70.2656,
45,0.2166,0.9239,1.6025,0.3679,0.7416,0.2283,0.9403,1.9187,0.0003,0.0001,0.1252,0.9893,5.9468,6.1666,54.1769,8.2709,70.6747,
46,0.218,0.9913,1.7553,0.3635,0.7516,0.2141,0.9323,1.901,0.0001,0.0002,0.1059,1.0001,6.1365,6.3583,54.8403,8.2848,71.5433,
47,0.2182,0.9777,1.8852,0.3723,0.7517,0.24,0.9212,1.922,0.0003,0.0002,0.1142,1.0017,6.2948,6.5162,55.7604,8.3529,72.6986,
48,0.23,0.4932,1.5687,0.3717,0.7252,0.2367,0.9405,1.9066,0.0002,0.0001,0.1014,0.997,5.4573,5.6925,73.789,11.0423,92.5041,
49,0.2226,0.9698,1.9044,0.3543,0.7447,0.2125,0.938,1.8983,0.0002,0.0002,0.111,1.0078,6.259,6.485,68.4226,15.0936,92.0513,
50,0.2221,0.9844,1.6048,0.3792,0.773,0.2355,0.9522,1.97,0.0003,0.0002,0.1143,1.0169,6.0908,6.3167,57.1346,8.5002,73.9664,
51,0.2165,1.0609,1.6298,0.3783,0.7712,0.2308,0.9565,1.9659,0.0003,0.0002,0.1247,1.0109,6.1934,6.4136,57.5499,8.5505,74.5912,
52,0.2166,0.9288,1.9433,0.3804,0.7803,0.2361,0.9639,1.9897,0.0003,0.0001,0.1348,1.014,6.4088,6.629,58.6224,8.6421,75.9537,
53,0.2175,0.9704,1.7046,0.3837,0.7916,0.2397,0.9777,2.0177,0.0004,0.0001,0.1128,1.0235,6.2352,6.4562,58.4759,8.6833,75.6628,
54,0.2185,0.9881,1.6411,0.4002,0.7957,0.2319,0.9848,2.0209,0.0003,0.0001,0.1171,1.023,6.2109,6.4329,59.1908,8.7485,76.4318,
55,0.2172,0.9785,1.8761,0.3825,0.7989,0.2437,0.978,2.0295,0.0002,0.0001,0.1128,1.0379,6.4398,6.6602,59.7125,8.8808,77.3097,
56,0.2211,0.3228,1.5515,0.4058,0.7842,0.2331,0.9944,2.0201,0.0003,0.0002,0.0995,1.0247,5.444,5.6718,66.255,8.8629,82.7106,
57,0.2173,0.9763,1.7387,0.3669,0.8291,0.215,1.0042,2.0514,0.0002,0.0001,0.1083,1.0388,6.2934,6.5143,60.8785,8.94,78.3873,
58,0.2172,0.9785,1.9378,0.3798,0.836,0.2333,1.0283,2.1025,0.0002,0.0002,0.1202,1.0266,6.5637,6.784,61.2429,8.8916,78.9762,
59,0.2164,0.9911,1.6734,0.3843,0.8311,0.2284,1.0114,2.0788,0.0003,0.0001,0.12,1.0347,6.3049,6.5245,61.427,9.0419,79.0595,
60,0.2224,0.9855,1.5995,0.3849,0.8523,0.2248,1.0488,2.1363,0.0002,0.0002,0.1187,1.043,6.284,6.5099,62.0904,9.0966,79.7637,
61,0.2186,1.016,1.7268,0.3795,0.8583,0.2154,1.055,2.1328,0.0002,0.0002,0.1092,1.0396,6.423,6.6448,62.6667,9.0806,80.4483,
62,0.2184,0.9707,1.6829,0.3606,0.8497,0.2136,1.0389,2.1052,0.0002,0.0001,0.11,1.0521,6.2966,6.5182,63.1247,9.2048,80.9053,
63,0.2176,0.994,1.9292,0.3719,0.8547,0.2196,1.05,2.1283,0.0002,0.0002,0.12,1.0581,6.6225,6.8435,63.9382,9.2206,82.0584,
64,0.28,0.5163,1.5633,0.3987,0.8658,0.2348,1.0648,2.1746,0.0003,0.0002,0.1066,1.0387,5.8194,6.106,76.7279,12.5143,97.4881,
65,0.2162,0.9775,1.9578,0.3803,0.8836,0.215,1.0862,2.1925,0.0003,0.0002,0.1421,1.0551,6.724,6.944,82.7086,9.2089,100.917,
66,0.2171,0.9848,1.6876,0.3728,0.8794,0.2374,1.0796,2.2056,0.0002,0.0002,0.1237,1.0586,6.5023,6.723,69.836,9.2345,87.8732,
