0,0.0063,0.0912,0.6198,0.0696,0.0021,0.2394,0.0001,0.0696,0.1177,0.0013,0.1622,0.6774,0.1203,1.5267,2.752,0.2797,4.6128,
1,0.0059,0.234,0.614,0.0568,0.0017,0.2515,0.0001,0.0672,0.1083,0.0001,0.1679,0.6663,0.1217,1.6519,2.2068,0.253,4.1806,
2,0.0058,0.2042,0.5702,0.0532,0.0016,0.2221,0,0.0646,0.1084,0.0002,0.1615,0.623,0.118,1.5269,1.6507,0.2529,3.4972,
3,0.0059,0.2134,0.5555,0.0553,0.0029,0.225,0,0.0697,0.1075,0.0001,0.1851,0.6573,0.1285,1.5707,1.5848,0.2529,3.474,
4,0.0056,0.2129,0.5835,0.0521,0.0041,0.3216,0,0.0744,0.1125,0.0002,0.1751,0.7578,0.1136,1.681,1.5994,0.2513,3.5979,
5,0.0059,0.206,0.5556,0.0584,0.0039,0.2341,0.0001,0.069,0.1094,0.0002,0.1701,0.6563,0.1064,1.5401,1.741,0.2572,3.6056,
6,0.0059,0.2163,0.5749,0.0539,0.0019,0.2227,0.0001,0.0615,0.1098,0.0001,0.1646,0.6263,0.1278,1.558,1.6598,0.2822,3.5662,
7,0.0057,0.2084,0.578,0.0488,0.0016,0.2805,0.0001,0.0706,0.1109,0.0002,0.1617,0.6856,0.1113,1.5968,1.721,0.2897,3.6809,
8,0.0066,0.1053,0.6417,0.0554,0.0017,0.2356,0,0.0608,0.1159,0.0002,0.1617,0.6448,0.1063,1.5171,2.1028,0.3006,3.999,
9,0.0058,0.2215,0.5863,0.0559,0.0036,0.2874,0.0001,0.06,0.1131,0.0002,0.1654,0.6985,0.1115,1.6342,1.7178,0.3003,3.7268,
10,0.0059,0.2053,0.5791,0.0559,0.0016,0.271,0,0.0796,0.1107,0.0001,0.1733,0.7039,0.1122,1.6128,1.7344,0.313,3.7343,
11,0.0059,0.2076,0.5507,0.0592,0.0019,0.2742,0.0001,0.0702,0.1121,0.0002,0.1796,0.7101,0.1199,1.6013,1.9601,0.2991,3.9357,
12,0.006,0.2082,0.5857,0.0564,0.0019,0.2247,0,0.0698,0.1236,0.0001,0.1768,0.6679,0.1255,1.6015,1.759,0.301,3.7341,
13,0.0058,0.2116,0.5703,0.0529,0.0015,0.2612,0.0001,0.0726,0.1329,0.0002,0.1735,0.7079,0.1239,1.6276,1.717,0.3008,3.7195,
14,0.0061,0.2051,0.5368,0.0548,0.0014,0.2708,0,0.0559,0.1215,0.0001,0.1881,0.701,0.1102,1.5651,1.7332,0.2919,3.6603,
15,0.0057,0.2066,0.5658,0.0548,0.002,0.2701,0.0002,0.0782,0.128,0.0002,0.1655,0.7175,0.1185,1.6225,1.9351,0.2991,3.932,
16,0.0063,0.1769,0.5966,0.0618,0.0034,0.2868,0.0002,0.074,0.1168,0.0002,0.1656,0.7261,0.12,1.6387,2.511,0.31,4.5371,
17,0.006,0.211,0.6504,0.0692,0.0035,0.2551,0.0001,0.0747,0.1299,0.0002,0.178,0.7252,0.1281,1.7306,2.4806,0.3036,4.5935,
18,0.0058,0.2235,0.5915,0.0458,0.0016,0.2745,0,0.0743,0.1358,0.0002,0.1856,0.7262,0.1192,1.6721,1.8806,0.303,3.9264,
