0,0.0065,0.1104,0.5827,0.0654,0.0032,0.2376,0.0002,0.0521,0.1071,0.0003,0.0836,0.23,0.8019,1.5139,2.6934,0.3942,4.6574,
1,0.006,0.2131,0.5439,0.054,0.0022,0.2882,0.0001,0.0539,0.1069,0.0002,0.1234,0.2497,0.8973,1.6689,2.6529,0.3799,4.7758,
2,0.006,0.2029,0.586,0.0499,0.0026,0.2432,0.0001,0.0517,0.1943,0.0002,0.103,0.2513,0.9138,1.7182,2.912,0.445,5.1506,
3,0.0061,0.2035,0.5538,0.0488,0.002,0.2259,0.0002,0.0504,0.1139,0.0003,0.0879,0.2544,0.8032,1.5754,2.4156,0.4352,4.5017,
4,0.0061,0.1696,0.5734,0.0501,0.0021,0.2311,0.0002,0.0522,0.1101,0.0002,0.0708,0.2548,0.7899,1.5493,2.867,0.4016,4.8923,
5,0.0061,0.1987,0.6289,0.0445,0.0022,0.2251,0.0001,0.0464,0.1087,0.0002,0.076,0.2257,0.7481,1.5901,2.828,0.4437,4.9301,
6,0.0059,0.1951,0.5304,0.0492,0.0039,0.258,0.0001,0.0559,0.1246,0.0003,0.0916,0.2929,0.9095,1.6504,2.5467,0.2847,4.5533,
7,0.0061,0.2277,0.5699,0.0558,0.0034,0.2805,0.0001,0.0469,0.1109,0.0003,0.1217,0.2253,0.8651,1.6795,2.7785,0.48,5.0129,
8,0.0068,0.0897,0.5772,0.056,0.0022,0.2794,0.0001,0.0461,0.1084,0.0002,0.1207,0.2329,0.8644,1.5517,2.3922,0.5246,4.5532,
9,0.0061,0.096,0.6034,0.055,0.0023,0.2285,0.0001,0.0491,0.1102,0.0001,0.0751,0.2478,0.787,1.5038,2.9868,0.5035,5.0718,
10,0.0061,0.2054,0.5789,0.0606,0.0022,0.2878,0.0001,0.047,0.1171,0.0002,0.1195,0.3591,1.0128,1.8134,3.0104,0.506,5.4079,
11,0.0061,0.2056,0.5779,0.0556,0.0018,0.2727,0.0001,0.0524,0.1131,0.0003,0.1237,0.2259,0.8631,1.6606,2.9794,0.4682,5.1857,
12,0.0058,0.2038,0.583,0.0586,0.002,0.234,0.0001,0.0428,0.1095,0.0003,0.0762,0.2431,0.7864,1.5882,2.9837,0.4835,5.1272,
13,0.0058,0.19,0.5705,0.0582,0.0036,0.2732,0.0001,0.0468,0.1151,0.0002,0.1204,0.25,0.8873,1.6628,2.7152,0.5035,4.9546,
14,0.0058,0.199,0.5508,0.0595,0.004,0.281,0.0001,0.0491,0.1079,0.0002,0.1168,0.2254,0.8656,1.6286,2.7177,0.5071,4.9284,
15,0.0057,0.2051,0.5652,0.0583,0.0025,0.2792,0.0001,0.0533,0.1129,0.0002,0.1237,0.2417,0.8909,1.6761,3.0883,0.5206,5.3578,
16,0.0067,0.1384,0.5766,0.0553,0.0025,0.3047,0.0001,0.0481,0.1231,0.0002,0.1222,0.2226,0.8995,1.6345,3.0784,0.3833,5.1752,
17,0.0058,0.2138,0.5679,0.0545,0.0034,0.2421,0.0001,0.0499,0.127,0.0002,0.0742,0.2304,0.8033,1.5984,2.7396,0.427,4.8405,
18,0.0057,0.1921,0.5604,0.0602,0.0023,0.276,0.0001,0.0542,0.1137,0.0002,0.1241,0.2419,0.891,1.6576,2.9744,0.3833,5.0938,
19,0.006,0.1988,0.5618,0.0593,0.0037,0.2706,0,0.0483,0.1124,0.0002,0.1196,0.3671,0.9967,1.7721,3.022,0.5017,5.3716,
20,0.0059,0.2094,0.5632,0.0581,0.0047,0.2978,0.0001,0.0483,0.1412,0.0002,0.1223,0.2268,0.9212,1.7109,3.3661,0.5103,5.6597,
21,0.0058,0.2008,0.5632,0.0577,0.0031,0.289,0.0002,0.0455,0.1381,0.0002,0.126,0.2498,0.9288,1.7079,3.2975,0.5227,5.6028,
22,0.0061,0.2069,0.5738,0.0519,0.002,0.2953,0.0002,0.0469,0.137,0.0002,0.124,0.2328,0.9081,1.7036,3.2598,0.5168,5.5521,
23,0.0058,0.1981,0.6739,0.0599,0.0025,0.2632,0.0001,0.0498,0.1461,0.0002,0.0849,0.2453,0.8765,1.765,3.4898,0.5227,5.8522,
24,0.0066,0.1913,0.5957,0.0539,0.002,0.3048,0.0001,0.0474,0.1311,0.0002,0.1259,0.2138,0.9008,1.7038,2.9108,0.5106,5.2074,
25,0.0065,0.2266,0.7841,0.0791,0.0061,0.3659,0.0002,0.0574,0.1497,0.0002,0.1391,0.2656,1.0934,2.1215,3.3863,0.5167,6.1023,
26,0.0063,0.2283,0.6209,0.0594,0.0028,0.2572,0.0001,0.054,0.1329,0.0003,0.099,0.2515,0.8799,1.7468,3.6011,0.5261,5.9465,
27,0.0057,0.2122,0.5883,0.0563,0.0034,0.3109,0.0001,0.0462,0.1346,0.0002,0.1208,0.2345,0.9266,1.7422,3.7425,0.5279,6.0895,
28,0.006,0.2126,0.591,0.0614,0.0021,0.3059,0.0002,0.0476,0.1426,0.0002,0.1305,0.2499,0.9611,1.7798,3.1292,0.2863,5.27,
29,0.0057,0.2115,0.5857,0.0618,0.0036,0.3124,0.0001,0.0535,0.1366,0.0002,0.1196,0.229,0.9421,1.7549,3.7394,0.5297,6.0952,
30,0.0056,0.211,0.6018,0.0563,0.007,0.3032,0.0001,0.0431,0.1414,0.0001,0.1142,0.2218,0.9021,1.7299,3.6199,0.5057,5.9277,
31,0.0066,0.1963,0.564,0.0522,0.0016,0.2367,0.0001,0.0444,0.1298,0.0001,0.0747,0.2293,0.7796,1.5596,3.6588,0.5231,5.8159,
32,0.0062,0.1814,0.6042,0.0598,0.0029,0.3325,0.0001,0.0533,0.1433,0.0002,0.1429,0.2411,0.9989,1.8035,3.113,0.4782,5.4684,
