0,0.0586,0.23,1.0375,0.0583,0.002,0.2676,0.0001,0.0591,0.1849,0.0002,0.2197,0.5018,1.3158,2.6545,22.4515,3.44,28.9678,
1,0.0391,0.3971,1.033,0.0518,0.0017,0.3372,0.0001,0.0554,0.193,0.0001,0.2711,0.498,1.4244,2.9071,15.9478,3.443,22.7686,
2,0.0384,0.3947,1.0647,0.0565,0.0016,0.2873,0,0.057,0.1977,0.0002,0.2318,0.5093,1.3602,2.8697,14.2257,1.8896,19.4584,
3,0.0386,0.2605,1.0374,0.0606,0.0042,0.2786,0.0001,0.0599,0.1864,0.0002,0.234,0.5149,1.3587,2.7048,14.0278,3.4847,20.6948,
4,0.0376,0.3994,0.9956,0.0523,0.0016,0.2593,0.0001,0.054,0.1921,0.0002,0.2313,0.4995,1.3003,2.739,14.5502,1.9081,19.6714,
5,0.04,0.3158,0.9911,0.0553,0.0015,0.2571,0.0001,0.0563,0.1819,0.0002,0.2306,0.4925,1.2851,2.6381,14.1688,1.8959,19.188,
6,0.0391,0.3365,1.0434,0.0537,0.0036,0.2722,0.0001,0.0525,0.1899,0.0002,0.2409,0.4832,1.3171,2.7483,15.2136,2.1489,20.5971,
7,0.0395,0.3233,1.0433,0.0563,0.0016,0.3202,0.0001,0.0565,0.1832,0.0002,0.2789,0.507,1.4192,2.8351,17.2725,2.0658,22.6855,
8,0.0576,0.1424,1.0499,0.0603,0.0017,0.3178,0.0001,0.0606,0.175,0.0003,0.282,0.5018,1.4223,2.6871,16.1669,2.0544,21.4038,
9,0.0419,0.3748,1.0598,0.0563,0.0024,0.3323,0.0002,0.0611,0.1863,0.0002,0.2756,0.5026,1.4373,2.9241,13.4178,2.0503,18.9084,
10,0.0383,0.3959,1.0488,0.0609,0.0023,0.3341,0.0001,0.0577,0.1844,0.0002,0.2647,0.5114,1.4381,2.9312,12.3013,2.0775,17.8086,
11,0.0412,0.3136,1.0074,0.0556,0.0016,0.3263,0.0001,0.0577,0.1932,0.0001,0.2799,0.4872,1.4131,2.7855,12.4073,2.0725,17.7671,
12,0.0398,0.3186,1.0252,0.0516,0.0015,0.3324,0.0001,0.0551,0.193,0.0002,0.2817,0.5114,1.442,2.8349,12.4539,2.1067,17.9016,
13,0.0398,0.3425,1.0515,0.057,0.0036,0.2929,0.0001,0.0545,0.186,0.0002,0.2357,0.4918,1.3414,2.7877,12.418,2.0845,17.8027,
14,0.0382,0.3082,1.009,0.0544,0.0016,0.3293,0,0.0517,0.1907,0.0002,0.2787,0.4884,1.4064,2.7703,12.9875,2.0982,18.3588,
15,0.0393,0.3171,1.0407,0.0558,0.0033,0.319,0.0001,0.0578,0.1966,0.0002,0.2804,0.4814,1.416,2.8223,12.6953,2.0826,18.0995,
16,0.0427,0.2289,1.0474,0.0556,0.0029,0.3085,0.0001,0.0646,0.1874,0.0002,0.2762,0.4878,1.4051,2.7382,19.9554,2.1093,25.2846,
17,0.0402,0.3228,1.0736,0.0578,0.0021,0.2881,0.0001,0.0619,0.1962,0.0002,0.2347,0.5265,1.3928,2.838,14.9111,2.1167,20.3743,
18,0.0397,0.3167,1.0223,0.0573,0.0015,0.3165,0.0001,0.0537,0.1911,0.0002,0.2808,0.4995,1.4129,2.8007,13.0299,2.1093,18.4445,
19,0.0384,0.323,1.0449,0.0534,0.0019,0.3135,0.0001,0.0538,0.2038,0.0002,0.2843,0.506,1.4376,2.8573,13.0566,2.0974,18.5175,
20,0.0389,0.3089,1.0454,0.0588,0.0015,0.3181,0.0001,0.0526,0.1984,0.0002,0.2821,0.493,1.4153,2.8187,13.2509,2.1277,18.6997,
21,0.0393,0.3199,0.9737,0.052,0.0054,0.3386,0.0001,0.0536,0.1936,0.0001,0.2778,0.4932,1.424,2.7668,13.3481,2.1137,18.7287,
22,0.0381,0.262,0.9752,0.0542,0.0015,0.3124,0,0.0545,0.1983,0.0002,0.2877,0.5027,1.4203,2.701,13.5929,2.1374,18.9363,
23,0.0392,0.3759,1.1081,0.0612,0.0033,0.3302,0.0001,0.0601,0.1976,0.0002,0.2949,0.4903,1.4606,2.9934,13.4192,2.1226,19.0271,
24,0.0408,0.2285,1.0271,0.0538,0.0023,0.2766,0.0002,0.0613,0.1971,0.0002,0.2355,0.4905,1.3337,2.643,19.5648,2.1753,24.8417,
25,0.0389,0.3219,1.0675,0.0583,0.004,0.3346,0.0001,0.0564,0.2136,0.0002,0.2884,0.5131,1.4886,2.9277,14.9016,2.1494,20.4796,
26,0.0385,0.3191,1.0602,0.0617,0.0043,0.2869,0.0001,0.0571,0.2102,0.0002,0.2459,0.5107,1.3982,2.8277,13.8293,2.1497,19.3107,
27,0.0389,0.3192,1.0168,0.0585,0.0034,0.3424,0.0001,0.0581,0.2009,0.0002,0.2906,0.5322,1.5087,2.8946,13.9479,2.1607,19.4987,
28,0.0434,0.3695,1.035,0.0531,0.0017,0.3161,0.0001,0.053,0.2036,0.0002,0.2847,0.5174,1.444,2.9032,14.1217,2.2215,19.7521,
29,0.0378,0.3753,1.0148,0.0507,0.0014,0.3245,0.0001,0.0537,0.206,0.0003,0.2916,0.5081,1.45,2.888,14.247,2.1697,19.8012,
30,0.0414,0.3208,1.0481,0.0627,0.0038,0.3464,0.0001,0.0574,0.2102,0.0002,0.2938,0.5205,1.5174,2.9398,14.6181,2.1809,20.2434,
31,0.0402,0.3186,1.0327,0.0566,0.0037,0.2959,0.0002,0.0563,0.2041,0.0002,0.2503,0.518,1.4054,2.8054,14.4395,2.2001,19.9458,
32,0.0602,0.2301,1.0203,0.0544,0.0029,0.3234,0.0001,0.0573,0.1981,0.0003,0.2851,0.5127,1.4573,2.7805,24.5901,2.2204,30.0827,
33,0.0329,0.329,1.009,0.0509,0.0016,0.3362,0.0001,0.0613,0.209,0.0002,0.3123,0.5127,1.5478,2.9268,14.8581,2.2274,20.5087,
34,0.0268,0.4477,1.009,0.0573,0.0019,0.3231,0.0001,0.056,0.2096,0.0002,0.2847,0.514,1.4606,2.9553,15.7895,2.2602,21.5083,
35,0.041,0.3262,1.0646,0.0583,0.0042,0.3464,0.0001,0.0572,0.2097,0.0002,0.2804,0.5188,1.4956,2.939,15.1695,2.2561,20.8721,
36,0.0393,0.3116,1.0066,0.0578,0.0017,0.3268,0.0001,0.0538,0.2063,0.0002,0.3096,0.5161,1.4848,2.854,15.5185,2.2556,21.1312,
37,0.0385,0.2651,1.0496,0.0554,0.0016,0.2876,0.0001,0.0552,0.2051,0.0002,0.2568,0.5124,1.3856,2.749,15.5358,2.2973,21.081,
38,0.0397,0.3505,1.0249,0.0535,0.0015,0.3353,0.0001,0.0526,0.2094,0.0002,0.3034,0.5132,1.4813,2.9058,16.2658,2.3166,21.9885,
39,0.0426,0.3173,1.0214,0.0517,0.0015,0.339,0.0001,0.057,0.205,0.0002,0.2998,0.5066,1.4721,2.8641,16.02,2.3161,21.7012,
40,0.0426,0.1444,1.0177,0.0702,0.0021,0.3355,0.0001,0.0598,0.1997,0.0002,0.3031,0.4935,1.4841,2.7031,22.7234,2.3391,28.2716,
41,0.0329,0.3367,1.0251,0.0512,0.0015,0.3272,0.0001,0.0544,0.2066,0.0001,0.2943,0.517,1.4621,2.8658,16.3942,2.3453,22.1108,
42,0.0275,0.31,1.0008,0.0537,0.0015,0.3291,0.0001,0.0544,0.2015,0.0001,0.3087,0.5264,1.4933,2.8386,16.3832,2.3569,22.0855,
43,0.043,0.4346,1.0435,0.0536,0.0035,0.348,0.0001,0.0604,0.2132,0.0002,0.3019,0.5206,1.5219,3.0553,16.7132,2.3927,22.6632,
44,0.0435,0.3176,1.0483,0.0546,0.0021,0.3552,0.0002,0.0617,0.213,0.0002,0.3062,0.5351,1.5485,2.9658,17.0715,2.3986,22.9403,
45,0.0404,0.3225,1.0381,0.0543,0.0024,0.3426,0.0001,0.0605,0.2122,0.0002,0.305,0.5213,1.5193,2.9299,17.1288,2.4066,22.9745,
46,0.0389,0.3307,1.0298,0.0595,0.004,0.3398,0.0001,0.0577,0.2152,0.0002,0.3164,0.5309,1.5463,2.9561,17.0827,2.3982,22.9301,
47,0.0428,0.341,1.0431,0.0551,0.003,0.3518,0.0001,0.0503,0.2069,0.0003,0.3198,0.5312,1.5378,2.9755,17.6038,2.4124,23.4903,
48,0.0431,0.3154,1.0267,0.0589,0.0026,0.3332,0.0001,0.0514,0.2058,0.0002,0.3029,0.5292,1.5056,2.9042,23.5987,2.4098,29.3819,
49,0.0426,0.3274,1.0863,0.0574,0.0051,0.3481,0.0001,0.0559,0.2068,0.0002,0.306,0.5224,1.5224,2.9911,17.8473,2.4092,23.7464,
50,0.0474,0.335,1.0183,0.055,0.0014,0.3262,0.0001,0.0521,0.2036,0.0001,0.3136,0.5405,1.5067,2.9162,18.1314,2.4081,23.958,
51,0.0339,0.3223,1.0552,0.0576,0.0036,0.3441,0.0001,0.0525,0.2097,0.0002,0.3166,0.5353,1.5405,2.9629,18.2833,2.4412,24.1725,
52,0.0279,0.3137,1.0104,0.0569,0.0044,0.3418,0.0001,0.056,0.2101,0.0002,0.3192,0.5389,1.5484,2.9122,18.3823,2.4605,24.2531,
53,0.0403,0.3243,1.0472,0.0566,0.0035,0.3422,0.0001,0.0512,0.2125,0.0002,0.3228,0.5377,1.5483,2.9679,18.5533,2.4624,24.4744,
54,0.0413,0.3106,1.0403,0.0523,0.0038,0.3393,0.0001,0.0588,0.21,0.0002,0.3218,0.5518,1.5594,2.9587,18.5802,2.4833,24.5168,
55,0.042,0.3341,1.0691,0.0542,0.0021,0.3435,0.0001,0.0683,0.2085,0.0002,0.3151,0.533,1.5445,3.0011,19.0676,2.4991,25.0596,
56,0.0353,0.2434,1.0814,0.0628,0.0022,0.3308,0.0001,0.0555,0.1958,0.0002,0.3241,0.5352,1.5222,2.8943,29.449,2.5675,35.3582,
57,0.0293,0.3245,1.1134,0.0584,0.0032,0.358,0.0001,0.0572,0.2096,0.0002,0.3162,0.5558,1.581,3.0607,22.9218,2.5446,29.024,
58,0.039,0.3235,1.0533,0.0511,0.0029,0.3385,0.0001,0.054,0.2049,0.0002,0.3163,0.5413,1.5325,2.961,21.747,4.6566,29.8535,
59,0.0402,0.3328,1.1097,0.064,0.0068,0.3593,0.0001,0.061,0.2131,0.0002,0.3278,0.586,1.6492,3.1429,24.9363,2.5907,31.1711,
60,0.0383,0.3214,1.0613,0.0563,0.0038,0.3375,0.0001,0.0542,0.2128,0.0002,0.3403,0.5494,1.5717,3.0052,25.2865,2.6043,31.382,
61,0.0423,0.3256,1.0224,0.053,0.0015,0.3236,0.0001,0.0537,0.2107,0.0001,0.3218,0.5443,1.5206,2.9215,25.594,2.6253,31.6375,
62,0.0435,0.3212,1.0345,0.055,0.0027,0.3462,0.0001,0.0589,0.2092,0.0002,0.3211,0.5342,1.544,2.9542,27.7872,2.6457,33.8751,
63,0.0419,0.3338,1.0328,0.0574,0.0019,0.3163,0.0001,0.0496,0.2098,0.0002,0.3257,0.5501,1.5304,2.9511,20.6531,2.6241,26.7047,
64,0.0571,0.2297,1.0549,0.0663,0.0061,0.3442,0.0001,0.0578,0.2011,0.0002,0.3226,0.5502,1.571,2.9278,31.5811,2.6426,37.6195,
