21,0.0837,0.4055,0.3938,0.3127,0.242,0.3672,0.9318,0.0003,0.0002,0.0868,0.4117,2.2444,2.3313,14.0087,2.2795,19.1183,
22,0.0813,0.4616,0.3843,0.3127,0.2318,0.3706,0.9241,0.0002,0.0002,0.083,0.4298,2.3012,2.3857,14.1947,2.3015,19.3767,
23,0.0826,0.4217,0.4006,0.2975,0.234,0.3556,0.8951,0.0002,0.0002,0.083,0.4139,2.2282,2.314,14.33,2.2759,19.4195,
24,0.0826,0.3299,0.3459,0.2844,0.2072,0.3395,0.8412,0.0002,0.0002,0.0826,0.4238,2.0413,2.1286,17.7873,2.3166,22.6855,
25,0.0842,0.4035,0.4055,0.3121,0.2339,0.3613,0.9177,0.0002,0.0002,0.0817,0.426,2.2474,2.3351,18.7625,2.3059,23.916,
26,0.0829,0.4574,0.3981,0.3132,0.196,0.3556,0.8735,0.0003,0.0002,0.0837,0.4095,2.2402,2.3264,14.5939,2.315,19.7284,
27,0.0826,0.4,0.3852,0.2969,0.2291,0.3566,0.8902,0.0003,0.0002,0.0931,0.4207,2.2056,2.2915,14.6128,2.319,19.7184,
28,0.0825,0.3924,0.394,0.3148,0.2443,0.3713,0.9386,0.0002,0.0001,0.0853,0.4244,2.2504,2.3362,14.9303,2.3679,20.1342,
29,0.0835,0.4044,0.3801,0.3075,0.2234,0.3627,0.8968,0.0002,0.0001,0.08,0.4211,2.1903,2.2769,14.9864,2.3365,20.097,
30,0.0822,0.4915,0.3569,0.3059,0.2202,0.3672,0.8961,0.0002,0.0001,0.0795,0.4201,2.2512,2.3361,15.0497,2.345,20.2282,
31,0.0821,0.3901,0.3719,0.3115,0.1716,0.3619,0.8484,0.0002,0.0002,0.0777,0.4223,2.1223,2.2081,15.0724,2.3701,20.1535,
32,0.0837,0.2228,0.4035,0.3086,0.2562,0.3563,0.9364,0.0003,0.0002,0.0845,0.4239,2.0874,2.1758,20.1539,2.3943,25.1752,
33,0.0855,0.4025,0.3879,0.305,0.2217,0.3618,0.8916,0.0002,0.0002,0.0767,0.4174,2.1853,2.2741,15.561,2.3824,20.7188,
34,0.0821,0.485,0.371,0.3159,0.22,0.3751,0.9158,0.0002,0.0001,0.0747,0.4247,2.2837,2.3686,15.5919,2.3877,20.8477,
35,0.0827,0.334,0.3943,0.3126,0.2584,0.3742,1.0051,0.0002,0.0001,0.088,0.4259,2.263,2.3488,15.7791,2.3963,21.0238,
36,0.0824,0.3986,0.3747,0.3149,0.2205,0.3695,0.908,0.0002,0.0001,0.0699,0.4183,2.1791,2.2645,16.0597,2.4207,21.2378,
37,0.083,0.3929,0.389,0.3165,0.1954,0.3785,0.8963,0.0003,0.0001,0.086,0.4415,2.2251,2.3117,16.0227,2.4727,21.3081,
38,0.0853,0.4636,0.3788,0.3148,0.2526,0.3754,0.9493,0.0002,0.0002,0.0868,0.4236,2.3177,2.4063,17.3136,2.485,22.7018,
39,0.0825,0.4061,0.3915,0.315,0.2357,0.3669,0.9277,0.0003,0.0002,0.0929,0.4357,2.2712,2.357,16.3716,2.4932,21.72,
40,0.087,0.2311,0.3969,0.3138,0.2617,0.3787,0.9656,0.0003,0.0001,0.0839,0.4287,2.1223,2.2142,19.9225,2.5191,25.1282,
41,0.0854,0.4057,0.4046,0.3186,0.2376,0.382,0.9447,0.0003,0.0001,0.0889,0.4425,2.3027,2.3917,17.9349,2.529,23.3673,
42,0.0826,0.3987,0.3997,0.3277,0.2366,0.3741,0.9434,0.0002,0.0001,0.0868,0.439,2.2835,2.3694,16.9207,2.5412,22.3282,
43,0.0825,0.426,0.3988,0.3321,0.2311,0.3768,0.9497,0.0003,0.0001,0.0884,0.4324,2.3106,2.3964,17.2153,2.5663,22.6721,
44,0.0816,0.4053,0.3795,0.3147,0.2333,0.3698,0.9273,0.0003,0.0001,0.085,0.4603,2.2715,2.3562,17.3272,2.5718,22.7501,
45,0.0813,0.3862,0.3866,0.3247,0.2357,0.3828,0.9518,0.0003,0.0002,0.0836,0.4216,2.2446,2.329,17.5421,2.5797,22.9465,
46,0.0828,0.4227,0.392,0.3287,0.2742,0.3904,1.005,0.0003,0.0002,0.0919,0.4317,2.363,2.4492,17.7515,2.5703,23.2661,
47,0.0827,0.3913,0.3892,0.325,0.2351,0.3735,0.9419,0.0003,0.0001,0.0833,0.4491,2.2736,2.3596,17.9455,2.5674,23.3661,
48,0.0847,0.3711,0.4118,0.2995,0.2104,0.3677,0.884,0.0002,0.0002,0.0864,0.4361,2.2035,2.293,20.7403,2.592,26.0945,
49,0.0828,0.4042,0.3815,0.3224,0.2219,0.383,0.9306,0.0001,0.0002,0.0773,0.4315,2.2343,2.3202,19.8517,2.6019,25.27,
50,0.0828,0.401,0.4028,0.3301,0.2344,0.3831,0.9549,0.0002,0.0002,0.086,0.4525,2.3133,2.3997,18.4857,2.5886,23.9626,
51,0.0826,0.5514,0.3995,0.3282,0.2393,0.3876,0.9653,0.0003,0.0002,0.0874,0.4466,2.4645,2.5509,18.6437,2.5761,24.2585,
52,0.0827,0.3904,0.3842,0.3262,0.2385,0.3766,0.9496,0.0002,0.0002,0.0811,0.4569,2.278,2.364,18.7019,2.594,24.1477,
53,0.0824,0.3918,0.4041,0.3308,0.2402,0.3857,0.9653,0.0003,0.0001,0.0868,0.446,2.3146,2.4005,19.1453,2.6009,24.6351,
54,0.0828,0.3902,0.3722,0.3187,0.2152,0.381,0.9179,0.0001,0.0001,0.0774,0.4443,2.2123,2.2981,19.6234,2.6053,25.0084,
55,0.083,0.4046,0.4043,0.3204,0.2234,0.3866,0.9395,0.0003,0.0002,0.0841,0.4529,2.304,2.3902,19.4,2.6187,24.9004,
56,0.0931,0.3241,0.4136,0.3167,0.2509,0.3732,0.9475,0.0003,0.0002,0.0739,0.4521,2.2271,2.325,23.6501,2.6437,29.0521,
57,0.0822,0.413,0.3842,0.3269,0.2445,0.3953,0.9727,0.0003,0.0002,0.0869,0.4529,2.3304,2.4159,19.8432,2.6603,25.3982,
58,0.0827,0.4192,0.4261,0.3325,0.2431,0.4062,0.9936,0.0039,0.0002,0.0961,0.4584,2.417,2.5032,20.4197,2.6758,26.095,
59,0.0809,0.3972,0.3906,0.3255,0.2397,0.3815,0.9542,0.0002,0.0001,0.0853,0.4436,2.2868,2.3709,19.9106,2.6991,25.46,
60,0.0817,0.5066,0.3983,0.3298,0.2425,0.3907,0.9716,0.0002,0.0001,0.0852,0.4401,2.4193,2.5044,20.2194,2.7087,25.9099,
61,0.0815,0.3999,0.3833,0.343,0.2281,0.3974,0.9775,0.0003,0.0002,0.0863,0.4589,2.3216,2.4062,20.3729,2.7367,25.989,
62,0.0827,0.3827,0.413,0.3292,0.2456,0.3849,0.9686,0.0002,0.0002,0.0836,0.4598,2.3228,2.4087,25.0551,5.0132,32.9516,
63,0.0828,0.3997,0.3971,0.3254,0.2387,0.388,0.9634,0.0002,0.0002,0.0897,0.4535,2.3179,2.404,23.6401,5.0186,31.5328,
64,0.0858,0.321,0.3871,0.3249,0.2546,0.3873,0.978,0.0003,0.0002,0.0851,0.4508,2.2398,2.3303,29.5124,5.073,37.3496,
65,0.0808,0.4138,0.4058,0.3282,0.2366,0.3908,0.9645,0.0002,0.0001,0.088,0.4534,2.3426,2.4268,24.1634,5.0069,32.0686,
66,0.0828,0.4006,0.4018,0.3313,0.2373,0.3873,0.9634,0.0003,0.0001,0.0795,0.4526,2.3148,2.4006,23.6357,5.053,31.5679,
67,0.0818,0.434,0.3829,0.3207,0.2169,0.3834,0.9247,0.0002,0.0002,0.0792,0.455,2.2889,2.3739,23.3977,2.8023,29.0484,
68,0.0822,0.4242,0.412,0.3253,0.2255,0.3991,0.9592,0.0002,0.0002,0.0861,0.4775,2.3729,2.4584,23.139,2.8194,28.8887,
69,0.0817,0.405,0.3921,0.3302,0.2368,0.3906,0.9658,0.0003,0.0002,0.0877,0.4659,2.3359,2.4212,22.8258,2.8104,28.5182,
70,0.0808,0.3976,0.3867,0.3237,0.2187,0.3843,0.93,0.0002,0.0003,0.0945,0.4518,2.3087,2.3926,21.9394,2.8251,27.6347,
71,0.0824,0.4591,0.3811,0.3275,0.2125,0.3958,0.9387,0.0001,0.0001,0.0852,0.4655,2.3388,2.4241,23.8848,2.8255,29.6026,
72,0.085,0.2145,0.3743,0.3304,0.2412,0.3886,0.9699,0.0003,0.0002,0.0866,0.4621,2.1273,2.217,30.3328,5.1454,38.1303,
73,0.0809,0.4415,0.4001,0.3292,0.2429,0.3903,0.9706,0.0002,0.0001,0.0881,0.4636,2.3802,2.4655,23.9137,2.8162,29.6731,
74,0.083,0.399,0.3916,0.3324,0.2172,0.3902,0.9435,0.0002,0.0001,0.0776,0.4602,2.2842,2.3705,24.9987,2.8187,30.6645,
75,0.0828,0.4045,0.4059,0.3296,0.2414,0.3951,0.9746,0.0002,0.0002,0.0942,0.4633,2.3635,2.4499,22.9487,2.8287,28.6996,
76,0.0826,0.4239,0.4053,0.3294,0.2372,0.3922,0.9665,0.0002,0.0002,0.0853,0.461,2.3539,2.4396,22.4538,2.8186,28.19,
77,0.0829,0.5386,0.3972,0.3347,0.2417,0.3991,0.985,0.0003,0.0001,0.0855,0.4676,2.4947,2.581,20.7617,2.9448,26.7646,
78,0.0827,0.3948,0.3796,0.3273,0.2162,0.3911,0.9377,0.0002,0.0001,0.0797,0.4462,2.2458,2.3315,20.7524,2.8078,26.3641,
79,0.0825,0.396,0.344,0.323,0.2237,0.3883,0.938,0.0002,0.0001,0.0756,0.4387,2.1993,2.2845,20.8449,2.8201,26.4251,
80,0.1034,0.2192,0.4087,0.3183,0.2573,0.3873,0.9715,0.0003,0.0001,0.0766,0.4658,2.1585,2.2682,25.1361,2.809,30.6546,
81,0.0818,0.4002,0.3798,0.3298,0.2454,0.3939,0.9721,0.0001,0.0002,0.0777,0.4607,2.2997,2.3848,20.7828,2.8116,26.4552,
82,0.082,0.3956,0.3694,0.3303,0.2231,0.3965,0.9529,0.0001,0.0001,0.0793,0.4682,2.2725,2.3572,20.7289,2.8173,26.3788,
83,0.0828,0.3895,0.3565,0.3318,0.2084,0.4012,0.9444,0.0001,0.0001,0.0773,0.4581,2.2322,2.3177,20.8105,2.8138,26.4114,
84,0.0829,0.3977,0.3782,0.3328,0.2302,0.3971,0.9675,0.0002,0.0002,0.0735,0.4612,2.2867,2.3725,20.9697,2.8266,26.6457,
85,0.0829,0.4026,0.3905,0.3325,0.2175,0.3951,0.949,0.0002,0.0001,0.0763,0.4525,2.2865,2.3728,22.0603,2.834,27.7482,
86,0.0828,0.5307,0.3862,0.332,0.2211,0.4004,0.957,0.0002,0.0002,0.0782,0.4667,2.4284,2.5145,20.8608,2.8346,26.6906,
87,0.083,0.4671,0.3829,0.3363,0.2292,0.4012,0.9706,0.0002,0.0002,0.0867,0.4621,2.382,2.468,20.8791,2.8414,26.6651,
88,0.0889,0.3181,0.391,0.3208,0.2502,0.3929,0.9706,0.0003,0.0001,0.0817,0.4658,2.2443,2.3385,24.2012,2.8293,29.8102,
89,0.0827,0.3932,0.3932,0.3415,0.2541,0.4106,1.0144,0.0002,0.0001,0.0861,0.4632,2.3652,2.452,22.1902,2.8266,27.9537,
90,0.0811,0.4139,0.395,0.3326,0.2132,0.4013,0.9505,0.0002,0.0001,0.0769,0.45,2.2989,2.3831,20.9853,2.8466,26.698,
91,0.0834,0.3956,0.3753,0.3273,0.2181,0.4059,0.955,0.0002,0.0001,0.0853,0.4685,2.2934,2.3805,21.0119,2.8647,26.7361,
92,0.0825,0.3948,0.3867,0.3341,0.2206,0.4088,0.9677,0.0003,0.0002,0.0684,0.4816,2.3122,2.3979,21.0131,2.848,26.7302,
93,0.0828,0.3895,0.3552,0.3314,0.2193,0.402,0.9558,0.0002,0.0002,0.0682,0.4604,2.2408,2.3271,21.0715,2.8372,26.7161,
94,0.0826,0.4272,0.3951,0.3406,0.2398,0.4027,0.9921,0.0003,0.0002,0.0868,0.4768,2.3946,2.4805,21.1001,2.8452,26.8955,
95,0.0828,0.4565,0.3931,0.3418,0.2408,0.4115,1.0056,0.0003,0.0001,0.0838,0.46,2.4153,2.5014,21.0781,2.862,26.9173,
96,0.0922,0.3279,0.3997,0.3314,0.2477,0.4058,0.9945,0.0003,0.0001,0.0779,0.4631,2.2807,2.379,24.2313,2.9037,29.9752,
97,0.0818,0.4092,0.4017,0.348,0.232,0.4183,1.0054,0.0002,0.0002,0.0838,0.461,2.3797,2.4651,22.7329,2.8518,28.5178,
98,0.0828,0.383,0.4008,0.3463,0.2312,0.4211,1.0039,0.0002,0.0002,0.0874,0.4779,2.3698,2.4558,21.1435,2.8559,26.9305,
99,0.0826,0.3929,0.4011,0.3454,0.2394,0.406,0.9993,0.0002,0.0001,0.0952,0.4838,2.3887,2.4743,21.1584,2.8636,26.9755,
100,0.083,0.4608,0.3948,0.3421,0.2156,0.4144,0.9757,0.0002,0.0002,0.0804,0.4705,2.3966,2.4832,21.3085,2.887,27.1539,
101,0.0831,0.3963,0.4534,0.3465,0.2297,0.4127,0.9985,0.0003,0.0002,0.0932,0.4682,2.4263,2.5127,21.1489,2.866,27.0062,
102,0.0826,0.3996,0.3979,0.3389,0.2315,0.4125,0.9922,0.0002,0.0002,0.0864,0.4617,2.3522,2.4381,21.1621,2.8717,26.9495,
103,0.0832,0.4013,0.3929,0.3378,0.2249,0.4107,0.9778,0.0002,0.0002,0.0889,0.464,2.3409,2.4275,21.2557,2.8717,27.0261,
104,0.0872,0.2229,0.4029,0.3329,0.2493,0.4049,0.9946,0.0002,0.0001,0.0829,0.4717,2.1954,2.2892,26.5387,2.8656,32.1577,
105,0.0824,0.4115,0.4049,0.3524,0.2348,0.4181,1.0149,0.0003,0.0002,0.0868,0.4761,2.4281,2.5139,21.1676,2.8656,27.0225,
106,0.0821,0.3965,0.3925,0.3558,0.2417,0.4163,1.0248,0.0003,0.0002,0.0863,0.469,2.3856,2.4711,21.1628,2.8718,26.9825,
107,0.0824,0.4233,0.3923,0.3428,0.2408,0.4201,1.0127,0.0004,0.0001,0.0846,0.4667,2.3936,2.4792,21.2447,2.8968,27.0988,
108,0.0828,0.401,0.405,0.3439,0.2411,0.4153,1.0109,0.0003,0.0002,0.085,0.4716,2.3894,2.4755,22.6135,2.8662,28.4328,
109,0.0825,0.4013,0.3906,0.3479,0.2201,0.4131,0.9848,0.0002,0.0001,0.0797,0.465,2.3373,2.4234,30.79,5.2016,38.8933,
110,0.0827,0.4477,0.3777,0.3449,0.2124,0.427,0.9876,0.0002,0.0001,0.0851,0.4562,2.3644,2.4502,25.085,5.1854,33.1944,
111,0.0826,0.3979,0.3729,0.3499,0.2246,0.4186,0.9964,0.0002,0.0002,0.0863,0.4805,2.3466,2.4322,25.1014,5.2641,33.2721,
112,0.0988,0.3356,0.4075,0.3469,0.2035,0.411,0.97,0.0003,0.0002,0.0863,0.4672,2.2855,2.3893,30.0663,2.8997,35.8335,
113,0.0837,0.4047,0.3953,0.3527,0.2249,0.4167,0.9984,0.0002,0.0002,0.0866,0.4611,2.364,2.4515,26.7307,2.895,32.5704,
114,0.0825,0.4008,0.4106,0.3529,0.2461,0.4222,1.0363,0.0003,0.0002,0.0988,0.4553,2.4136,2.4993,31.1939,2.8653,37.0405,
115,0.0828,0.4224,0.4026,0.3495,0.2388,0.4202,1.0191,0.0002,0.0001,0.0857,0.4695,2.4157,2.5019,21.8108,2.8815,27.6696,
116,0.0835,0.3493,0.3987,0.3486,0.1798,0.4254,0.9615,0.0003,0.0002,0.0832,0.4704,2.28,2.3667,21.2424,2.8599,26.9463,
117,0.083,0.3939,0.4045,0.3496,0.2369,0.4167,1.0106,0.0002,0.0002,0.0832,0.4545,2.366,2.4524,21.2583,2.876,27.0641,
118,0.0806,0.3918,0.3929,0.3481,0.1788,0.4184,0.9542,0.0002,0.0001,0.087,0.4724,2.3121,2.3958,21.3896,2.875,27.1356,
119,0.0826,0.4267,0.4025,0.3496,0.2319,0.4221,1.0104,0.0002,0.0002,0.084,0.4884,2.4282,2.5143,21.2863,2.8718,27.1479,
120,0.0866,0.3288,0.4025,0.3264,0.2273,0.4208,0.9805,0.0002,0.0002,0.075,0.4583,2.2641,2.3555,26.813,2.8731,32.4947,
121,0.0825,0.4247,0.389,0.3525,0.2225,0.4334,1.0114,0.0002,0.0002,0.0884,0.4857,2.4083,2.4939,22.0685,2.8862,27.9254,
122,0.0833,0.4694,0.4136,0.3649,0.2317,0.4245,1.03,0.0002,0.0001,0.0866,0.4697,2.4915,2.5782,21.3656,2.92,27.3446,
123,0.0819,0.4011,0.3934,0.3636,0.2255,0.4287,1.0229,0.0002,0.0001,0.0865,0.4579,2.3754,2.4606,21.325,2.8889,27.1521,
124,0.0829,0.3873,0.4019,0.3545,0.2311,0.4298,1.0208,0.0003,0.0002,0.0878,0.496,2.4148,2.5013,21.398,2.8752,27.2537,
125,0.0831,0.3921,0.3757,0.3537,0.2154,0.4238,0.997,0.0002,0.0002,0.0885,0.4545,2.3208,2.4071,21.315,2.897,27.0979,
126,0.0826,0.5006,0.3828,0.3533,0.2167,0.4213,0.9954,0.0002,0.0002,0.0789,0.4724,2.4436,2.5293,21.3316,2.886,27.2187,
127,0.0826,0.4435,0.3812,0.3642,0.2336,0.4364,1.0446,0.0002,0.0002,0.0847,0.461,2.4314,2.517,21.4445,2.8894,27.3281,
128,0.0866,0.3349,0.3822,0.352,0.2498,0.4217,1.034,0.0003,0.0002,0.0763,0.4807,2.3242,2.4156,25.5491,2.8768,31.2663,
129,0.0848,0.3929,0.4186,0.3635,0.2477,0.4347,1.0578,0.0003,0.0002,0.0879,0.4624,2.4342,2.5226,21.4639,2.8962,27.3902,
130,0.086,0.4081,0.4033,0.3582,0.2337,0.4345,1.0341,0.0002,0.0002,0.087,0.4616,2.4097,2.4991,21.5603,2.9386,27.4906,
131,0.0831,0.3996,0.4137,0.3599,0.2242,0.4305,1.0243,0.0003,0.0002,0.0845,0.4698,2.4067,2.493,21.4137,2.8979,27.2854,
132,0.083,0.3997,0.3933,0.3614,0.2301,0.4335,1.035,0.0002,0.0002,0.086,0.4712,2.411,2.4974,21.3901,2.8795,27.2434,
133,0.0832,0.4013,0.3939,0.3563,0.2338,0.4323,1.0268,0.0002,0.0002,0.0896,0.4673,2.3956,2.4819,21.4848,2.8948,27.3386,
134,0.0813,0.3888,0.3998,0.3647,0.2339,0.4318,1.0411,0.0003,0.0002,0.0837,0.4597,2.3891,2.4737,21.4117,2.8849,27.2482,
135,0.0871,0.3959,0.3837,0.3679,0.2301,0.4313,1.0362,0.0002,0.0001,0.1022,0.4647,2.4008,2.4913,21.4121,2.8895,27.2733,
136,0.0823,0.3147,0.3926,0.3531,0.2198,0.4202,0.9962,0.0003,0.0002,0.0785,0.4639,2.259,2.3462,24.422,2.8795,30.0762,
137,0.083,0.3985,0.3819,0.3728,0.2058,0.4451,1.0386,0.0003,0.0001,0.0884,0.4668,2.3872,2.4736,23.1142,2.898,28.9638,
138,0.083,0.4079,0.4121,0.3672,0.2308,0.4318,1.0387,0.0003,0.0002,0.0847,0.4558,2.4133,2.4997,21.2649,2.9024,27.1476,
139,0.083,0.5021,0.4171,0.3634,0.236,0.4334,1.0414,0.0003,0.0001,0.0846,0.4632,2.525,2.6113,21.4502,2.9079,27.4517,
140,0.083,0.4026,0.4051,0.3697,0.2305,0.441,1.05,0.0003,0.0002,0.0962,0.4919,2.5089,2.5956,21.3445,2.8747,27.2902,
141,0.0829,0.3937,0.3926,0.3641,0.1667,0.4317,0.9656,0.0002,0.0001,0.0788,0.4471,2.2868,2.3728,21.6384,2.8924,27.3807,
142,0.0828,0.4005,0.4019,0.3657,0.2359,0.4344,1.0481,0.0003,0.0002,0.0845,0.4728,2.4251,2.5112,21.4539,2.8967,27.3409,
143,0.0825,0.3833,0.3895,0.3696,0.2128,0.4354,1.0212,0.0002,0.0002,0.0867,0.4524,2.3441,2.4296,21.4786,2.8875,27.2707,
144,0.0829,0.2351,0.4189,0.357,0.2379,0.4421,1.0469,0.0003,0.0002,0.0852,0.4635,2.2657,2.3534,28.2296,2.9246,33.942,
145,0.083,0.4047,0.4049,0.3656,0.2308,0.4385,1.0404,0.0002,0.0002,0.0897,0.4526,2.4126,2.4988,23.3381,2.8955,29.2122,
146,0.0836,0.3975,0.3896,0.3646,0.19,0.436,0.9951,0.0002,0.0002,0.0804,0.4522,2.3311,2.4182,21.4258,2.8906,27.2147,
147,0.0831,0.3892,0.3906,0.3596,0.1752,0.4332,0.9719,0.0002,0.0002,0.0916,0.4664,2.3208,2.407,22.0047,2.9036,27.7936,
148,0.0829,0.3973,0.393,0.3734,0.178,0.4322,0.9874,0.0001,0.0001,0.0814,0.473,2.3468,2.4332,22.0341,2.8988,27.8452,
149,0.0831,0.479,0.3967,0.3655,0.2358,0.4371,1.0464,0.0002,0.0001,0.0856,0.463,2.4876,2.574,21.4305,2.8752,27.3581,
150,0.0819,0.3894,0.391,0.359,0.2465,0.4373,1.0512,0.0002,0.0002,0.0876,0.4815,2.4179,2.5031,21.427,2.9131,27.3225,
151,0.0824,0.3975,0.3857,0.3662,0.1732,0.439,0.9821,0.0002,0.0001,0.0821,0.4714,2.3369,2.4228,21.478,2.8841,27.2633,
152,0.0879,0.317,0.3949,0.3838,0.2454,0.4236,1.0609,0.0002,0.0002,0.0861,0.4918,2.3701,2.4629,26.0573,2.8911,31.8541,
153,0.0828,0.3885,0.3868,0.3702,0.2294,0.4374,1.0402,0.0002,0.0001,0.0878,0.4608,2.3751,2.4613,21.5859,2.9247,27.4534,
154,0.0833,0.4278,0.4348,0.389,0.1998,0.4406,1.04,0.0002,0.0002,0.0835,0.4731,2.4827,2.5698,21.4568,2.9289,27.4312,
155,0.0825,0.399,0.4011,0.3761,0.1915,0.4393,1.0172,0.0003,0.0002,0.0942,0.4645,2.3905,2.4764,28.321,4.9809,36.2643,
156,0.0827,0.4283,0.4051,0.3675,0.24,0.4382,1.0545,0.0003,0.0002,0.0866,0.4706,2.4631,2.5494,27.4021,2.9127,33.3378,
157,0.0832,0.4001,0.3983,0.3657,0.2354,0.4415,1.0514,0.0002,0.0002,0.0833,0.4795,2.4286,2.5151,25.3864,5.0733,33.4738,
158,0.0824,0.4009,0.3939,0.3658,0.2399,0.442,1.0518,0.0002,0.0002,0.0719,0.4704,2.4038,2.4899,30.3801,2.9247,36.2766,
159,0.0836,0.4064,0.4005,0.3756,0.1904,0.4417,1.0129,0.0002,0.0002,0.0923,0.4668,2.3983,2.4853,25.221,2.9356,31.1259,
160,0.0827,0.317,0.3893,0.3705,0.2468,0.4315,1.0573,0.0002,0.0001,0.098,0.4713,2.3484,2.4364,24.5441,2.8914,30.3465,
161,0.0859,0.4164,0.4321,0.382,0.2502,0.4523,1.0926,0.0002,0.0002,0.0901,0.4741,2.5223,2.6116,28.4774,2.9234,34.4998,
162,0.0832,0.4105,0.3914,0.3808,0.182,0.4374,1.0085,0.0002,0.0002,0.0875,0.4658,2.3792,2.4658,21.4568,2.8856,27.2915,
163,0.0822,0.403,0.3779,0.3771,0.17,0.4508,1.0059,0.0003,0.0001,0.0849,0.4662,2.3601,2.4455,21.3471,2.8928,27.162,
164,0.082,0.5662,0.4036,0.3757,0.1992,0.4563,1.0392,0.0002,0.0002,0.0865,0.4669,2.5796,2.6648,21.5475,2.9106,27.599,
165,0.0828,0.3957,0.3778,0.3778,0.2265,0.4571,1.0723,0.0003,0.0002,0.088,0.4677,2.4139,2.5,21.4066,2.8897,27.2777,
166,0.0831,0.4429,0.3939,0.3762,0.1753,0.4486,1.0044,0.0002,0.0001,0.0795,0.4667,2.4024,2.4887,21.4715,2.9067,27.3521,
167,0.0832,0.398,0.4146,0.3812,0.1816,0.4561,1.0272,0.0002,0.0002,0.0871,0.4539,2.3994,2.486,21.459,2.8899,27.3124,
168,0.0856,0.3235,0.3628,0.3796,0.2339,0.4346,1.0558,0.0003,0.0001,0.087,0.4666,2.3158,2.4063,27.7835,2.9031,33.5464,
169,0.0829,0.4056,0.4088,0.37,0.2244,0.4431,1.0438,0.0002,0.0001,0.0858,0.4858,2.4483,2.5345,22.0209,2.9266,27.9597,
170,0.0833,0.5064,0.3966,0.386,0.2302,0.4546,1.0798,0.0003,0.0002,0.0861,0.4768,2.5612,2.6477,21.4687,2.8972,27.4933,
