0,1.5925,5.5019,0.7889,7.9877,
1,1.5,5.2788,0.7944,7.7013,
2,1.5477,5.6547,0.7781,8.1062,
3,1.5209,5.0823,0.7655,7.4939,
4,1.5787,5.1199,0.7477,7.5757,
5,1.4843,5.0501,0.7671,7.4286,
6,1.5278,5.0498,0.7627,7.4693,
7,1.5408,5.1739,0.861,7.706,
8,1.5068,5.212,0.8421,7.6979,
9,1.5404,4.9933,0.9446,7.6169,
10,1.5335,5.2108,0.9505,7.8244,
11,1.5357,5.5404,1.7551,8.9661,
12,1.543,5.3707,0.8983,7.946,
13,1.579,5.4186,0.9388,8.0727,
14,1.5708,5.2954,0.8587,7.8578,
15,1.5035,5.7731,0.9139,8.3241,
16,1.5937,5.4718,0.9277,8.1297,
17,1.5944,5.5903,0.9055,8.2234,
18,1.5876,5.4514,0.9405,8.1181,
19,1.5705,5.4383,0.9248,8.0706,
20,1.6226,5.6533,0.7736,8.1806,
21,1.6849,5.8635,0.9492,8.6301,
22,1.9819,5.6425,0.9295,8.691,
23,1.6156,5.8986,0.9578,8.6077,
24,2.5502,6.3556,0.9816,10.0225,
25,1.7123,5.973,0.9531,8.772,
26,1.4703,6.008,0.9365,8.5473,
27,1.7148,6.3804,0.9613,9.1879,
28,1.828,6.3731,0.9353,9.2679,
29,1.7662,6.5073,0.9181,9.3272,
30,1.8221,6.614,0.9044,9.473,
31,1.8127,6.4154,0.9094,9.2726,
32,1.8085,6.6256,0.9255,9.4919,
33,1.8199,6.6324,0.9802,9.569,
34,1.9489,6.6886,0.9395,9.7054,
35,1.919,6.8377,0.932,9.8159,
36,1.8914,6.7033,0.9662,9.6911,
37,1.9501,6.9545,0.7999,9.8354,
38,1.8959,6.779,0.8955,9.6994,
39,1.8118,6.4876,0.959,9.3867,
40,2.1201,6.7141,0.9637,9.9318,
41,1.9318,7.1572,0.7805,10.0001,
42,1.9681,7.2233,0.9805,10.3003,
43,1.9802,7.3951,0.9868,10.492,
44,1.9783,7.2168,1.0032,10.3214,
45,2.1208,7.4604,0.9836,10.6923,
46,2.0647,7.6478,1.0111,10.849,
47,2.0336,7.7489,1.026,10.9403,
48,2.0913,7.6172,1.028,10.8628,
49,2.1099,7.805,1.0024,11.0508,
50,2.0636,7.6453,1.0371,10.8769,
51,2.0609,7.5108,1.0517,10.7542,
52,2.0864,7.7423,1.0405,10.9983,
53,2.1322,7.8108,1.0503,11.1244,
54,2.1138,7.9,1.0263,11.1662,
55,2.1146,8.1907,0.9705,11.4046,
56,2.1593,7.8383,1.0273,11.1536,
57,2.19,7.8209,0.9857,11.13,
58,2.089,7.9818,1.0697,11.2667,
59,2.1287,8.078,1.0541,11.3889,
60,2.1544,7.647,1.0703,11.0018,
61,2.0852,7.6368,1.0611,10.9146,
62,2.1215,10.399,1.2862,13.9467,
63,2.1802,7.5537,0.8458,10.7122,
64,2.2035,5.2998,0.5757,8.1976,
65,1.6106,4.9217,0.5788,7.2421,
66,1.8729,4.6145,0.5931,7.2145,
67,1.8814,4.8436,0.708,7.5672,
68,1.5952,4.6695,0.731,7.1281,
69,1.646,4.5837,0.8832,7.242,
70,1.4898,4.8852,1.0724,7.5816,
71,1.4065,4.947,1.0576,7.543,
72,2.1103,6.1556,0.5938,8.9927,
73,1.3992,5.329,0.5835,7.4451,
74,1.3749,5.1846,0.5944,7.2874,
75,1.3831,5.6847,0.5837,7.7821,
76,1.3987,5.1216,0.6034,7.2546,
77,1.3989,5.4488,0.5837,7.5618,
78,1.3945,5.1532,0.5904,7.2689,
79,1.573,5.2275,0.5864,7.5184,
80,1.9852,5.8178,0.5835,8.5135,
81,1.447,5.487,0.58,7.6495,
82,1.5142,4.6428,0.591,6.8802,
83,1.5873,4.8525,0.6078,7.181,
84,1.5927,4.962,0.6027,7.291,
85,1.8495,4.8439,0.6055,7.4336,
86,1.5551,4.7713,0.599,7.0597,
87,1.4442,4.7982,0.6625,7.0386,
88,2.2616,5.9168,0.6137,8.9257,
89,1.7701,4.7159,0.5904,7.2112,
90,1.8199,4.6837,0.594,7.2305,
91,1.4439,4.7274,0.5936,6.9029,
92,1.5682,4.6492,0.586,6.9369,
93,1.5977,4.632,0.5867,6.9465,
94,1.5029,4.6707,0.5873,6.891,
95,1.5429,5.04,0.5881,7.3065,
96,2.1503,5.7867,0.5926,8.6701,
97,1.6071,4.7666,0.5909,7.0997,
98,1.6157,4.6567,0.604,7.0093,
99,1.5988,4.6482,0.5889,6.9682,
100,1.5912,4.6757,0.58,6.9793,
101,1.6642,4.6758,0.6002,7.0728,
102,1.5825,4.7013,0.616,7.0329,
103,1.8041,5.6471,1.0617,8.6439,
104,2.0114,5.9136,0.5964,8.6532,
105,1.5299,4.6776,0.5951,6.9388,
106,1.4262,4.666,0.5985,6.8291,
107,1.4328,5.4327,0.7022,7.7021,
108,1.4043,4.6851,0.6802,6.9026,
109,1.4161,4.7558,0.6803,6.9849,
110,1.4038,4.8516,0.6955,7.0827,
111,1.4181,4.896,0.6359,7.0819,
112,2.1049,6.0574,0.6033,8.901,
113,1.4222,4.7676,0.6596,6.9837,
114,1.5057,4.8397,0.7219,7.1989,
115,1.481,4.8492,0.6931,7.1586,
116,1.4621,5.012,0.7614,7.3672,
117,1.4744,5.4661,0.616,7.6892,
118,1.4625,5.0798,0.6812,7.3566,
119,1.45,6.5137,0.6119,8.708,
120,2.0851,6.833,0.585,9.6363,
121,1.4563,4.956,0.5845,7.1292,
122,1.4808,5.1703,0.6454,7.4325,
123,1.4326,5.1532,0.8806,7.6007,
124,1.4573,5.1659,0.6795,7.4372,
125,1.5682,4.9449,0.6053,7.2533,
126,1.6331,6.4714,0.7643,9.004,
127,1.4544,5.1049,0.5878,7.2781,
128,2.0683,6.23,0.7566,9.1883,
129,1.9644,4.9819,0.5994,7.6763,
130,1.414,5.063,0.6493,7.2598,
131,1.4828,4.9502,0.664,7.2312,
132,1.416,4.9515,0.5883,7.0866,
133,1.4244,4.7672,0.6316,6.9526,
134,1.4016,5.7321,0.5985,7.862,
135,1.4086,4.777,0.5879,6.9041,
136,2.0122,6.0954,0.593,8.8355,
137,1.4158,4.9714,0.5897,7.1109,
138,1.4204,4.9012,0.5916,7.0459,
139,1.3871,9.8262,1.2472,12.6031,
140,1.9929,8.5455,1.1875,11.8593,
141,2.3304,8.8836,1.0459,12.3952,
142,1.8531,8.2342,1.0633,11.2885,
143,2.1797,8.0153,1.0925,11.4237,
144,2.1758,8.3121,1.0668,11.688,
145,2.1508,8.2205,0.9316,11.4387,
146,2.172,8.1069,1.0451,11.4533,
147,2.1207,8.2396,0.9161,11.411,
148,2.3991,8.5557,1.0797,12.1722,
149,2.1574,8.1157,1.1569,11.5642,
150,2.3893,9.0775,1.0104,12.6064,
151,2.5466,8.4988,1.0121,12.1875,
152,2.2818,8.0766,1.0185,11.4983,
153,2.0614,8.9485,0.9898,12.1321,
154,1.846,8.4963,1.2271,11.7035,
155,2.1071,7.6048,0.921,10.765,
156,2.3139,8.3906,0.902,11.7357,
157,1.9715,8.9218,1.1211,12.1442,
158,2.3913,8.7222,1.1516,12.3975,
159,2.1202,8.9113,2.3317,13.4979,
160,2.2201,9.5446,1.0758,12.9576,
161,2.2545,8.5315,1.0545,11.9759,
162,2.1584,8.0661,1.0423,11.4029,
163,2.0946,9.384,1.0338,12.6473,
164,2.0869,8.5749,1.1011,11.8967,
165,2.2853,8.8345,1.0748,12.3261,
166,2.1656,9.6535,1.0657,13.0203,
167,2.0898,8.3191,1.042,11.5805,
168,2.0997,7.5752,0.948,10.7478,
169,1.9622,8.2194,0.9636,11.2762,
170,2.0232,7.4362,0.9784,10.5685,
171,2.0987,7.9026,1.0329,11.16,
172,2.0879,8.0601,1.0309,11.3137,
173,2.1044,8.0869,1.0076,11.3329,
174,2.0981,8.1405,1.0624,11.4295,
175,2.1246,8.1741,0.9632,11.3924,
176,2.0294,8.1884,1.0034,11.3598,
177,2.1603,7.6807,0.8386,10.8144,
178,2.1012,7.5352,1.027,10.7947,
179,2.0775,7.2473,1.0608,10.5164,
180,2.1613,7.9647,1.0037,11.2571,
181,2.0511,7.9682,1.052,11.2032,
182,2.0833,7.815,1.0249,11.0571,
183,2.0189,7.8091,1.0371,10.9995,
184,2.1484,7.9625,1.0026,11.242,
185,2.1182,8.0283,1.057,11.3382,
186,2.1683,7.806,0.9423,11.048,
187,2.1469,8.1231,0.9747,11.3769,
188,2.1423,8.128,1.0259,11.4264,
189,2.1762,8.103,1.0403,11.451,
190,2.1261,7.8549,1.0457,11.1558,
191,2.0435,8.0298,0.9966,11.1998,
192,1.9959,7.9256,1.0355,11.0833,
193,2.0941,8.0616,1.0258,11.3161,
194,2.0344,8.073,1.0325,11.2715,
195,2.1165,8.0987,0.8638,11.2159,
196,2.0464,8.0521,1.0049,11.232,
197,2.1344,7.9268,1.0508,11.2406,
198,2.1131,7.7972,1.0215,11.0691,
199,2.0119,8.0367,1.0209,11.2041,
200,2.146,7.9321,1.0533,11.2655,
201,2.0554,8.0589,0.975,11.2237,
202,2.061,7.9963,1.0086,11.199,
203,2.0258,7.9672,1.0372,11.1614,
204,2.158,7.5532,1.0288,10.8715,
205,2.0815,7.8101,0.9839,11.0108,
206,2.0139,7.9309,1.0446,11.1225,
207,2.0875,7.7236,1.0332,10.9773,
208,2.3028,7.8721,1.0046,11.3112,
209,1.4683,5.3522,0.5873,7.541,
210,1.446,5.4926,0.5872,7.6619,
211,1.9193,4.6888,0.5888,7.3321,
212,1.755,5.1293,0.7463,7.765,
213,1.3968,5.4339,0.7749,7.7365,
214,1.3925,5.0144,0.6624,7.2003,
215,1.4068,5.2757,0.5873,7.4002,
216,2.1926,5.8156,0.5892,8.7286,
217,1.404,5.2364,0.5838,7.3628,
218,1.4017,5.2717,0.5886,7.3979,
219,1.3899,5.2714,0.5829,7.3774,
220,1.3989,5.4145,0.5791,7.5287,
221,1.4432,4.9544,0.5863,7.1155,
222,1.4181,5.0686,0.6266,7.2455,
223,1.5488,5.0784,0.5887,7.3472,
224,2.1107,5.2616,0.5887,8.0984,
225,1.9074,4.6404,0.5856,7.2703,
226,1.7781,5.0846,0.6797,7.6788,
227,1.416,4.639,0.7198,6.9124,
228,1.4504,4.7738,0.8039,7.1612,
229,1.3964,4.6524,0.7894,6.9705,
230,1.399,4.8256,0.8028,7.1633,
231,1.4035,4.7364,0.8748,7.1504,
232,2.1832,5.2258,0.6913,8.2415,
233,1.6978,4.6393,0.8075,7.2791,
234,1.3869,4.8863,0.8298,7.2385,
