0,541.503,1488.33,193.205,2255.06,
1,449.163,1509.13,240.779,2237.35,
2,510.472,1615.5,257.759,2421.35,
3,473.436,1599.48,233,2344.37,
4,512.113,1571.57,220.938,2343.39,
5,486.309,1598.7,251.449,2375.08,
6,482.179,1587.52,239.652,2347.76,
7,484.122,1609.1,250.845,2382.55,
8,435.287,1593.09,231.799,2294.48,
9,471.937,1591.89,254.325,2356.82,
10,472.355,1598.37,242.164,2351.64,
11,502.544,1617.97,239.843,2399.23,
12,489.649,1597.54,248.976,2374.96,
13,516.527,1955.15,250.004,2760.64,
14,618.44,1802.37,293.953,2755.11,
15,521.78,1758.69,278.079,2599.79,
16,441.033,1646.09,237.964,2360.13,
17,498.15,1606.04,241.204,2383.83,
18,498.783,1606.82,251.149,2396.35,
19,472.477,1434.29,256.51,2202.44,
20,521.454,1613.16,243.086,2417.03,
21,494.491,1593.15,239.078,2366.42,
22,488.316,1609.87,257.133,2393.91,
23,493.737,1629.51,236.612,2398.61,
24,436.526,1587.86,243.426,2304.06,
25,496.788,1619.94,257.889,2413.66,
26,482.523,1639.07,247.857,2408.84,
27,490.594,1607.16,272.738,2409.89,
28,493.759,1617.51,233.766,2384.12,
29,480.322,1679.11,243.752,2441.39,
30,492.059,1724.92,264.612,2520.42,
31,500.309,1723.76,270.699,2533.57,
32,449.571,1681.19,262.89,2427.2,
33,511.437,1690.31,240.07,2480.8,
34,506.185,1795.27,259.963,2600.47,
35,510.364,1668.84,255.503,2474.31,
36,557.566,1702.63,292.426,2591.91,
37,533.66,1712.91,255.24,2540.9,
38,510.724,1672.17,270.911,2493.78,
39,503.573,1623.9,243.457,2410.31,
40,514.524,1866.82,248.545,2666.6,
41,564.109,1801.44,270.866,2675.1,
42,520.218,1698.18,243.781,2502.34,
43,530.278,1805.67,252.004,2628.93,
44,570.919,1990.29,240.605,2842.17,
45,531.509,1777,246.213,2595.69,
46,532.319,1695.41,241.659,2508.6,
47,523.252,1718.58,245.165,2528.27,
