0,1.5113,4.1251,0.4323,6.1722,
1,1.0408,3.2133,0.7981,5.1831,
2,1.05,2.948,0.4295,4.5496,
3,1.0439,3.2169,0.506,4.8919,
4,1.0532,3.1067,0.5078,4.795,
5,1.0558,2.9577,0.4205,4.5586,
6,1.1444,2.9673,0.5108,4.7495,
7,1.0635,3.4931,0.5035,5.1962,
8,1.379,4.65,0.4888,6.6499,
9,1.0568,3.1041,0.4855,4.7829,
10,1.0562,3.1527,0.486,4.8306,
11,1.0594,3.0454,0.4838,4.7218,
12,1.1378,3.0208,0.4885,4.7829,
13,1.0362,3.1654,0.4895,4.8236,
14,1.0676,3.0766,0.4811,4.7564,
15,1.0645,3.1837,0.5203,4.9,
16,1.5803,4.477,0.5159,6.7173,
17,1.0719,3.1751,0.4844,4.8616,
18,1.077,3.2763,0.9311,5.4215,
19,1.4915,3.3393,0.4986,5.4621,
20,1.1055,3.3903,0.503,5.132,
21,1.1198,3.3572,0.5139,5.1261,
22,1.1502,3.4201,0.5043,5.2085,
23,1.1197,3.4605,0.5301,5.2447,
24,1.5912,4.9186,0.5649,7.2074,
25,1.1605,3.5829,0.9326,5.8124,
26,1.1775,4.2885,0.6129,6.216,
27,1.2575,3.5798,0.5274,5.5017,
28,1.574,6.101,0.5369,8.3467,
29,1.2912,3.6786,0.5129,5.6185,
30,1.1965,3.8262,0.5063,5.6633,
31,1.2411,3.9464,0.5064,5.8265,
32,1.788,4.8144,0.6554,7.3983,
33,1.2056,3.891,0.5056,5.7399,
34,1.3594,3.8434,0.5278,5.8619,
35,1.252,4.0552,0.5259,5.9627,
36,1.2683,4.0869,0.5117,6.0038,
37,1.2632,4.1329,0.5164,6.0431,
38,1.2683,4.1598,0.5139,6.0739,
39,1.2756,4.1344,0.6405,6.179,
40,1.83,5.3391,0.5231,7.8245,
41,1.4357,4.1459,0.5273,6.2371,
42,1.3118,4.3749,0.5355,6.3528,
43,1.3314,4.3371,0.5343,6.3309,
44,1.302,5.3574,0.563,7.3479,
45,1.9365,5.7259,0.551,8.3425,
46,1.4358,4.5091,0.5541,6.6225,
47,1.9844,7.4271,1.0093,10.5473,
48,2.0751,6.8353,0.5587,9.5998,
49,1.3621,4.6161,0.5566,6.6609,
50,1.7704,6.3757,0.5616,8.8349,
51,1.3644,4.683,0.5622,6.75,
52,1.9837,4.8505,0.569,7.5307,
53,1.3659,4.6118,0.5629,6.6665,
54,1.3703,4.6923,0.5712,6.7598,
55,1.3636,5.127,0.5651,7.1847,
56,1.9401,6.068,0.5702,8.705,
57,1.3803,4.7483,0.7201,6.9789,
58,1.3745,4.716,0.5731,6.7923,
59,1.3789,4.6743,0.5741,6.7541,
60,1.3745,6.2123,0.5734,8.2912,
61,1.3898,4.7632,0.5746,6.8579,
62,1.3886,4.6889,0.5722,6.7797,
63,1.381,5.3445,0.9976,7.8518,
64,2.1293,5.9755,0.6934,8.9361,
65,1.3566,4.7593,0.6888,6.9395,
66,1.367,5.024,0.5751,7.0973,
67,1.4955,4.8324,0.5795,7.0437,
68,1.4543,4.7191,0.5745,6.8771,
69,1.3863,4.7159,0.5822,6.8153,
70,1.3749,4.8546,0.5764,6.9371,
71,1.3653,4.7898,0.5834,6.8698,
72,2.096,5.7217,0.585,8.5364,
73,1.3875,4.8127,0.5826,6.9137,
74,1.3961,4.7064,0.5769,6.8094,
75,1.3911,6.0926,0.5878,8.2007,
76,1.3977,5.3315,1.0547,7.9108,
77,2.0878,4.6179,1.0343,7.8649,
78,2.1119,5.8982,0.5847,8.7229,
79,1.3923,4.7284,1.0655,7.3158,
80,2.0725,6.0908,0.7312,9.0236,
81,1.4661,7.6135,1.0617,10.2709,
82,2.1722,8.2307,1.0398,11.573,
83,1.9529,8.0196,0.8588,10.9596,
84,2.2027,5.2536,0.5826,8.17,
85,1.3993,4.6516,0.585,6.7622,
86,1.3723,4.6721,0.5814,6.7511,
87,1.5125,4.6945,0.5865,6.9223,
88,2.1025,5.4608,0.5853,8.2828,
89,1.8658,4.6289,0.7922,7.4201,
90,1.482,4.6838,0.5948,6.8865,
91,1.4873,4.6854,0.586,6.8884,
92,1.9164,7.1335,0.5903,9.7688,
93,1.3954,4.7698,0.7651,7.061,
94,1.4185,4.7708,0.5884,6.9081,
95,1.385,4.7784,0.5908,6.8866,
96,1.9775,6.1011,0.6017,8.8086,
97,1.3969,4.9922,0.6091,7.1311,
98,1.4366,4.8919,0.6065,7.0689,
99,1.427,5.0338,0.6074,7.2006,
100,1.4331,4.8456,0.6054,7.0151,
101,1.4275,4.8241,0.6018,6.9866,
102,1.7657,4.8893,0.5903,7.375,
103,1.4186,4.8374,0.6001,6.9856,
104,2.1624,6.1157,0.588,9.0068,
105,1.3956,4.7986,0.5957,6.9201,
106,1.3879,4.7762,0.586,6.8812,
107,1.4021,5.2973,0.5947,7.4223,
108,1.4026,4.7599,0.5938,6.8894,
109,1.4018,4.7577,0.5876,6.8797,
110,1.5035,6.4391,1.0348,9.1058,
111,1.401,4.7747,0.5951,6.901,
112,2.1826,6.7261,0.6027,9.6455,
113,1.4202,4.806,0.5882,6.9455,
114,1.398,4.7438,0.5919,6.8616,
115,1.3957,4.868,0.597,6.9885,
116,1.4018,4.7595,0.5983,6.8894,
117,1.4079,4.763,0.7427,7.043,
118,1.4111,5.0172,0.5958,7.1514,
119,1.404,4.8917,0.5922,7.0177,
120,2.1345,5.8231,0.5886,8.6857,
121,1.392,4.761,0.5954,6.8823,
122,1.3888,4.7864,0.6045,6.9081,
123,1.4031,4.9442,0.5939,7.0699,
124,1.4027,4.7728,0.592,6.8958,
125,1.3994,4.9499,0.6009,7.0768,
126,1.3843,4.7592,0.5912,6.8668,
127,1.4004,4.7825,0.5973,6.909,
128,1.9769,6.2894,0.5908,8.9843,
129,1.3995,4.8274,0.5941,7.0211,
130,1.414,4.7682,0.5939,6.9084,
131,1.4001,5.0376,0.5965,7.1638,
132,1.4162,4.7711,0.5918,6.9045,
133,1.4115,4.8837,0.5933,7.0231,
134,1.3869,4.7522,0.5908,6.8581,
135,1.397,4.7492,0.5882,6.8658,
136,2.1304,5.5625,0.5977,8.4238,
137,1.3958,4.8045,0.5875,6.9238,
138,1.3837,4.8534,0.5952,6.962,
139,1.3905,4.83,0.5902,6.9394,
140,1.4044,4.7575,0.5952,6.8871,
141,2.0511,5.4017,0.5955,8.1836,
142,1.4407,4.947,0.5913,7.1097,
143,1.4155,4.8622,0.5923,7.0016,
144,1.9883,6.2388,0.5903,8.944,
145,1.3949,4.9075,0.5896,7.0298,
146,1.4047,4.7669,0.5915,6.892,
147,1.3877,5.7534,0.5908,7.8616,
148,1.3793,4.7731,0.5961,6.8787,
149,1.4293,4.7892,0.587,6.9358,
150,1.3942,4.7707,0.5952,6.8907,
151,1.404,4.7981,0.5875,6.9205,
152,2.1639,6.3993,0.5952,9.3047,
153,1.4011,4.8607,0.5917,6.9863,
154,1.6143,7.5105,0.5932,9.8498,
155,1.4915,4.6818,0.5877,6.8937,
156,1.5147,4.8823,0.5979,7.127,
157,1.4628,4.6354,0.5949,6.8261,
158,1.4927,4.6584,0.5843,6.8672,
159,1.4878,4.7417,0.595,6.9543,
